,CORANI,MISICUNI,MIGUILLA,ANGOSTURA
2020-04-01 00:00:00+00:00,0.905283448,0.890858502,0.941334299,0.985992809
2020-04-01 01:00:00+00:00,0.90503034,0.890767046,0.941256641,0.985959071
2020-04-01 02:00:00+00:00,0.90476317,0.89067073,0.941174688,0.985924224
2020-04-01 03:00:00+00:00,0.904485805,0.890570942,0.941089626,0.985888755
2020-04-01 04:00:00+00:00,0.904202588,0.890469237,0.941002787,0.98585319
2020-04-01 05:00:00+00:00,0.903918266,0.890367308,0.940915625,0.985818088
2020-04-01 06:00:00+00:00,0.903637921,0.890266965,0.940829699,0.985784035
2020-04-01 07:00:00+00:00,0.903366909,0.890170111,0.940746647,0.985751633
2020-04-01 08:00:00+00:00,0.903110781,0.890078716,0.940668172,0.985721498
2020-04-01 09:00:00+00:00,0.902875222,0.889994795,0.940596013,0.985694253
2020-04-01 10:00:00+00:00,0.902665981,0.889920383,0.94053193,0.985670515
2020-04-01 11:00:00+00:00,0.9024888,0.889857511,0.940477682,0.985650899
2020-04-01 12:00:00+00:00,0.902349349,0.889808181,0.940435005,0.985635999
2020-04-01 13:00:00+00:00,0.902253157,0.889774345,0.940405589,0.985626393
2020-04-01 14:00:00+00:00,0.902205539,0.889757877,0.94039106,0.985622626
2020-04-01 15:00:00+00:00,0.902211535,0.889760553,0.940392962,0.985625212
2020-04-01 16:00:00+00:00,0.902275837,0.889784023,0.940412727,0.985634621
2020-04-01 17:00:00+00:00,0.902402719,0.889829791,0.940451663,0.985651274
2020-04-01 18:00:00+00:00,0.902595975,0.889899186,0.940510928,0.985675538
2020-04-01 19:00:00+00:00,0.902858842,0.889993342,0.94059151,0.985707717
2020-04-01 20:00:00+00:00,0.90319394,0.890113176,0.94069421,0.985748047
2020-04-01 21:00:00+00:00,0.903603199,0.890259355,0.940819612,0.985796689
2020-04-01 22:00:00+00:00,0.904087788,0.890432282,0.940968073,0.98585372
2020-04-01 23:00:00+00:00,0.904648054,0.890632067,0.941139693,0.985919129
2020-04-02 00:00:00+00:00,0.905283448,0.890858502,0.941334299,0.985992809
2020-04-02 01:00:00+00:00,0.905992458,0.891111041,0.941551424,0.986074551
2020-04-02 02:00:00+00:00,0.906772579,0.891388784,0.941790296,0.986164041
2020-04-02 03:00:00+00:00,0.907620359,0.891690501,0.942049851,0.986260863
2020-04-02 04:00:00+00:00,0.908531489,0.892014655,0.942328764,0.986364512
2020-04-02 05:00:00+00:00,0.909500884,0.892359438,0.942625474,0.986474403
2020-04-02 06:00:00+00:00,0.910522774,0.892722797,0.942938206,0.986589876
2020-04-02 07:00:00+00:00,0.911590785,0.893102468,0.943265004,0.986710211
2020-04-02 08:00:00+00:00,0.912698026,0.893496006,0.943603753,0.986834634
2020-04-02 09:00:00+00:00,0.91383718,0.893900813,0.943952206,0.986962325
2020-04-02 10:00:00+00:00,0.915000582,0.894314169,0.944308012,0.987092432
2020-04-02 11:00:00+00:00,0.91618031,0.894733265,0.944668742,0.987224077
2020-04-02 12:00:00+00:00,0.91736827,0.895155229,0.945031914,0.987356366
2020-04-02 13:00:00+00:00,0.918556281,0.895577163,0.94539502,0.987488397
2020-04-02 14:00:00+00:00,0.919736163,0.895996165,0.945755553,0.987619272
2020-04-02 15:00:00+00:00,0.920899819,0.896409366,0.946111034,0.987748105
2020-04-02 16:00:00+00:00,0.922039325,0.896813957,0.946459035,0.987874031
2020-04-02 17:00:00+00:00,0.923147013,0.897207223,0.946797212,0.987996215
2020-04-02 18:00:00+00:00,0.924215559,0.897586568,0.947123323,0.988113863
2020-04-02 19:00:00+00:00,0.925238069,0.897949549,0.947435261,0.98822623
2020-04-02 20:00:00+00:00,0.92620816,0.898293906,0.947731077,0.98833263
2020-04-02 21:00:00+00:00,0.927120055,0.898617594,0.94800901,0.988432443
2020-04-02 22:00:00+00:00,0.927968661,0.898918807,0.948267507,0.988525128
2020-04-02 23:00:00+00:00,0.928749656,0.899196017,0.948505257,0.988610231
2020-04-03 00:00:00+00:00,0.92945958,0.899447998,0.948721211,0.988687392
2020-04-03 01:00:00+00:00,0.930095914,0.899673859,0.948914612,0.988756358
2020-04-03 02:00:00+00:00,0.930657134,0.899873062,0.94908501,0.988816986
2020-04-03 03:00:00+00:00,0.931142676,0.900045408,0.949232248,0.988869239
2020-04-03 04:00:00+00:00,0.931552872,0.900191015,0.949356449,0.98891318
2020-04-03 05:00:00+00:00,0.931888877,0.900310295,0.949457985,0.988948961
2020-04-03 06:00:00+00:00,0.932152606,0.900403926,0.949537463,0.988976821
2020-04-03 07:00:00+00:00,0.932346662,0.900472833,0.949595701,0.988997071
2020-04-03 08:00:00+00:00,0.932474269,0.900518158,0.949633708,0.989010091
2020-04-03 09:00:00+00:00,0.932539204,0.900541241,0.949652661,0.989016323
2020-04-03 10:00:00+00:00,0.932545729,0.900543595,0.949653885,0.989016258
2020-04-03 11:00:00+00:00,0.932498522,0.900526877,0.94963883,0.989010433
2020-04-03 12:00:00+00:00,0.932402609,0.90049287,0.949609055,0.988999423
2020-04-03 13:00:00+00:00,0.932263297,0.900443455,0.9495662,0.988983828
2020-04-03 14:00:00+00:00,0.932086104,0.900380591,0.949511968,0.988964273
2020-04-03 15:00:00+00:00,0.931876692,0.900306283,0.949448104,0.988941393
2020-04-03 16:00:00+00:00,0.931640798,0.900222567,0.949376376,0.98891583
2020-04-03 17:00:00+00:00,0.931384165,0.90013148,0.949298547,0.988888225
2020-04-03 18:00:00+00:00,0.931112478,0.900035037,0.94921636,0.988859206
2020-04-03 19:00:00+00:00,0.93083129,0.89993521,0.949131516,0.988829384
2020-04-03 20:00:00+00:00,0.930545957,0.899833897,0.949045649,0.988799346
2020-04-03 21:00:00+00:00,0.930261571,0.899732904,0.948960308,0.988769642
2020-04-03 22:00:00+00:00,0.929982888,0.899633921,0.948876937,0.988740784
2020-04-03 23:00:00+00:00,0.929714263,0.899538493,0.94879685,0.988713232
2020-04-04 00:00:00+00:00,0.92945958,0.899447998,0.948721211,0.988687392
2020-04-04 01:00:00+00:00,0.929222186,0.899363626,0.948651016,0.988663603
2020-04-04 02:00:00+00:00,0.929004844,0.89928636,0.948587075,0.988642134
2020-04-04 03:00:00+00:00,0.928809746,0.899216978,0.948530018,0.988623189
2020-04-04 04:00:00+00:00,0.928638547,0.899156072,0.948480306,0.988606905
2020-04-04 05:00:00+00:00,0.928492394,0.899104051,0.948438243,0.988593363
2020-04-04 06:00:00+00:00,0.928371966,0.89906116,0.948403986,0.988582589
2020-04-04 07:00:00+00:00,0.928277505,0.899027488,0.948377555,0.988574558
2020-04-04 08:00:00+00:00,0.928208852,0.899002981,0.948358848,0.988569203
2020-04-04 09:00:00+00:00,0.928165479,0.898987456,0.94834765,0.988566412
2020-04-04 10:00:00+00:00,0.928146523,0.898980612,0.948343644,0.988566041
2020-04-04 11:00:00+00:00,0.928150822,0.898982038,0.948346424,0.988567913
2020-04-04 12:00:00+00:00,0.928176949,0.898991233,0.948355504,0.988571825
2020-04-04 13:00:00+00:00,0.928223246,0.89900761,0.948370332,0.988577552
2020-04-04 14:00:00+00:00,0.928287854,0.899030514,0.948390299,0.988584849
2020-04-04 15:00:00+00:00,0.928368753,0.89905923,0.948414752,0.988593462
2020-04-04 16:00:00+00:00,0.928463794,0.899092997,0.948443002,0.988603125
2020-04-04 17:00:00+00:00,0.928570732,0.899131022,0.948474342,0.988613571
2020-04-04 18:00:00+00:00,0.928687261,0.899172487,0.948508051,0.988624533
2020-04-04 19:00:00+00:00,0.928811047,0.899216565,0.948543409,0.988635747
2020-04-04 20:00:00+00:00,0.928939765,0.899262431,0.948579709,0.988646962
2020-04-04 21:00:00+00:00,0.929071129,0.899309272,0.948616266,0.98865794
2020-04-04 22:00:00+00:00,0.929202929,0.899356304,0.948652428,0.988668463
2020-04-04 23:00:00+00:00,0.929333065,0.899402778,0.948687593,0.988678336
2020-04-05 00:00:00+00:00,0.92945958,0.899447998,0.948721211,0.988687392
2020-04-05 01:00:00+00:00,0.929580694,0.899491327,0.948752804,0.988695498
2020-04-05 02:00:00+00:00,0.929694829,0.899532201,0.948781967,0.988702556
2020-04-05 03:00:00+00:00,0.929800611,0.899570126,0.948808372,0.988708503
2020-04-05 04:00:00+00:00,0.929896865,0.899604677,0.948831763,0.988713307
2020-04-05 05:00:00+00:00,0.929982605,0.899635499,0.948851949,0.988716966
2020-04-05 06:00:00+00:00,0.930057028,0.899662297,0.948868803,0.988719505
2020-04-05 07:00:00+00:00,0.930119509,0.899684843,0.948882255,0.988720971
2020-04-05 08:00:00+00:00,0.930169592,0.899702965,0.948892291,0.988721434
2020-04-05 09:00:00+00:00,0.930206982,0.899716552,0.948898947,0.988720981
2020-04-05 10:00:00+00:00,0.930231541,0.899725544,0.948902303,0.988719715
2020-04-05 11:00:00+00:00,0.930243279,0.899729939,0.948902483,0.98871775
2020-04-05 12:00:00+00:00,0.930242345,0.89972978,0.948899646,0.988715213
2020-04-05 13:00:00+00:00,0.930229025,0.899725163,0.948893986,0.988712236
2020-04-05 14:00:00+00:00,0.930203731,0.899716226,0.948885725,0.988708957
2020-04-05 15:00:00+00:00,0.930166994,0.899703153,0.94887511,0.988705513
2020-04-05 16:00:00+00:00,0.930119459,0.899686168,0.948862409,0.988702044
2020-04-05 17:00:00+00:00,0.930061878,0.899665533,0.948847906,0.988698683
2020-04-05 18:00:00+00:00,0.9299951,0.899641547,0.948831896,0.988695558
2020-04-05 19:00:00+00:00,0.929920067,0.899614544,0.948814682,0.988692787
2020-04-05 20:00:00+00:00,0.929837806,0.899584888,0.948796573,0.988690476
2020-04-05 21:00:00+00:00,0.92974942,0.899552972,0.948777874,0.988688718
2020-04-05 22:00:00+00:00,0.929656085,0.899519218,0.948758888,0.988687585
2020-04-05 23:00:00+00:00,0.92955904,0.899484071,0.948739907,0.988687133
2020-04-06 00:00:00+00:00,0.92945958,0.899447998,0.948721211,0.988687392
2020-04-06 01:00:00+00:00,0.92935905,0.899411486,0.948703061,0.988688367
2020-04-06 02:00:00+00:00,0.929258836,0.89937504,0.948685699,0.988690036
2020-04-06 03:00:00+00:00,0.92916035,0.899339174,0.948669344,0.988692351
2020-04-06 04:00:00+00:00,0.929065016,0.89930441,0.948654194,0.988695243
2020-04-06 05:00:00+00:00,0.928974256,0.899271269,0.948640425,0.98869862
2020-04-06 06:00:00+00:00,0.928889469,0.899240267,0.948628193,0.988702377
2020-04-06 07:00:00+00:00,0.928812024,0.899211907,0.948617632,0.988706392
2020-04-06 08:00:00+00:00,0.928743234,0.899186677,0.948608853,0.988710532
2020-04-06 09:00:00+00:00,0.928684353,0.899165039,0.948601947,0.988714658
2020-04-06 10:00:00+00:00,0.928636547,0.899147428,0.948596986,0.988718623
2020-04-06 11:00:00+00:00,0.928600891,0.899134243,0.948594017,0.988722278
2020-04-06 12:00:00+00:00,0.928578345,0.899125843,0.948593069,0.988725476
2020-04-06 13:00:00+00:00,0.928569743,0.899122541,0.948594149,0.988728072
2020-04-06 14:00:00+00:00,0.928575774,0.899124595,0.948597243,0.988729927
2020-04-06 15:00:00+00:00,0.92859697,0.899132209,0.948602317,0.988730911
2020-04-06 16:00:00+00:00,0.92863369,0.89914552,0.948609316,0.988730907
2020-04-06 17:00:00+00:00,0.928686101,0.899164597,0.948618163,0.988729812
2020-04-06 18:00:00+00:00,0.928754167,0.899189433,0.948628763,0.98872754
2020-04-06 19:00:00+00:00,0.928837631,0.899219939,0.948640998,0.988724027
2020-04-06 20:00:00+00:00,0.928936002,0.899255939,0.948654733,0.988719233
2020-04-06 21:00:00+00:00,0.929048536,0.899297165,0.948669809,0.988713141
2020-04-06 22:00:00+00:00,0.929174221,0.89934325,0.948686049,0.988705767
2020-04-06 23:00:00+00:00,0.929311766,0.899393722,0.948703256,0.988697157
2020-04-07 00:00:00+00:00,0.92945958,0.899447998,0.948721211,0.988687392
2020-04-07 01:00:00+00:00,0.929615761,0.899505381,0.948739677,0.988676593
2020-04-07 02:00:00+00:00,0.929778093,0.899565055,0.948758397,0.988664916
2020-04-07 03:00:00+00:00,0.929944079,0.899626103,0.948777099,0.988652558
2020-04-07 04:00:00+00:00,0.930110993,0.89968752,0.948795497,0.988639741
2020-04-07 05:00:00+00:00,0.930275924,0.899748233,0.9488133,0.988626717
2020-04-07 06:00:00+00:00,0.930435829,0.899807119,0.948830209,0.988613755
2020-04-07 07:00:00+00:00,0.930587578,0.899863024,0.948845928,0.988601141
2020-04-07 08:00:00+00:00,0.930728003,0.899914778,0.948860163,0.988589171
2020-04-07 09:00:00+00:00,0.930853948,0.899961216,0.948872628,0.988578148
2020-04-07 10:00:00+00:00,0.930962319,0.900001195,0.948883047,0.98856837
2020-04-07 11:00:00+00:00,0.931050129,0.900033611,0.948891162,0.988560136
2020-04-07 12:00:00+00:00,0.931114546,0.900057417,0.948896732,0.988553729
2020-04-07 13:00:00+00:00,0.931152948,0.900071643,0.948899541,0.988549422
2020-04-07 14:00:00+00:00,0.931162964,0.900075413,0.948899399,0.988547465
2020-04-07 15:00:00+00:00,0.931142527,0.900067961,0.948896147,0.988548081
2020-04-07 16:00:00+00:00,0.931089921,0.900048651,0.948889663,0.988551466
2020-04-07 17:00:00+00:00,0.931003832,0.900016995,0.94887986,0.988557778
2020-04-07 18:00:00+00:00,0.930883392,0.899972671,0.948866697,0.988567135
2020-04-07 19:00:00+00:00,0.930728231,0.899915539,0.94885018,0.988579608
2020-04-07 20:00:00+00:00,0.930538524,0.899845662,0.948830364,0.988595219
2020-04-07 21:00:00+00:00,0.930315042,0.89976332,0.948807358,0.988613933
2020-04-07 22:00:00+00:00,0.930059198,0.899669034,0.948781333,0.988635653
2020-04-07 23:00:00+00:00,0.929773096,0.899563578,0.948752518,0.988660217
2020-04-08 00:00:00+00:00,0.92945958,0.899447998,0.948721211,0.988687392
2020-04-08 01:00:00+00:00,0.929122282,0.899323634,0.94868778,0.988716867
2020-04-08 02:00:00+00:00,0.928765637,0.899192121,0.948652665,0.988748254
2020-04-08 03:00:00+00:00,0.928394824,0.899055369,0.948616369,0.988781092
2020-04-08 04:00:00+00:00,0.928015672,0.898915529,0.948579454,0.988814856
2020-04-08 05:00:00+00:00,0.927634568,0.898774956,0.948542531,0.988848967
2020-04-08 06:00:00+00:00,0.927258362,0.898636179,0.948506251,0.988882799
2020-04-08 07:00:00+00:00,0.926894277,0.898501862,0.948471296,0.988915689
2020-04-08 08:00:00+00:00,0.926549813,0.898374775,0.948438371,0.988946944
2020-04-08 09:00:00+00:00,0.926232655,0.898257752,0.948408196,0.988975855
2020-04-08 10:00:00+00:00,0.92595058,0.898153664,0.948381498,0.989001698
2020-04-08 11:00:00+00:00,0.925711361,0.898065381,0.948359,0.989023751
2020-04-08 12:00:00+00:00,0.92552268,0.897995739,0.948341416,0.989041295
2020-04-08 13:00:00+00:00,0.925392029,0.897947502,0.94832944,0.989053631
2020-04-08 14:00:00+00:00,0.925326619,0.897923333,0.948323736,0.989060082
2020-04-08 15:00:00+00:00,0.925333286,0.897925755,0.948324935,0.989060004
2020-04-08 16:00:00+00:00,0.925418399,0.897957121,0.94833362,0.989052797
2020-04-08 17:00:00+00:00,0.925587767,0.898019574,0.948350324,0.989037912
2020-04-08 18:00:00+00:00,0.925846545,0.898115019,0.948375514,0.989014859
2020-04-08 19:00:00+00:00,0.926199139,0.898245081,0.94840959,0.988983217
2020-04-08 20:00:00+00:00,0.926649117,0.89841108,0.948452872,0.988942643
2020-04-08 21:00:00+00:00,0.927199113,0.898613987,0.948505592,0.988892882
2020-04-08 22:00:00+00:00,0.927850733,0.898854397,0.948567886,0.988833772
2020-04-08 23:00:00+00:00,0.928604464,0.899132489,0.948639786,0.988765256
2020-04-09 00:00:00+00:00,0.92945958,0.899447998,0.948721211,0.988687392
2020-04-09 01:00:00+00:00,0.930414051,0.899800174,0.948811959,0.988600357
2020-04-09 02:00:00+00:00,0.931464496,0.900187769,0.948911702,0.988504455
2020-04-09 03:00:00+00:00,0.932606253,0.900609065,0.949019994,0.988400111
2020-04-09 04:00:00+00:00,0.933833494,0.901061909,0.949136279,0.988287858
2020-04-09 05:00:00+00:00,0.935139342,0.901543765,0.949259906,0.988168327
2020-04-09 06:00:00+00:00,0.936515987,0.90205175,0.949390135,0.988042237
2020-04-09 07:00:00+00:00,0.937954806,0.902582682,0.949526152,0.987910382
2020-04-09 08:00:00+00:00,0.939446474,0.903133119,0.94966708,0.987773623
2020-04-09 09:00:00+00:00,0.940981084,0.903699406,0.949811984,0.987632873
2020-04-09 10:00:00+00:00,0.942548267,0.904277714,0.949959891,0.987489093
2020-04-09 11:00:00+00:00,0.944137301,0.904864088,0.950109793,0.987343272
2020-04-09 12:00:00+00:00,0.945737236,0.905454485,0.950260661,0.987196423
2020-04-09 13:00:00+00:00,0.947337005,0.906044821,0.950411457,0.98704957
2020-04-09 14:00:00+00:00,0.948925542,0.906631013,0.950561144,0.986903738
2020-04-09 15:00:00+00:00,0.950491902,0.907209019,0.950708695,0.986759939
2020-04-09 16:00:00+00:00,0.952025372,0.907774888,0.950853107,0.986619164
2020-04-09 17:00:00+00:00,0.953515594,0.908324796,0.95099341,0.986482372
2020-04-09 18:00:00+00:00,0.954952677,0.908855091,0.951128677,0.986350478
2020-04-09 19:00:00+00:00,0.956327316,0.909362342,0.951258039,0.986224343
2020-04-09 20:00:00+00:00,0.957630909,0.909843371,0.951380691,0.986104761
2020-04-09 21:00:00+00:00,0.958855671,0.910295308,0.951495905,0.985992453
2020-04-09 22:00:00+00:00,0.959994756,0.910715624,0.951603042,0.985888049
2020-04-09 23:00:00+00:00,0.961042367,0.911102181,0.951701561,0.985792084
2020-04-10 00:00:00+00:00,0.961993879,0.911453273,0.95179103,0.985704982
2020-04-10 01:00:00+00:00,0.96284595,0.911767666,0.951871139,0.985627049
2020-04-10 02:00:00+00:00,0.963596593,0.912044627,0.951941705,0.985558464
2020-04-10 03:00:00+00:00,0.964245126,0.912283906,0.952002665,0.985499285
2020-04-10 04:00:00+00:00,0.964792085,0.912485701,0.952054072,0.985449456
2020-04-10 05:00:00+00:00,0.965239125,0.912650623,0.952096084,0.985408816
2020-04-10 06:00:00+00:00,0.965588929,0.912779663,0.952128954,0.985377112
2020-04-10 07:00:00+00:00,0.965845113,0.912874157,0.952153024,0.985354
2020-04-10 08:00:00+00:00,0.966012135,0.912935751,0.952168714,0.985339062
2020-04-10 09:00:00+00:00,0.966095196,0.912966365,0.952176512,0.985331809
2020-04-10 10:00:00+00:00,0.966100151,0.91296816,0.952176971,0.985331693
2020-04-10 11:00:00+00:00,0.966033411,0.912943504,0.952170693,0.985338114
2020-04-10 12:00:00+00:00,0.965901853,0.912894935,0.952158324,0.985350429
2020-04-10 13:00:00+00:00,0.965712723,0.912825128,0.952140546,0.985367964
2020-04-10 14:00:00+00:00,0.965473544,0.912736859,0.952118066,0.985390018
2020-04-10 15:00:00+00:00,0.965192022,0.912632975,0.952091607,0.985415873
2020-04-10 16:00:00+00:00,0.964875951,0.91251635,0.952061902,0.985444808
2020-04-10 17:00:00+00:00,0.964533121,0.912389861,0.952029683,0.985476101
2020-04-10 18:00:00+00:00,0.964171221,0.912256345,0.951995672,0.985509039
2020-04-10 19:00:00+00:00,0.963797749,0.912118569,0.951960573,0.985542932
2020-04-10 20:00:00+00:00,0.963419916,0.911979195,0.951925064,0.985577117
2020-04-10 21:00:00+00:00,0.96304455,0.911840741,0.951889785,0.985610966
2020-04-10 22:00:00+00:00,0.962678008,0.911705554,0.951855335,0.9856439
2020-04-10 23:00:00+00:00,0.962326076,0.911575768,0.951822256,0.985675393
2020-04-11 00:00:00+00:00,0.961993879,0.911453273,0.95179103,0.985704982
2020-04-11 01:00:00+00:00,0.961685787,0.911339681,0.951762067,0.985732278
2020-04-11 02:00:00+00:00,0.961405354,0.911236301,0.951735702,0.98575697
2020-04-11 03:00:00+00:00,0.961155335,0.911144149,0.951712194,0.985778821
2020-04-11 04:00:00+00:00,0.960937735,0.911063962,0.95169173,0.985797667
2020-04-11 05:00:00+00:00,0.960753863,0.910996223,0.951674435,0.985813408
2020-04-11 06:00:00+00:00,0.960604377,0.91094117,0.951660371,0.985826009
2020-04-11 07:00:00+00:00,0.96048934,0.910898825,0.951649543,0.985835487
2020-04-11 08:00:00+00:00,0.960408264,0.910869006,0.951641908,0.985841911
2020-04-11 09:00:00+00:00,0.960360168,0.910851348,0.951637371,0.985845398
2020-04-11 10:00:00+00:00,0.960343622,0.910845322,0.951635801,0.985846101
2020-04-11 11:00:00+00:00,0.960356801,0.91085025,0.951637026,0.985844215
2020-04-11 12:00:00+00:00,0.960397534,0.910865331,0.951640843,0.98583996
2020-04-11 13:00:00+00:00,0.960463355,0.910889651,0.951647019,0.985833585
2020-04-11 14:00:00+00:00,0.960551552,0.910922209,0.951655302,0.98582536
2020-04-11 15:00:00+00:00,0.960659221,0.910961931,0.951665418,0.985815566
2020-04-11 16:00:00+00:00,0.960783314,0.91100769,0.951677081,0.985804501
2020-04-11 17:00:00+00:00,0.960920687,0.911058326,0.951689997,0.985792463
2020-04-11 18:00:00+00:00,0.961068155,0.911112663,0.951703867,0.985779753
2020-04-11 19:00:00+00:00,0.96122254,0.911169527,0.951718391,0.985766667
2020-04-11 20:00:00+00:00,0.961380723,0.911227767,0.951733277,0.985753491
2020-04-11 21:00:00+00:00,0.961539692,0.911286273,0.951748242,0.985740496
2020-04-11 22:00:00+00:00,0.961696593,0.911343992,0.951763017,0.985727934
2020-04-11 23:00:00+00:00,0.961848783,0.911399952,0.951777355,0.98571603
2020-04-12 00:00:00+00:00,0.961993879,0.911453273,0.95179103,0.985704982
2020-04-12 01:00:00+00:00,0.962129805,0.911503194,0.951803847,0.985694951
2020-04-12 02:00:00+00:00,0.962254831,0.911549079,0.951815644,0.98568606
2020-04-12 03:00:00+00:00,0.962367567,0.91159042,0.951826288,0.985678395
2020-04-12 04:00:00+00:00,0.962466942,0.911626826,0.951835678,0.985672008
2020-04-12 05:00:00+00:00,0.962552189,0.911658017,0.95184374,0.985666918
2020-04-12 06:00:00+00:00,0.962622817,0.91168382,0.951850429,0.985663118
2020-04-12 07:00:00+00:00,0.962678601,0.911704156,0.951855721,0.98566057
2020-04-12 08:00:00+00:00,0.962719554,0.911719035,0.951859616,0.985659218
2020-04-12 09:00:00+00:00,0.96274591,0.91172855,0.951862136,0.985658982
2020-04-12 10:00:00+00:00,0.962758106,0.911732866,0.95186332,0.985659764
2020-04-12 11:00:00+00:00,0.962756757,0.911732217,0.951863225,0.985661453
2020-04-12 12:00:00+00:00,0.962742643,0.911726895,0.951861923,0.985663925
2020-04-12 13:00:00+00:00,0.962716682,0.911717244,0.9518595,0.985667046
2020-04-12 14:00:00+00:00,0.962679917,0.911703653,0.951856051,0.985670677
2020-04-12 15:00:00+00:00,0.962633488,0.911686546,0.951851685,0.985674672
2020-04-12 16:00:00+00:00,0.96257862,0.911666379,0.951846514,0.985678888
2020-04-12 17:00:00+00:00,0.962516599,0.911643628,0.95184066,0.98568318
2020-04-12 18:00:00+00:00,0.962448752,0.911618785,0.951834247,0.98568741
2020-04-12 19:00:00+00:00,0.962376428,0.911592349,0.9518274,0.985691447
2020-04-12 20:00:00+00:00,0.962300977,0.911564817,0.951820248,0.985695168
2020-04-12 21:00:00+00:00,0.962223733,0.91153668,0.951812916,0.985698466
2020-04-12 22:00:00+00:00,0.96214599,0.911508414,0.951805525,0.985701247
2020-04-12 23:00:00+00:00,0.962068986,0.911480471,0.951798193,0.985703437
2020-04-13 00:00:00+00:00,0.961993879,0.911453273,0.95179103,0.985704982
2020-04-13 01:00:00+00:00,0.961921731,0.911427206,0.951784137,0.985705854
2020-04-13 02:00:00+00:00,0.96185349,0.911402611,0.951777604,0.985706048
2020-04-13 03:00:00+00:00,0.961789992,0.911379789,0.951771512,0.985705585
2020-04-13 04:00:00+00:00,0.961731961,0.911358994,0.951765931,0.985704508
2020-04-13 05:00:00+00:00,0.961680013,0.911340443,0.951760922,0.985702878
2020-04-13 06:00:00+00:00,0.961634659,0.911324314,0.951756535,0.985700773
2020-04-13 07:00:00+00:00,0.961596313,0.911310744,0.951752812,0.985698286
2020-04-13 08:00:00+00:00,0.961565285,0.911299838,0.951749783,0.985695521
2020-04-13 09:00:00+00:00,0.961541797,0.911291662,0.951747474,0.985692591
2020-04-13 10:00:00+00:00,0.961525976,0.911286252,0.951745898,0.985689618
2020-04-13 11:00:00+00:00,0.961517863,0.91128361,0.951745063,0.985686724
2020-04-13 12:00:00+00:00,0.961517415,0.911283709,0.951744965,0.985684036
2020-04-13 13:00:00+00:00,0.961524508,0.911286491,0.951745597,0.985681679
2020-04-13 14:00:00+00:00,0.961538939,0.911291872,0.951746941,0.985679775
2020-04-13 15:00:00+00:00,0.961560434,0.911299742,0.951748973,0.98567844
2020-04-13 16:00:00+00:00,0.961588646,0.911309966,0.951751662,0.985677781
2020-04-13 17:00:00+00:00,0.961623161,0.911322385,0.95175497,0.985677894
2020-04-13 18:00:00+00:00,0.961663501,0.911336819,0.951758854,0.985678864
2020-04-13 19:00:00+00:00,0.961709128,0.911353067,0.951763263,0.985680756
2020-04-13 20:00:00+00:00,0.961759445,0.911370911,0.951768141,0.98568362
2020-04-13 21:00:00+00:00,0.961813802,0.911390113,0.951773426,0.985687484
2020-04-13 22:00:00+00:00,0.9618715,0.911410421,0.951779051,0.985692351
2020-04-13 23:00:00+00:00,0.961931789,0.911431568,0.951784945,0.985698201
2020-04-14 00:00:00+00:00,0.961993879,0.911453273,0.95179103,0.985704982
2020-04-14 01:00:00+00:00,0.962056937,0.911475244,0.951797225,0.985712614
2020-04-14 02:00:00+00:00,0.962120094,0.91149718,0.951803445,0.985720983
2020-04-14 03:00:00+00:00,0.962182457,0.911518773,0.9518096,0.985729947
2020-04-14 04:00:00+00:00,0.962243115,0.91153971,0.951815601,0.985739337
2020-04-14 05:00:00+00:00,0.96230115,0.911559679,0.951821356,0.985748965
2020-04-14 06:00:00+00:00,0.96235565,0.911578373,0.951826773,0.985758623
2020-04-14 07:00:00+00:00,0.962405718,0.911595489,0.951831762,0.985768091
2020-04-14 08:00:00+00:00,0.962450482,0.911610735,0.951836234,0.98577714
2020-04-14 09:00:00+00:00,0.962489105,0.911623833,0.951840105,0.985785535
2020-04-14 10:00:00+00:00,0.962520798,0.911634521,0.951843294,0.985793042
2020-04-14 11:00:00+00:00,0.962544826,0.911642558,0.951845726,0.985799427
2020-04-14 12:00:00+00:00,0.962560525,0.911647725,0.951847334,0.985804465
2020-04-14 13:00:00+00:00,0.962567306,0.911649831,0.951848055,0.98580794
2020-04-14 14:00:00+00:00,0.962564667,0.911648715,0.951847838,0.985809655
2020-04-14 15:00:00+00:00,0.962552206,0.91164425,0.951846641,0.985809428
2020-04-14 16:00:00+00:00,0.962529631,0.911636345,0.951844433,0.985807103
2020-04-14 17:00:00+00:00,0.962496767,0.91162495,0.951841193,0.985802549
2020-04-14 18:00:00+00:00,0.962453569,0.911610059,0.951836916,0.985795669
2020-04-14 19:00:00+00:00,0.962400135,0.911591712,0.95183161,0.985786399
2020-04-14 20:00:00+00:00,0.962336709,0.911569999,0.951825297,0.985774715
2020-04-14 21:00:00+00:00,0.9622637,0.911545067,0.951818016,0.985760638
2020-04-14 22:00:00+00:00,0.962181686,0.911517116,0.951809825,0.985744235
2020-04-14 23:00:00+00:00,0.962091428,0.911486409,0.951800798,0.985725625
2020-04-15 00:00:00+00:00,0.961993879,0.911453273,0.95179103,0.985704982
2020-04-15 01:00:00+00:00,0.961890195,0.911418101,0.951780636,0.985682541
2020-04-15 02:00:00+00:00,0.961781736,0.911381353,0.951769752,0.985658598
2020-04-15 03:00:00+00:00,0.961670051,0.911343555,0.951758533,0.985633505
