TIMESTAMP,BANDA AZUL,CANAHUECAL,CORANI,ICONA,JATUN PAMPA,MISICUNI,MOLINEROS,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL,SERIPOMA
2002-01-01 00:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 01:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 02:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 03:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 04:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 05:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 06:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 07:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 08:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 09:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 10:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 11:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 12:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 13:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 14:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 15:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 16:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 17:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 18:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 19:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 20:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 21:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 22:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-01 23:00:00,0.15647410469387754,1.6540770625416004,0.47001248643999993,1.3594267167882352,1.230895924563254,1.4879938902187502,4.762375161705,0.6707159659145454,0.8617583581043481,0.279938475607742,1.653148997694
2002-01-02 00:00:00,0.476766600612245,5.0089763065428,1.4307733043100002,4.142324669002941,3.727454356882316,2.3359347563550004,7.144549886070001,2.0440054839109094,2.6253692907260877,0.8536281805538709,5.0062580881739995
2002-01-02 01:00:00,0.476766600612245,5.0089763065428,1.4307733043100002,4.142324669002941,3.727454356882316,2.3359347563550004,7.144549886070001,2.0440054839109094,2.6253692907260877,0.8536281805538709,5.0062580881739995
2002-01-02 02:00:00,0.476766600612245,5.0089763065428,1.4307733043100002,4.142324669002941,3.727454356882316,2.3359347563550004,7.144549886070001,2.0440054839109094,2.6253692907260877,0.8536281805538709,5.0062580881739995
2002-01-02 03:00:00,0.476766600612245,5.0089763065428,1.4307733043100002,4.142324669002941,3.727454356882316,2.3359347563550004,7.144549886070001,2.0440054839109094,2.6253692907260877,0.8536281805538709,5.0062580881739995
2002-01-02 04:00:00,0.476766600612245,5.0089763065428,1.4307733043100002,4.142324669002941,3.727454356882316,2.3359347563550004,7.144549886070001,2.0440054839109094,2.6253692907260877,0.8536281805538709,5.0062580881739995
2002-01-02 05:00:00,0.476766600612245,5.0089763065428,1.4307733043100002,4.142324669002941,3.727454356882316,2.3359347563550004,7.144549886070001,2.0440054839109094,2.6253692907260877,0.8536281805538709,5.0062580881739995
