,ANGOSTURA,CORANI,MIGUILLA,MISICUNI
1999-12-31 23:00:00+00:00,0.9963416354012842,0.6475342887511805,0.5946087981176471,0.6303055858451251
2000-01-01 00:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 01:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 02:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 03:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 04:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 05:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 06:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 07:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 08:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 09:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 10:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 11:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 12:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 13:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 14:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 15:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 16:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 17:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 18:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 19:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 20:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 21:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 22:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-01 23:00:00+00:00,0.8834514243515248,0.6333268658349787,0.5645020235294119,0.6121046171010001
2000-01-02 00:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 01:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 02:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 03:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 04:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 05:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 06:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 07:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 08:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 09:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 10:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 11:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 12:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 13:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 14:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 15:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 16:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
2000-01-02 17:00:00+00:00,0.882596195479936,0.6195962020770386,0.5795554108235295,0.638069032228875
