,BANDA AZUL,CANAHUECAL,CORANI,ICONA,JATUN PAMPA,MISICUNI,MOLINEROS,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL,SERIPOMA
1984-04-02 01:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 02:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 03:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 04:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 05:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 06:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 07:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 08:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 09:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 10:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 11:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 12:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 13:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 14:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 15:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 16:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 17:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 18:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 19:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 20:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 21:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 22:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-02 23:00:00,0.5455172828571428,6.2322569427564005,1.6381317542100002,4.739606031388235,4.637787431041109,4.440691331505,12.9140088592275,2.338688155958182,3.003858693665218,0.9770221138809677,6.228864567846
1984-04-03 00:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 01:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
