,ANGOSTURA,CORANI,MIGUILLA,MISICUNI
1987-12-31 23:00:00+00:00,0.45669221742857147,0.4790476022214593,0.33305619388235297,0.409996229577375
1988-01-01 00:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 01:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 02:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 03:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 04:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 05:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 06:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 07:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 08:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 09:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 10:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 11:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 12:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 13:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 14:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 15:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
1988-01-01 16:00:00+00:00,0.4284696646661316,0.4810499906861588,0.3198844800000001,0.409478666485125
