,CANAHUECAL,CORANI,ICONA,JATUN PAMPA,MISICUNI,MOLINEROS,SERIPOMA
2015-03-29 15:00:00,1.3223720512944002,0.42393283090666667,1.225883766732353,0.9840718756075155,1.2378383956312502,2.296095810075,1.3216547103480003
2015-03-29 16:00:00,1.3223720512944002,0.42393283090666667,1.225883766732353,0.9840718756075155,1.2378383956312502,2.296095810075,1.3216547103480003
2015-03-29 17:00:00,1.3223720512944002,0.42393283090666667,1.225883766732353,0.9840718756075155,1.2378383956312502,2.296095810075,1.3216547103480003
2015-03-29 18:00:00,1.3223720512944002,0.42393283090666667,1.225883766732353,0.9840718756075155,1.2378383956312502,2.296095810075,1.3216547103480003
2015-03-29 19:00:00,1.3223720512944002,0.42393283090666667,1.225883766732353,0.9840718756075155,1.2378383956312502,2.296095810075,1.3216547103480003
2015-03-29 20:00:00,1.3223720512944002,0.42393283090666667,1.225883766732353,0.9840718756075155,1.2378383956312502,2.296095810075,1.3216547103480003
2015-03-29 21:00:00,1.3223720512944002,0.42393283090666667,1.225883766732353,0.9840718756075155,1.2378383956312502,2.296095810075,1.3216547103480003
2015-03-29 22:00:00,1.3223720512944002,0.42393283090666667,1.225883766732353,0.9840718756075155,1.2378383956312502,2.296095810075,1.3216547103480003
2015-03-29 23:00:00,1.3223720512944002,0.42393283090666667,1.225883766732353,0.9840718756075155,1.2378383956312502,2.296095810075,1.3216547103480003
2015-03-30 00:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 01:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 02:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 03:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 04:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 05:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 06:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 07:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 08:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
