,ANGOSTURA,CORANI,MIGUILLA,MISICUNI
2003-12-31 23:00:00+00:00,1.6753933594430175,1.9277279805157723,1.017985315764706,3.97402194332625
2004-01-01 00:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 01:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 02:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 03:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 04:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 05:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 06:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 07:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 08:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 09:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 10:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 11:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 12:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 13:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 14:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 15:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 16:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 17:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 18:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 19:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 20:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 21:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 22:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-01 23:00:00+00:00,2.2364234992054577,2.0454874926064375,1.2870646136470592,3.581622858885375
2004-01-02 00:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 01:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 02:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 03:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 04:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 05:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 06:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 07:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 08:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 09:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 10:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 11:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 12:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 13:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 14:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 15:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 16:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 17:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 18:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 19:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 20:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 21:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 22:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-02 23:00:00+00:00,1.884924432982344,1.9409818851154508,1.1628741684705883,3.191035245267375
2004-01-03 00:00:00+00:00,1.6061198208443017,1.7821257335826184,1.0932522522352943,2.8219264999777507
