,ANGOSTURA,CORANI,MIGUILLA,MISICUNI
1984-12-31 23:00:00+00:00,1.17765015617817,1.1292517422589057,0.8787414832941178,0.7967883805188751
1985-01-01 00:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 01:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 02:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 03:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 04:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 05:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 06:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 07:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 08:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 09:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 10:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 11:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 12:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 13:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 14:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 15:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 16:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 17:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 18:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 19:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 20:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 21:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 22:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-01 23:00:00+00:00,1.1981756490963082,1.1123744680564376,0.8749781364705883,0.809382415763625
1985-01-02 00:00:00+00:00,1.2862642228699837,1.120288670083584,0.922019971764706,0.812919096894
1985-01-02 01:00:00+00:00,1.2862642228699837,1.120288670083584,0.922019971764706,0.812919096894
1985-01-02 02:00:00+00:00,1.2862642228699837,1.120288670083584,0.922019971764706,0.812919096894
1985-01-02 03:00:00+00:00,1.2862642228699837,1.120288670083584,0.922019971764706,0.812919096894
1985-01-02 04:00:00+00:00,1.2862642228699837,1.120288670083584,0.922019971764706,0.812919096894
1985-01-02 05:00:00+00:00,1.2862642228699837,1.120288670083584,0.922019971764706,0.812919096894
1985-01-02 06:00:00+00:00,1.2862642228699837,1.120288670083584,0.922019971764706,0.812919096894
1985-01-02 07:00:00+00:00,1.2862642228699837,1.120288670083584,0.922019971764706,0.812919096894
1985-01-02 08:00:00+00:00,1.2862642228699837,1.120288670083584,0.922019971764706,0.812919096894
1985-01-02 09:00:00+00:00,1.2862642228699837,1.120288670083584,0.922019971764706,0.812919096894
1985-01-02 10:00:00+00:00,1.2862642228699837,1.120288670083584,0.922019971764706,0.812919096894
1985-01-02 11:00:00+00:00,1.2862642228699837,1.120288670083584,0.922019971764706,0.812919096894
1985-01-02 12:00:00+00:00,1.2862642228699837,1.120288670083584,0.922019971764706,0.812919096894
