,[67] - VALLE DE ZONGO - TIQUIMANI,[32] - CHOQUETANGA,[33] - CARABUCO,[28] - SAN JOSE 2,[29] - MISICUNI,[31] - ANGOSTURA,[76] - CHOJLLA,[71] - VALLE DE ZONGO - SAINANI,[25] - CORANI,[26] - SANTA ISABEL,[66] - SISTEMA ZONGO,[70] - VALLE DE ZONGO - SANTA ROSA,[30] - MIGUILLA,[69] - VALLE DE ZONGO - CUTICUCHO,[68] - VALLE DE ZONGO - BOTIJILACA,[77] - YANACACHI,[72] - VALLE DE ZONGO - CHURURAQUI,[27] - SAN JOSE 1,[75] - VALLE DE ZONGO - HUAJI,[120] - SAN JACINTO,[74] - VALLE DE ZONGO - CAHUA,[73] - VALLE DE ZONGO - HARCA
2020-01-01 00:00:00,0.25125995713780735,0.18917607232964326,0.1892791985055009,0.18539815855214165,0.4658073013631974,0.18910416035790462,0.33106732331635114,0.2516082880666673,0.1860346581808814,0.18639565268247385,0.25093484149311535,0.2500460435293371,0.18860514731014363,0.2516711121725162,0.2517011375439392,0.3374817923861642,0.25263553261698235,0.1855584597567888,0.2547715320980255,0.4062042643386281,0.25244939092278196,0.25267354472106257
2020-01-01 01:00:00,0.2517406282756148,0.18976680865928647,0.18997306101100178,0.1856721721042833,0.4667509937263949,0.1896229847158092,0.3305825926327023,0.2524372901333346,0.18694517136176284,0.18766716036494774,0.2510903969862307,0.24992174293767108,0.18862495862028722,0.2525629383450324,0.2526229890878784,0.34341153077232844,0.25449177923396477,0.1862942793441962,0.25876377819605095,0.4076516216772561,0.2541194958455639,0.25456780344212515
2020-01-01 02:00:00,0.2522212994134222,0.1903575449889297,0.19066692351650263,0.18594618565642493,0.46769468608959236,0.1901418090737138,0.33009786194905344,0.25326629220000185,0.18785568454264429,0.18893866804742163,0.25124595247934606,0.250936693921758,0.18864476993043083,0.2534547645175486,0.25354484063181754,0.34934126915849273,0.2563480258509471,0.1870300989316036,0.26275602429407646,0.4090989790158841,0.2557896007683459,0.2564620621631877
2020-01-01 03:00:00,0.25270197055122956,0.19094828131857292,0.19136078602200352,0.18622019920856658,0.4686383784527898,0.1906606334316184,0.3296131312654046,0.25409529426666916,0.1887661977235257,0.1902101757298955,0.2514015079724614,0.2519516449058449,0.18866458124057445,0.25434659069006477,0.25446669217575674,0.355271007544657,0.25820427246792954,0.18746441368839242,0.26674827039210197,0.4105463363545121,0.25745970569112786,0.25835632088425026
2020-01-01 04:00:00,0.253182641689037,0.19153901764821615,0.1920546485275044,0.18649421276070824,0.46958207081598724,0.191179457789523,0.32912840058175574,0.25492429633333646,0.18967671090440713,0.19148168341236937,0.25155706346557677,0.2529665958899318,0.1895227771512697,0.255238416862581,0.25538854371969594,0.36120074593082124,0.2600605190849119,0.18820023327579985,0.2707405164901275,0.4119936936931401,0.25912981061390983,0.26025057960531284
2020-01-01 05:00:00,0.2536633128268444,0.19212975397785936,0.19274851103300528,0.1867682263128499,0.4705257631791847,0.1916982821474276,0.334574582183621,0.25575329840000377,0.19058722408528855,0.19275319109484323,0.2517126189586921,0.2539815468740187,0.19038097306196494,0.2561302430350972,0.25631039526363514,0.36713048431698553,0.2619167657018943,0.18893605286320725,0.27473276258815293,0.4134410510317681,0.2607999155366918,0.2621448383263754
2020-01-01 06:00:00,0.25414398396465177,0.1927204903075026,0.19344237353850613,0.18704223986499155,0.4714694555423822,0.1922171065053322,0.3400207637854863,0.2565823004666711,0.19149773726617,0.19402469877731712,0.2518681744518075,0.2549964978581056,0.19123916897266022,0.2570220692076134,0.25723224680757434,0.37306022270314976,0.2637730123188767,0.18967187245061465,0.27872500868617844,0.4163854956000549,0.26247002045947376,0.264039097047438
2020-01-01 07:00:00,0.2546246551024592,0.19331122663714584,0.194136236044007,0.1873162534171332,0.4724131479055796,0.1927359308632368,0.3454669453873515,0.2574113025333384,0.19240825044705143,0.195296206459791,0.25202372994492284,0.25601144884219246,0.19209736488335546,0.2579138953801296,0.25815409835151354,0.37898996108931404,0.2656292589358591,0.19040769203802205,0.28271725478420395,0.4193299401683417,0.26414012538225573,0.2659333557685006
2020-01-01 08:00:00,0.2551053262402666,0.19390196296678905,0.1948300985495079,0.18759026696927486,0.47335684026877706,0.19325475522114138,0.3509131269892168,0.2582403046000057,0.19331876362793285,0.19656771414226487,0.2521792854380382,0.2570263998262794,0.19295556079405074,0.2588057215526458,0.25907594989545274,0.3849196994754783,0.26748550555284145,0.19114351162542947,0.28670950088222946,0.4222743847366284,0.26581023030503764,0.26782761448956316
2020-01-01 09:00:00,0.25558599737807397,0.1944926992964323,0.19552396105500877,0.18786428052141652,0.4743005326319745,0.19377357957904598,0.356359308591082,0.259069306666673,0.19422927680881427,0.19783922182473876,0.25233484093115355,0.2580413508103663,0.193813756704746,0.259697547725162,0.25999780143939194,0.39084943786164256,0.2693417521698238,0.19187933121283687,0.29070174698025497,0.4252188293049152,0.2674803352278196,0.26972187321062574
