,QUEHATA,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,YANACACHI
1998-12-31 23:00:00+00:00,0.0896676183,0.5127311367753304,0.6667934618736616,0.623051877707759,0.5247299642403135,0.7141656907601548,0.9760156902985075,0.8269727835857142,0.7513124939542823
1999-01-01 00:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 01:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 02:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 03:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 04:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 05:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 06:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 07:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 08:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 09:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 10:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 11:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 12:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 13:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 14:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 15:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
1999-01-01 16:00:00+00:00,0.10234806438654821,0.5447768328237886,0.692619253169165,0.656714396218984,0.561940731787549,0.7443172779284332,1.0178745373134328,0.8757323178942858,0.8393887200317188
