,QUEHATA,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI,YANACACHI
2000-01-02 07:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 08:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 09:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 10:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 11:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 12:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 13:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 14:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 15:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 16:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 17:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 18:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 19:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 20:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 21:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 22:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-02 23:00:00,0.9920275355329948,4.233405109559472,3.5037668033190585,3.6954949049822767,3.311176893461037,4.039779024139265,2.8563482537313436,3.5406070935428575,1.304247586696987,1.5352788975,1.9475601145835801
2000-01-03 00:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 01:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 02:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 03:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 04:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 05:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 06:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 07:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 08:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 09:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 10:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 11:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 12:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 13:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 14:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 15:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 16:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 17:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 18:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 19:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 20:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 21:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 22:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-03 23:00:00,0.9920275355329948,5.003626225110133,4.143311005085653,4.371698127707759,3.915851866103614,4.778893152069632,3.3777188432835823,4.1861168375142865,1.541867857802729,1.81490014,1.586147217698169
2000-01-04 00:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 01:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 02:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 03:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 04:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 05:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 06:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 07:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 08:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 09:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 10:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 11:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 12:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 13:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 14:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 15:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 16:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 17:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 18:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 19:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 20:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 21:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 22:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-04 23:00:00,0.9920275355329948,2.372505917973569,1.962353433083512,2.0699496031902327,1.854724194932521,2.262703178646035,1.5997539552238806,1.9808560812857146,0.7299098013786243,0.8599672174999998,0.8671971654489073
2000-01-05 00:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 01:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 02:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 03:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 04:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 05:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 06:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 07:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 08:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 09:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 10:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 11:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 12:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 13:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 14:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 15:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 16:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 17:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 18:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 19:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 20:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 21:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 22:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-05 23:00:00,0.9920275355329948,1.5516863349779737,1.2851889841541757,1.3553592979519498,1.21516412771441,1.480896537911025,1.0477145074626868,1.2965603441142857,0.4784372274729961,0.5645183575000001,0.4670268533479032
2000-01-06 00:00:00,0.9920275355329948,1.61352890629956,1.3339936291220558,1.4070342167191805,1.2616775871484547,1.5382646019922632,1.0875011343283583,1.346428049657143,0.49655177728823197,0.5856218475,0.8294086856137036
2000-01-06 01:00:00,0.9920275355329948,1.61352890629956,1.3339936291220558,1.4070342167191805,1.2616775871484547,1.5382646019922632,1.0875011343283583,1.346428049657143,0.49655177728823197,0.5856218475,0.8294086856137036
2000-01-06 02:00:00,0.9920275355329948,1.61352890629956,1.3339936291220558,1.4070342167191805,1.2616775871484547,1.5382646019922632,1.0875011343283583,1.346428049657143,0.49655177728823197,0.5856218475,0.8294086856137036
2000-01-06 03:00:00,0.9920275355329948,1.61352890629956,1.3339936291220558,1.4070342167191805,1.2616775871484547,1.5382646019922632,1.0875011343283583,1.346428049657143,0.49655177728823197,0.5856218475,0.8294086856137036
2000-01-06 04:00:00,0.9920275355329948,1.61352890629956,1.3339936291220558,1.4070342167191805,1.2616775871484547,1.5382646019922632,1.0875011343283583,1.346428049657143,0.49655177728823197,0.5856218475,0.8294086856137036
2000-01-06 05:00:00,0.9920275355329948,1.61352890629956,1.3339936291220558,1.4070342167191805,1.2616775871484547,1.5382646019922632,1.0875011343283583,1.346428049657143,0.49655177728823197,0.5856218475,0.8294086856137036
2000-01-06 06:00:00,0.9920275355329948,1.61352890629956,1.3339936291220558,1.4070342167191805,1.2616775871484547,1.5382646019922632,1.0875011343283583,1.346428049657143,0.49655177728823197,0.5856218475,0.8294086856137036
2000-01-06 07:00:00,0.9920275355329948,1.61352890629956,1.3339936291220558,1.4070342167191805,1.2616775871484547,1.5382646019922632,1.0875011343283583,1.346428049657143,0.49655177728823197,0.5856218475,0.8294086856137036
