,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,YANACACHI
2015-01-01 09:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 10:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 11:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 12:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 13:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 14:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 15:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 16:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 17:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 18:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 19:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 20:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 21:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 22:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-01 23:00:00+00:00,1.5741745427312774,1.8820291215738763,2.0418975044308785,1.6279710801915541,2.043904050522244,1.5674273208955225,2.111066201314286,2.0657702309911405
2015-01-02 00:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 01:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 02:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 03:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 04:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 05:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 06:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 07:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 08:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 09:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 10:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 11:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 12:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 13:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 14:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 15:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 16:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 17:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 18:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 19:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 20:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 21:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 22:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-02 23:00:00+00:00,1.6866155814977977,2.0162418952355456,2.188063703229618,1.7442547287766654,2.189325422263056,1.679327208955224,2.263439746028572,2.3729227465747194
2015-01-03 00:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 01:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 02:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 03:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 04:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 05:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 06:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 07:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 08:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 09:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 10:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 11:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 12:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 13:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 14:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 15:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 16:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 17:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 18:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 19:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 20:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 21:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 22:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-03 23:00:00+00:00,1.5854186466079296,1.8942302828158455,2.0566617669358016,1.6395994450500655,2.0572454607736943,1.578202865671642,2.124918341742857,2.1917318304418196
2015-01-04 00:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 01:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 02:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 03:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 04:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 05:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 06:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 07:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 08:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 09:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 10:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 11:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 12:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 13:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 14:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 15:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 16:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 17:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 18:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 19:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 20:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 21:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 22:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-04 23:00:00+00:00,1.540442231101322,1.8393250572269808,1.9961282906656164,1.5930859856160213,1.9985432556673117,1.5326140223880598,2.0639689238571433,2.2266135041358535
2015-01-05 00:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 01:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 02:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 03:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 04:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 05:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 06:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 07:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 08:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 09:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 10:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 11:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 12:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 13:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 14:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 15:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 16:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 17:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 18:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 19:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 20:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 21:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 22:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-05 23:00:00+00:00,1.6585053218061678,1.9816719383832972,2.149676620716818,1.7151838166303877,2.151969473558994,1.6503161268656716,2.2246537528285715,2.241147534841701
2015-01-06 00:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 01:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 02:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 03:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 04:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 05:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 06:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 07:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 08:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 09:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 10:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 11:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 12:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 13:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 14:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 15:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 16:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 17:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 18:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 19:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 20:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 21:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 22:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-06 23:00:00+00:00,1.6191509582378858,1.9298170031049253,2.0935724231981094,1.6715774484109711,2.095935550502902,1.6072139477611944,2.1664747630285714,2.267308790112227
2015-01-07 00:00:00+00:00,1.6809935295594716,2.003023970556745,2.174775866975187,1.7355334551327821,2.1759840120116056,1.669380552238806,2.2495876056,2.4204005802138218
2015-01-07 01:00:00+00:00,1.6809935295594716,2.003023970556745,2.174775866975187,1.7355334551327821,2.1759840120116056,1.669380552238806,2.2495876056,2.4204005802138218
2015-01-07 02:00:00+00:00,1.6809935295594716,2.003023970556745,2.174775866975187,1.7355334551327821,2.1759840120116056,1.669380552238806,2.2495876056,2.4204005802138218
2015-01-07 03:00:00+00:00,1.6809935295594716,2.003023970556745,2.174775866975187,1.7355334551327821,2.1759840120116056,1.669380552238806,2.2495876056,2.4204005802138218
2015-01-07 04:00:00+00:00,1.6809935295594716,2.003023970556745,2.174775866975187,1.7355334551327821,2.1759840120116056,1.669380552238806,2.2495876056,2.4204005802138218
2015-01-07 05:00:00+00:00,1.6809935295594716,2.003023970556745,2.174775866975187,1.7355334551327821,2.1759840120116056,1.669380552238806,2.2495876056,2.4204005802138218
2015-01-07 06:00:00+00:00,1.6809935295594716,2.003023970556745,2.174775866975187,1.7355334551327821,2.1759840120116056,1.669380552238806,2.2495876056,2.4204005802138218
2015-01-07 07:00:00+00:00,1.6809935295594716,2.003023970556745,2.174775866975187,1.7355334551327821,2.1759840120116056,1.669380552238806,2.2495876056,2.4204005802138218
2015-01-07 08:00:00+00:00,1.6809935295594716,2.003023970556745,2.174775866975187,1.7355334551327821,2.1759840120116056,1.669380552238806,2.2495876056,2.4204005802138218
2015-01-07 09:00:00+00:00,1.6809935295594716,2.003023970556745,2.174775866975187,1.7355334551327821,2.1759840120116056,1.669380552238806,2.2495876056,2.4204005802138218
2015-01-07 10:00:00+00:00,1.6809935295594716,2.003023970556745,2.174775866975187,1.7355334551327821,2.1759840120116056,1.669380552238806,2.2495876056,2.4204005802138218
2015-01-07 11:00:00+00:00,1.6809935295594716,2.003023970556745,2.174775866975187,1.7355334551327821,2.1759840120116056,1.669380552238806,2.2495876056,2.4204005802138218
2015-01-07 12:00:00+00:00,1.6809935295594716,2.003023970556745,2.174775866975187,1.7355334551327821,2.1759840120116056,1.669380552238806,2.2495876056,2.4204005802138218
