,QUEHATA,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,YANACACHI
2006-12-31 23:00:00+00:00,0.1204263073576142,1.3672830314008813,2.4236590043736617,2.0497225635584875,1.4035436384222904,2.493909818303675,2.901688430597015,2.5255222429371424,1.965388525582753
2007-01-01 00:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 01:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 02:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 03:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 04:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 05:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 06:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 07:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 08:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 09:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 10:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 11:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 12:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 13:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 14:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 15:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 16:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 17:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 18:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 19:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
2007-01-01 20:00:00+00:00,0.12731798100152286,1.4173192936519827,2.4629060730353323,2.130778364710516,1.4800001373670006,2.555013477255319,2.9190121910447764,2.6388327516428576,2.0509455196711754
