,0
[5] - VHE06,828.0446516816603
[112] - CCSUR40-41-42,257785.0586484081
[9] - QOLLPANA II,15121.665324878752
[32] - CARABUCO,183646.69730495004
[100] - ARJ03,44.53754324625014
[117] - PUNUTUMA,1016.0131019982587
[90] - WAR01,13476.137657040827
[7] - VHE08,813.8807192431661
[70] - VALLE DE ZONGO - SAINANI,32677.03445239924
[104] - ARJ13,922.6379888978922
[20] - CCERI30-31-32,204239.49831889092
[72] - VALLE DE ZONGO - HARCA,105914.46400653622
[82] - GCH10,157943.81156690413
[80] - GCH06,26.799999917300056
[91] - WAR02,20765.88131155176
[99] - ARJ02,90.87203072162688
[96] - CCWAR40-41-42,441266.46627848805
[114] - YUNCHARA,5453.455565351751
[76] - YANACACHI,486597.72512536374
[84] - GCH12,592263.3226223096
[85] - SCZ01,310.09999999999957
[77] - GCH01,586.0659974957867
[4] - VHE05,1723.785001402007
[94] - WAR05,8539.410513244859
[116] - LANDARA,1030.0280264597275
[28] - MISICUNI,535398.5458658192
[115] - KILPANI,2882.3199167983234
[102] - ARJ11,8.344
[31] - CHOQUETANGA,240996.39575369097
[79] - GCH04,641.7180000000009
[33] - KANATA,35315.472749909306
[105] - ARJ14,986.3864479909959
[113] - UYUNI_COLCHAK,78997.47371434658
[29] - MIGUILLA,20571.965154478825
[65] - SISTEMA ZONGO,1690.1770250154755
[42] - MOS01,0.8339999999999999
[34] - ALT01,4764.046833619821
[81] - GCH09,140811.2132846732
[21] - CCERI40-41-42,519141.86523080705
[95] - CCWAR30-31-32,108402.85273698402
[106] - ARJ15,812.6326600721927
[23] - ORURO I,86852.1873550524
[83] - GCH11,24522.530110418353
[88] - GBE01,73521.0
[97] - ARJ08,11243.470562029774
[15] - BUL03,4439.629700042677
[14] - BUL02,4049.6533164351936
[25] - CORANI,532129.1936272265
[118] - SAN JACINTO,13257.111023269437
[75] - CHOJLLA,151979.56062214097
[111] - CCSUR30-31-32,141470.98589231612
[78] - GCH02,887.8741277658454
[71] - VALLE DE ZONGO - CHURURAQUI,91904.10061584244
[87] - UNA01,57875.400000003065
[36] - SBU01,8032.0
[92] - WAR03,18490.71215938644
[26] - SANTA ISABEL,2413046.149044762
[12] - CAR03,1804.4834376562046
[98] - ARJ01,14.579999999999991
[101] - ARJ09,1029.0101842164454
[67] - VALLE DE ZONGO - BOTIJILACA,27467.728211149195
[103] - ARJ12,1136.3716175360814
[24] - ORURO II,92345.58250036584
[13] - BUL01,5752.048314728397
[8] - QOLLPANA I,2800.882189848169
[27] - SAN JOSE 1,955363.8348622583
[43] - MOS02,0.572
[68] - VALLE DE ZONGO - CUTICUCHO,81764.3064001823
[73] - VALLE DE ZONGO - CAHUA,120464.25781145527
[74] - VALLE DE ZONGO - HUAJI,101923.50573180208
[6] - VHE07,726.4179999999993
[51] - MOS10,1.41
[93] - WAR04,338.3239999999999
