,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-3.7965989674100133,0.00015926770654513633,18.48875925923315,0.0389382012369898,0.7070252303524863,929.9685298481
NO,0.06360287740428014,2.1836987908802774,394.1192,0.944403933888135,0.00013063784662413486,19.132,0.037191669885728036,0.20823325477229465,351.13497453129
OR,0.10482489014144424,3.5989878948562497,754.8664,1.8944408064504181,7.129863966848582e-05,27.630283020322537,0.06585186501784446,,
SU,0.043481341250036845,1.4928593829179324,277.5438,0.9577542270714605,5.822812281612294e-05,13.472999999999999,0.026061840504461684,0.036158193581635585,55.401029501135994
