,CAMBARI,CARRIZAL,HUACATA,INCAHUASI,KILPANI,LANDARA,PUNUTUMA
2000-01-01 00:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 01:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 02:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 03:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 04:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 05:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 06:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 07:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 08:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 09:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 10:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 11:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 12:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 13:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 14:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 15:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 16:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 17:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 18:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 19:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 20:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 21:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 22:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-01 23:00:00,1.7625731587258064,5.193663645308853,0.2665246760891939,48.063425233643024,0.34318041495652174,0.37829475882352953,2.3681447909999997
2000-01-02 00:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 01:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 02:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 03:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 04:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 05:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 06:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 07:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 08:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 09:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 10:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 11:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 12:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 13:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 14:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 15:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 16:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 17:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 18:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 19:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 20:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
2000-01-02 21:00:00,2.8962766471935493,18.697686167657707,0.9925746557804459,178.40000791731052,1.4530404803478263,1.6033425529411764,10.0491709392
