,CAMBARI,CARRIZAL,HUACATA,INCAHUASI
1996-01-01 00:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 01:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 02:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 03:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 04:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 05:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 06:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 07:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 08:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 09:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 10:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 11:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 12:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 13:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 14:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 15:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 16:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 17:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 18:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 19:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 20:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 21:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 22:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-01 23:00:00,2.13829231383871,10.803940991763938,0.5698113764665523,102.01991382718828
1996-01-02 00:00:00,3.2995342444354847,16.237315665769184,0.8179550404116639,145.91824173696824
1996-01-02 01:00:00,3.2995342444354847,16.237315665769184,0.8179550404116639,145.91824173696824
