,CAMBARI,CARRIZAL,HUACATA,INCAHUASI
1985-01-01 00:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 01:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 02:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 03:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 04:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 05:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 06:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 07:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 08:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 09:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 10:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 11:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 12:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 13:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 14:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 15:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 16:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 17:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 18:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 19:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 20:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 21:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 22:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-01 23:00:00,2.898421034080645,5.760294427561968,0.3032867003773585,53.64685306107581
1985-01-02 00:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 01:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 02:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 03:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 04:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 05:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 06:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 07:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 08:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 09:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 10:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 11:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 12:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 13:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 14:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 15:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 16:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 17:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 18:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 19:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 20:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 21:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 22:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-02 23:00:00,9.694095941758064,5.493471878183608,0.29409619430531736,51.87893405310513
1985-01-03 00:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 01:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 02:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 03:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 04:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 05:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 06:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 07:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 08:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 09:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 10:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 11:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 12:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 13:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 14:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 15:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 16:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 17:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 18:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 19:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 20:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 21:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 22:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-03 23:00:00,8.951235179080646,17.342336062898365,0.8730980768439108,156.45583808391197
1985-01-04 00:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 01:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 02:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 03:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 04:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 05:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 06:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 07:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 08:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 09:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 10:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 11:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 12:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 13:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 14:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 15:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 16:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 17:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 18:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 19:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 20:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 21:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 22:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-04 23:00:00,2.0998062123387102,4.673574306893116,0.24814366394511148,43.70855129310514
1985-01-05 00:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 01:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 02:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 03:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 04:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 05:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 06:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 07:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 08:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 09:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 10:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 11:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 12:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 13:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 14:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 15:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 16:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 17:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 18:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 19:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 20:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 21:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 22:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-05 23:00:00,1.469920779870968,3.5848208221731146,0.19300062751286448,34.159791001467
1985-01-06 00:00:00,0.3412961024516129,1.6176540673573774,0.09190506072041167,15.42184716557457
1985-01-06 01:00:00,0.3412961024516129,1.6176540673573774,0.09190506072041167,15.42184716557457
1985-01-06 02:00:00,0.3412961024516129,1.6176540673573774,0.09190506072041167,15.42184716557457
1985-01-06 03:00:00,0.3412961024516129,1.6176540673573774,0.09190506072041167,15.42184716557457
1985-01-06 04:00:00,0.3412961024516129,1.6176540673573774,0.09190506072041167,15.42184716557457
1985-01-06 05:00:00,0.3412961024516129,1.6176540673573774,0.09190506072041167,15.42184716557457
1985-01-06 06:00:00,0.3412961024516129,1.6176540673573774,0.09190506072041167,15.42184716557457
1985-01-06 07:00:00,0.3412961024516129,1.6176540673573774,0.09190506072041167,15.42184716557457
1985-01-06 08:00:00,0.3412961024516129,1.6176540673573774,0.09190506072041167,15.42184716557457
1985-01-06 09:00:00,0.3412961024516129,1.6176540673573774,0.09190506072041167,15.42184716557457
1985-01-06 10:00:00,0.3412961024516129,1.6176540673573774,0.09190506072041167,15.42184716557457
