,CAMBARI,CARRIZAL,HUACATA,INCAHUASI
2015-01-01 00:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 01:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 02:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 03:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 04:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 05:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 06:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 07:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 08:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 09:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 10:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 11:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 12:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 13:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 14:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 15:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 16:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 17:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 18:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 19:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 20:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 21:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 22:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-01 23:00:00,3.617129228661291,3.450844724136394,0.20219113358490565,36.53699283139364
2015-01-02 00:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 01:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 02:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 03:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 04:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 05:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 06:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 07:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 08:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 09:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 10:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 11:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 12:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 13:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 14:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 15:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 16:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 17:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 18:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 19:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 20:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 21:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 22:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-02 23:00:00,4.437300781741936,9.292925572422297,0.4779063157461407,84.95999481242055
2015-01-03 00:00:00,4.979717801709678,5.658400295665574,0.33085821859348197,59.58985763589241
2015-01-03 01:00:00,4.979717801709678,5.658400295665574,0.33085821859348197,59.58985763589241
2015-01-03 02:00:00,4.979717801709678,5.658400295665574,0.33085821859348197,59.58985763589241
2015-01-03 03:00:00,4.979717801709678,5.658400295665574,0.33085821859348197,59.58985763589241
2015-01-03 04:00:00,4.979717801709678,5.658400295665574,0.33085821859348197,59.58985763589241
2015-01-03 05:00:00,4.979717801709678,5.658400295665574,0.33085821859348197,59.58985763589241
2015-01-03 06:00:00,4.979717801709678,5.658400295665574,0.33085821859348197,59.58985763589241
2015-01-03 07:00:00,4.979717801709678,5.658400295665574,0.33085821859348197,59.58985763589241
2015-01-03 08:00:00,4.979717801709678,5.658400295665574,0.33085821859348197,59.58985763589241
2015-01-03 09:00:00,4.979717801709678,5.658400295665574,0.33085821859348197,59.58985763589241
2015-01-03 10:00:00,4.979717801709678,5.658400295665574,0.33085821859348197,59.58985763589241
2015-01-03 11:00:00,4.979717801709678,5.658400295665574,0.33085821859348197,59.58985763589241
