,OR -> CE,SU -> CE,NO -> CE,CE -> OR,CE -> NO,CE -> SU
2020-01-01 00:00:00,0.0,0.0,0.0,177.0858832339552,14.678194642599966,124.95131430692481
2020-01-01 01:00:00,0.0,0.0,25.965605357399998,248.47050000000004,0.0,110.38399689696952
2020-01-01 02:00:00,0.0,0.0,31.969815357399998,234.98642890099995,0.0,99.91513171688007
2020-01-01 03:00:00,0.0,0.0,35.538845357399985,208.209171099,0.0,133.67456645987994
2020-01-01 04:00:00,0.0,0.0,22.076745357400018,205.86970000000002,0.0,131.69696645987995
2020-01-01 05:00:00,0.0,0.0,0.0,168.88796502179312,24.58195464260002,122.58677835275995
2020-01-01 06:00:00,0.0,0.0,0.0,191.3020486103375,13.562454642600017,116.930907356432
2020-01-01 07:00:00,0.0,0.0,0.0,205.17023966797734,23.47245464260002,101.42062180919217
2020-01-01 08:00:00,0.0,0.0,0.0,223.58635755269756,34.55245464259998,93.231529200472
2020-01-01 09:00:00,0.0,0.0,0.0,231.32179642440795,45.826054642599985,93.902256433472
2020-01-01 10:00:00,0.0,0.0,0.0,229.00660000000002,55.1700546426,86.29302081747986
2020-01-01 11:00:00,0.0,0.0,0.0,249.04657301898754,23.330121510648453,98.97155610564403
2020-01-01 12:00:00,0.0,0.0,0.0,268.9580269810124,23.18585464260001,96.351879698432
2020-01-01 13:00:00,0.0,0.0,15.3767453574,272.5,0.0,108.455775742452
2020-01-01 14:00:00,0.0,0.0,18.744645357399943,272.5,0.0,109.08966310927995
2020-01-01 15:00:00,0.0,0.0,26.446745357399998,272.5,0.0,110.79535492988
2020-01-01 16:00:00,0.0,0.0,13.12754535740001,272.5,0.0,99.32624991507997
2020-01-01 17:00:00,0.0,0.0,10.1160453574,242.08159999999995,0.0,89.62508029188001
2020-01-01 18:00:00,0.0,0.0,0.0,156.46244372159993,15.420354642599992,99.89207386888
2020-01-01 19:00:00,0.0,0.0,0.0,137.57537318567591,46.15325464260004,106.09010079220403
2020-01-01 20:00:00,0.0,0.0,0.0,139.75537318567584,45.06325464259997,108.33010079220405
2020-01-01 21:00:00,0.0,0.0,0.0,172.58982469467594,37.903254642600004,103.72010079220402
2020-01-01 22:00:00,0.0,0.0,0.0,224.51154341467603,13.957554642599973,96.283600792204
2020-01-01 23:00:00,0.0,0.0,27.993345357399992,272.5,0.0,103.56701462088009
