TIMESTAMP,LA PESCA,OKITAS,PENA BLANCA,ROSITAS
2007-03-18 20:00:00,0.1237117525007143,0.5781229869388236,0.017057839895999998,0.5406689147025
2007-03-18 21:00:00,0.1237117525007143,0.5781229869388236,0.017057839895999998,0.5406689147025
2007-03-18 22:00:00,0.1237117525007143,0.5781229869388236,0.017057839895999998,0.5406689147025
2007-03-18 23:00:00,0.1237117525007143,0.5781229869388236,0.017057839895999998,0.5406689147025
2007-03-19 00:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 01:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 02:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 03:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 04:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 05:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 06:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 07:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 08:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 09:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 10:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 11:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 12:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 13:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 14:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 15:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 16:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 17:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 18:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 19:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 20:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 21:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 22:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-19 23:00:00,0.112954208805,0.5062482372112943,0.015573375981,0.493593415095
2007-03-20 00:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 01:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 02:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 03:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 04:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 05:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 06:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 07:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 08:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 09:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 10:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 11:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 12:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 13:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 14:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 15:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 16:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
2007-03-20 17:00:00,0.10493424791357142,0.4499984330767059,0.014466775608,0.4585502369175001
