,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-0.9884455471563192,0.00048667477788449855,19.5865,0.03642073965854009,0.0035329147941877193,97.83496276511998
NO,0.06360287740428014,2.1836987908802774,394.1192,1.9910586126198604,0.0007448053535790881,19.132,0.035846480243641975,0.0019325625447822285,16.370568090720003
OR,0.10482489014144424,3.5989878948562497,754.8664,-0.025757615775016545,0.0008796356302652285,36.644,0.06282651714242894,,
SU,0.043481341250036845,1.4928593829179324,277.5438,-0.9768554496885246,0.0004344728319147412,13.472999999999999,0.0245979888242393,0.0017404994383985806,55.9307972061
