,CORANI,SANTA ISABEL,SAN JOSE 1,SAN JOSE 2,MISICUNI,MIGUILLA,ANGOSTURA,CHOQUETANGA,CARABUCO
2020-07-10 00:00:00+00:00,0.739901106,0.739901106,0.739901106,0.739901106,0.843162714,0.788205562,0.742874071,0.765539817,0.765539817
2020-07-11 00:00:00+00:00,0.739901106,0.739901106,0.739901106,0.739901106,0.843162714,0.788205562,0.742874071,0.765539817,0.765539817
2020-07-12 00:00:00+00:00,0.739901106,0.739901106,0.739901106,0.739901106,0.843162714,0.788205562,0.742874071,0.765539817,0.765539817
2020-07-13 00:00:00+00:00,0.739901106,0.739901106,0.739901106,0.739901106,0.843162714,0.788205562,0.742874071,0.765539817,0.765539817
2020-07-14 00:00:00+00:00,0.739901106,0.739901106,0.739901106,0.739901106,0.843162714,0.788205562,0.742874071,0.765539817,0.765539817
2020-07-15 00:00:00+00:00,0.739901106,0.739901106,0.739901106,0.739901106,0.843162714,0.788205562,0.742874071,0.765539817,0.765539817
2020-07-16 00:00:00+00:00,0.739901106,0.739901106,0.739901106,0.739901106,0.843162714,0.788205562,0.742874071,0.765539817,0.765539817
2020-07-17 00:00:00+00:00,0.701114263,0.701114263,0.701114263,0.701114263,0.836005843,0.74737252,0.693114649,0.720243585,0.720243585
2020-07-18 00:00:00+00:00,0.701114263,0.701114263,0.701114263,0.701114263,0.836005843,0.74737252,0.693114649,0.720243585,0.720243585
2020-07-19 00:00:00+00:00,0.701114263,0.701114263,0.701114263,0.701114263,0.836005843,0.74737252,0.693114649,0.720243585,0.720243585
2020-07-20 00:00:00+00:00,0.701114263,0.701114263,0.701114263,0.701114263,0.836005843,0.74737252,0.693114649,0.720243585,0.720243585
2020-07-21 00:00:00+00:00,0.701114263,0.701114263,0.701114263,0.701114263,0.836005843,0.74737252,0.693114649,0.720243585,0.720243585
2020-07-22 00:00:00+00:00,0.701114263,0.701114263,0.701114263,0.701114263,0.836005843,0.74737252,0.693114649,0.720243585,0.720243585
2020-07-23 00:00:00+00:00,0.701114263,0.701114263,0.701114263,0.701114263,0.836005843,0.74737252,0.693114649,0.720243585,0.720243585
2020-07-24 00:00:00+00:00,0.660769268,0.660769268,0.660769268,0.660769268,0.830209654,0.683277456,0.634023761,0.658650609,0.658650609
2020-07-25 00:00:00+00:00,0.660769268,0.660769268,0.660769268,0.660769268,0.830209654,0.683277456,0.634023761,0.658650609,0.658650609
2020-07-26 00:00:00+00:00,0.660769268,0.660769268,0.660769268,0.660769268,0.830209654,0.683277456,0.634023761,0.658650609,0.658650609
2020-07-27 00:00:00+00:00,0.660769268,0.660769268,0.660769268,0.660769268,0.830209654,0.683277456,0.634023761,0.658650609,0.658650609
2020-07-28 00:00:00+00:00,0.660769268,0.660769268,0.660769268,0.660769268,0.830209654,0.683277456,0.634023761,0.658650609,0.658650609
2020-07-29 00:00:00+00:00,0.660769268,0.660769268,0.660769268,0.660769268,0.830209654,0.683277456,0.634023761,0.658650609,0.658650609
2020-07-30 00:00:00+00:00,0.660769268,0.660769268,0.660769268,0.660769268,0.830209654,0.683277456,0.634023761,0.658650609,0.658650609
2020-07-31 00:00:00+00:00,0.6192004,0.6192004,0.6192004,0.6192004,0.823384351,0.63778809,0.583370546,0.610579318,0.610579318
2020-08-01 00:00:00+00:00,0.6192004,0.6192004,0.6192004,0.6192004,0.823384351,0.63778809,0.583370546,0.610579318,0.610579318
2020-08-02 00:00:00+00:00,0.6192004,0.6192004,0.6192004,0.6192004,0.823384351,0.63778809,0.583370546,0.610579318,0.610579318
2020-08-03 00:00:00+00:00,0.6192004,0.6192004,0.6192004,0.6192004,0.823384351,0.63778809,0.583370546,0.610579318,0.610579318
2020-08-04 00:00:00+00:00,0.6192004,0.6192004,0.6192004,0.6192004,0.823384351,0.63778809,0.583370546,0.610579318,0.610579318
2020-08-05 00:00:00+00:00,0.6192004,0.6192004,0.6192004,0.6192004,0.823384351,0.63778809,0.583370546,0.610579318,0.610579318
2020-08-06 00:00:00+00:00,0.6192004,0.6192004,0.6192004,0.6192004,0.823384351,0.63778809,0.583370546,0.610579318,0.610579318
2020-08-07 00:00:00+00:00,0.576753999,0.576753999,0.576753999,0.576753999,0.816590329,0.587756958,0.528977536,0.558367247,0.558367247
2020-08-08 00:00:00+00:00,0.576753999,0.576753999,0.576753999,0.576753999,0.816590329,0.587756958,0.528977536,0.558367247,0.558367247
2020-08-09 00:00:00+00:00,0.576753999,0.576753999,0.576753999,0.576753999,0.816590329,0.587756958,0.528977536,0.558367247,0.558367247
2020-08-10 00:00:00+00:00,0.576753999,0.576753999,0.576753999,0.576753999,0.816590329,0.587756958,0.528977536,0.558367247,0.558367247
2020-08-11 00:00:00+00:00,0.576753999,0.576753999,0.576753999,0.576753999,0.816590329,0.587756958,0.528977536,0.558367247,0.558367247
2020-08-12 00:00:00+00:00,0.576753999,0.576753999,0.576753999,0.576753999,0.816590329,0.587756958,0.528977536,0.558367247,0.558367247
2020-08-13 00:00:00+00:00,0.576753999,0.576753999,0.576753999,0.576753999,0.816590329,0.587756958,0.528977536,0.558367247,0.558367247
2020-08-14 00:00:00+00:00,0.533624734,0.533624734,0.533624734,0.533624734,0.809327107,0.543713405,0.47458465,0.509149028,0.509149028
2020-08-15 00:00:00+00:00,0.533624734,0.533624734,0.533624734,0.533624734,0.809327107,0.543713405,0.47458465,0.509149028,0.509149028
2020-08-16 00:00:00+00:00,0.533624734,0.533624734,0.533624734,0.533624734,0.809327107,0.543713405,0.47458465,0.509149028,0.509149028
2020-08-17 00:00:00+00:00,0.533624734,0.533624734,0.533624734,0.533624734,0.809327107,0.543713405,0.47458465,0.509149028,0.509149028
2020-08-18 00:00:00+00:00,0.533624734,0.533624734,0.533624734,0.533624734,0.809327107,0.543713405,0.47458465,0.509149028,0.509149028
2020-08-19 00:00:00+00:00,0.533624734,0.533624734,0.533624734,0.533624734,0.809327107,0.543713405,0.47458465,0.509149028,0.509149028
2020-08-20 00:00:00+00:00,0.533624734,0.533624734,0.533624734,0.533624734,0.809327107,0.543713405,0.47458465,0.509149028,0.509149028
2020-08-21 00:00:00+00:00,0.499096886,0.499096886,0.499096886,0.499096886,0.803133661,0.497000472,0.419630047,0.45831526,0.45831526
2020-08-22 00:00:00+00:00,0.499096886,0.499096886,0.499096886,0.499096886,0.803133661,0.497000472,0.419630047,0.45831526,0.45831526
2020-08-23 00:00:00+00:00,0.499096886,0.499096886,0.499096886,0.499096886,0.803133661,0.497000472,0.419630047,0.45831526,0.45831526
2020-08-24 00:00:00+00:00,0.499096886,0.499096886,0.499096886,0.499096886,0.803133661,0.497000472,0.419630047,0.45831526,0.45831526
2020-08-25 00:00:00+00:00,0.499096886,0.499096886,0.499096886,0.499096886,0.803133661,0.497000472,0.419630047,0.45831526,0.45831526
2020-08-26 00:00:00+00:00,0.499096886,0.499096886,0.499096886,0.499096886,0.803133661,0.497000472,0.419630047,0.45831526,0.45831526
2020-08-27 00:00:00+00:00,0.499096886,0.499096886,0.499096886,0.499096886,0.803133661,0.497000472,0.419630047,0.45831526,0.45831526
2020-08-28 00:00:00+00:00,0.462779468,0.462779468,0.462779468,0.462779468,0.795932998,0.434090763,0.389153025,0.411621894,0.411621894
2020-08-29 00:00:00+00:00,0.462779468,0.462779468,0.462779468,0.462779468,0.795932998,0.434090763,0.389153025,0.411621894,0.411621894
2020-08-30 00:00:00+00:00,0.462779468,0.462779468,0.462779468,0.462779468,0.795932998,0.434090763,0.389153025,0.411621894,0.411621894
2020-08-31 00:00:00+00:00,0.462779468,0.462779468,0.462779468,0.462779468,0.795932998,0.434090763,0.389153025,0.411621894,0.411621894
2020-09-01 00:00:00+00:00,0.462779468,0.462779468,0.462779468,0.462779468,0.795932998,0.434090763,0.389153025,0.411621894,0.411621894
2020-09-02 00:00:00+00:00,0.462779468,0.462779468,0.462779468,0.462779468,0.795932998,0.434090763,0.389153025,0.411621894,0.411621894
2020-09-03 00:00:00+00:00,0.462779468,0.462779468,0.462779468,0.462779468,0.795932998,0.434090763,0.389153025,0.411621894,0.411621894
2020-09-04 00:00:00+00:00,0.429458662,0.429458662,0.429458662,0.429458662,0.788798024,0.396283749,0.360373093,0.378328421,0.378328421
2020-09-05 00:00:00+00:00,0.429458662,0.429458662,0.429458662,0.429458662,0.788798024,0.396283749,0.360373093,0.378328421,0.378328421
2020-09-06 00:00:00+00:00,0.429458662,0.429458662,0.429458662,0.429458662,0.788798024,0.396283749,0.360373093,0.378328421,0.378328421
2020-09-07 00:00:00+00:00,0.429458662,0.429458662,0.429458662,0.429458662,0.788798024,0.396283749,0.360373093,0.378328421,0.378328421
2020-09-08 00:00:00+00:00,0.429458662,0.429458662,0.429458662,0.429458662,0.788798024,0.396283749,0.360373093,0.378328421,0.378328421
2020-09-09 00:00:00+00:00,0.429458662,0.429458662,0.429458662,0.429458662,0.788798024,0.396283749,0.360373093,0.378328421,0.378328421
2020-09-10 00:00:00+00:00,0.429458662,0.429458662,0.429458662,0.429458662,0.788798024,0.396283749,0.360373093,0.378328421,0.378328421
2020-09-11 00:00:00+00:00,0.386447864,0.386447864,0.386447864,0.386447864,0.781178209,0.375621028,0.321411645,0.348516337,0.348516337
2020-09-12 00:00:00+00:00,0.386447864,0.386447864,0.386447864,0.386447864,0.781178209,0.375621028,0.321411645,0.348516337,0.348516337
2020-09-13 00:00:00+00:00,0.386447864,0.386447864,0.386447864,0.386447864,0.781178209,0.375621028,0.321411645,0.348516337,0.348516337
2020-09-14 00:00:00+00:00,0.386447864,0.386447864,0.386447864,0.386447864,0.781178209,0.375621028,0.321411645,0.348516337,0.348516337
2020-09-15 00:00:00+00:00,0.386447864,0.386447864,0.386447864,0.386447864,0.781178209,0.375621028,0.321411645,0.348516337,0.348516337
2020-09-16 00:00:00+00:00,0.386447864,0.386447864,0.386447864,0.386447864,0.781178209,0.375621028,0.321411645,0.348516337,0.348516337
2020-09-17 00:00:00+00:00,0.386447864,0.386447864,0.386447864,0.386447864,0.781178209,0.375621028,0.321411645,0.348516337,0.348516337
2020-09-18 00:00:00+00:00,0.346372158,0.346372158,0.346372158,0.346372158,0.77415897,0.372265909,0.298199973,0.335232941,0.335232941
2020-09-19 00:00:00+00:00,0.346372158,0.346372158,0.346372158,0.346372158,0.77415897,0.372265909,0.298199973,0.335232941,0.335232941
2020-09-20 00:00:00+00:00,0.346372158,0.346372158,0.346372158,0.346372158,0.77415897,0.372265909,0.298199973,0.335232941,0.335232941
2020-09-21 00:00:00+00:00,0.346372158,0.346372158,0.346372158,0.346372158,0.77415897,0.372265909,0.298199973,0.335232941,0.335232941
2020-09-22 00:00:00+00:00,0.346372158,0.346372158,0.346372158,0.346372158,0.77415897,0.372265909,0.298199973,0.335232941,0.335232941
2020-09-23 00:00:00+00:00,0.346372158,0.346372158,0.346372158,0.346372158,0.77415897,0.372265909,0.298199973,0.335232941,0.335232941
2020-09-24 00:00:00+00:00,0.346372158,0.346372158,0.346372158,0.346372158,0.77415897,0.372265909,0.298199973,0.335232941,0.335232941
2020-09-25 00:00:00+00:00,0.30384976,0.30384976,0.30384976,0.30384976,0.766579819,0.346248613,0.280251412,0.313250013,0.313250013
2020-09-26 00:00:00+00:00,0.30384976,0.30384976,0.30384976,0.30384976,0.766579819,0.346248613,0.280251412,0.313250013,0.313250013
2020-09-27 00:00:00+00:00,0.30384976,0.30384976,0.30384976,0.30384976,0.766579819,0.346248613,0.280251412,0.313250013,0.313250013
2020-09-28 00:00:00+00:00,0.30384976,0.30384976,0.30384976,0.30384976,0.766579819,0.346248613,0.280251412,0.313250013,0.313250013
2020-09-29 00:00:00+00:00,0.30384976,0.30384976,0.30384976,0.30384976,0.766579819,0.346248613,0.280251412,0.313250013,0.313250013
2020-09-30 00:00:00+00:00,0.30384976,0.30384976,0.30384976,0.30384976,0.766579819,0.346248613,0.280251412,0.313250013,0.313250013
2020-10-01 00:00:00+00:00,0.30384976,0.30384976,0.30384976,0.30384976,0.766579819,0.346248613,0.280251412,0.313250013,0.313250013
2020-10-02 00:00:00+00:00,0.266322411,0.266322411,0.266322411,0.266322411,0.758838012,0.311212752,0.254257365,0.282735059,0.282735059
2020-10-03 00:00:00+00:00,0.266322411,0.266322411,0.266322411,0.266322411,0.758838012,0.311212752,0.254257365,0.282735059,0.282735059
2020-10-04 00:00:00+00:00,0.266322411,0.266322411,0.266322411,0.266322411,0.758838012,0.311212752,0.254257365,0.282735059,0.282735059
2020-10-05 00:00:00+00:00,0.266322411,0.266322411,0.266322411,0.266322411,0.758838012,0.311212752,0.254257365,0.282735059,0.282735059
2020-10-06 00:00:00+00:00,0.266322411,0.266322411,0.266322411,0.266322411,0.758838012,0.311212752,0.254257365,0.282735059,0.282735059
2020-10-07 00:00:00+00:00,0.266322411,0.266322411,0.266322411,0.266322411,0.758838012,0.311212752,0.254257365,0.282735059,0.282735059
2020-10-08 00:00:00+00:00,0.266322411,0.266322411,0.266322411,0.266322411,0.758838012,0.311212752,0.254257365,0.282735059,0.282735059
2020-10-09 00:00:00+00:00,0.24321375,0.24321375,0.24321375,0.24321375,0.74375791,0.273817419,0.214139327,0.243978373,0.243978373
2020-10-10 00:00:00+00:00,0.24321375,0.24321375,0.24321375,0.24321375,0.74375791,0.273817419,0.214139327,0.243978373,0.243978373
2020-10-11 00:00:00+00:00,0.24321375,0.24321375,0.24321375,0.24321375,0.74375791,0.273817419,0.214139327,0.243978373,0.243978373
2020-10-12 00:00:00+00:00,0.24321375,0.24321375,0.24321375,0.24321375,0.74375791,0.273817419,0.214139327,0.243978373,0.243978373
2020-10-13 00:00:00+00:00,0.24321375,0.24321375,0.24321375,0.24321375,0.74375791,0.273817419,0.214139327,0.243978373,0.243978373
2020-10-14 00:00:00+00:00,0.24321375,0.24321375,0.24321375,0.24321375,0.74375791,0.273817419,0.214139327,0.243978373,0.243978373
2020-10-15 00:00:00+00:00,0.24321375,0.24321375,0.24321375,0.24321375,0.74375791,0.273817419,0.214139327,0.243978373,0.243978373
2020-10-16 00:00:00+00:00,0.215798257,0.215798257,0.215798257,0.215798257,0.727398455,0.253634292,0.182582362,0.218108327,0.218108327
2020-10-17 00:00:00+00:00,0.215798257,0.215798257,0.215798257,0.215798257,0.727398455,0.253634292,0.182582362,0.218108327,0.218108327
2020-10-18 00:00:00+00:00,0.215798257,0.215798257,0.215798257,0.215798257,0.727398455,0.253634292,0.182582362,0.218108327,0.218108327
2020-10-19 00:00:00+00:00,0.215798257,0.215798257,0.215798257,0.215798257,0.727398455,0.253634292,0.182582362,0.218108327,0.218108327
2020-10-20 00:00:00+00:00,0.215798257,0.215798257,0.215798257,0.215798257,0.727398455,0.253634292,0.182582362,0.218108327,0.218108327
2020-10-21 00:00:00+00:00,0.215798257,0.215798257,0.215798257,0.215798257,0.727398455,0.253634292,0.182582362,0.218108327,0.218108327
2020-10-22 00:00:00+00:00,0.215798257,0.215798257,0.215798257,0.215798257,0.727398455,0.253634292,0.182582362,0.218108327,0.218108327
2020-10-23 00:00:00+00:00,0.189221966,0.189221966,0.189221966,0.189221966,0.710776248,0.211211862,0.161203302,0.186207582,0.186207582
2020-10-24 00:00:00+00:00,0.189221966,0.189221966,0.189221966,0.189221966,0.710776248,0.211211862,0.161203302,0.186207582,0.186207582
2020-10-25 00:00:00+00:00,0.189221966,0.189221966,0.189221966,0.189221966,0.710776248,0.211211862,0.161203302,0.186207582,0.186207582
2020-10-26 00:00:00+00:00,0.189221966,0.189221966,0.189221966,0.189221966,0.710776248,0.211211862,0.161203302,0.186207582,0.186207582
2020-10-27 00:00:00+00:00,0.189221966,0.189221966,0.189221966,0.189221966,0.710776248,0.211211862,0.161203302,0.186207582,0.186207582
2020-10-28 00:00:00+00:00,0.189221966,0.189221966,0.189221966,0.189221966,0.710776248,0.211211862,0.161203302,0.186207582,0.186207582
2020-10-29 00:00:00+00:00,0.189221966,0.189221966,0.189221966,0.189221966,0.710776248,0.211211862,0.161203302,0.186207582,0.186207582
2020-10-30 00:00:00+00:00,0.170070376,0.170070376,0.170070376,0.170070376,0.692474303,0.181935109,0.137112113,0.159523611,0.159523611
2020-10-31 00:00:00+00:00,0.170070376,0.170070376,0.170070376,0.170070376,0.692474303,0.181935109,0.137112113,0.159523611,0.159523611
2020-11-01 00:00:00+00:00,0.170070376,0.170070376,0.170070376,0.170070376,0.692474303,0.181935109,0.137112113,0.159523611,0.159523611
2020-11-02 00:00:00+00:00,0.170070376,0.170070376,0.170070376,0.170070376,0.692474303,0.181935109,0.137112113,0.159523611,0.159523611
2020-11-03 00:00:00+00:00,0.170070376,0.170070376,0.170070376,0.170070376,0.692474303,0.181935109,0.137112113,0.159523611,0.159523611
2020-11-04 00:00:00+00:00,0.170070376,0.170070376,0.170070376,0.170070376,0.692474303,0.181935109,0.137112113,0.159523611,0.159523611
2020-11-05 00:00:00+00:00,0.170070376,0.170070376,0.170070376,0.170070376,0.692474303,0.181935109,0.137112113,0.159523611,0.159523611
2020-11-06 00:00:00+00:00,0.149140011,0.149140011,0.149140011,0.149140011,0.677000073,0.168444005,0.142235353,0.155339679,0.155339679
2020-11-07 00:00:00+00:00,0.149140011,0.149140011,0.149140011,0.149140011,0.677000073,0.168444005,0.142235353,0.155339679,0.155339679
2020-11-08 00:00:00+00:00,0.149140011,0.149140011,0.149140011,0.149140011,0.677000073,0.168444005,0.142235353,0.155339679,0.155339679
2020-11-09 00:00:00+00:00,0.149140011,0.149140011,0.149140011,0.149140011,0.677000073,0.168444005,0.142235353,0.155339679,0.155339679
2020-11-10 00:00:00+00:00,0.149140011,0.149140011,0.149140011,0.149140011,0.677000073,0.168444005,0.142235353,0.155339679,0.155339679
2020-11-11 00:00:00+00:00,0.149140011,0.149140011,0.149140011,0.149140011,0.677000073,0.168444005,0.142235353,0.155339679,0.155339679
2020-11-12 00:00:00+00:00,0.149140011,0.149140011,0.149140011,0.149140011,0.677000073,0.168444005,0.142235353,0.155339679,0.155339679
2020-11-13 00:00:00+00:00,0.135711143,0.135711143,0.135711143,0.135711143,0.6589296,0.145466637,0.146197629,0.145832133,0.145832133
2020-11-14 00:00:00+00:00,0.135711143,0.135711143,0.135711143,0.135711143,0.6589296,0.145466637,0.146197629,0.145832133,0.145832133
2020-11-15 00:00:00+00:00,0.135711143,0.135711143,0.135711143,0.135711143,0.6589296,0.145466637,0.146197629,0.145832133,0.145832133
2020-11-16 00:00:00+00:00,0.135711143,0.135711143,0.135711143,0.135711143,0.6589296,0.145466637,0.146197629,0.145832133,0.145832133
2020-11-17 00:00:00+00:00,0.135711143,0.135711143,0.135711143,0.135711143,0.6589296,0.145466637,0.146197629,0.145832133,0.145832133
2020-11-18 00:00:00+00:00,0.135711143,0.135711143,0.135711143,0.135711143,0.6589296,0.145466637,0.146197629,0.145832133,0.145832133
2020-11-19 00:00:00+00:00,0.135711143,0.135711143,0.135711143,0.135711143,0.6589296,0.145466637,0.146197629,0.145832133,0.145832133
2020-11-20 00:00:00+00:00,0.124390456,0.124390456,0.124390456,0.124390456,0.639329534,0.137389564,0.128634043,0.133011804,0.133011804
2020-11-21 00:00:00+00:00,0.124390456,0.124390456,0.124390456,0.124390456,0.639329534,0.137389564,0.128634043,0.133011804,0.133011804
2020-11-22 00:00:00+00:00,0.124390456,0.124390456,0.124390456,0.124390456,0.639329534,0.137389564,0.128634043,0.133011804,0.133011804
2020-11-23 00:00:00+00:00,0.124390456,0.124390456,0.124390456,0.124390456,0.639329534,0.137389564,0.128634043,0.133011804,0.133011804
2020-11-24 00:00:00+00:00,0.124390456,0.124390456,0.124390456,0.124390456,0.639329534,0.137389564,0.128634043,0.133011804,0.133011804
2020-11-25 00:00:00+00:00,0.124390456,0.124390456,0.124390456,0.124390456,0.639329534,0.137389564,0.128634043,0.133011804,0.133011804
2020-11-26 00:00:00+00:00,0.124390456,0.124390456,0.124390456,0.124390456,0.639329534,0.137389564,0.128634043,0.133011804,0.133011804
2020-11-27 00:00:00+00:00,0.110746549,0.110746549,0.110746549,0.110746549,0.620473932,0.137389564,0.113589626,0.125489595,0.125489595
2020-11-28 00:00:00+00:00,0.110746549,0.110746549,0.110746549,0.110746549,0.620473932,0.137389564,0.113589626,0.125489595,0.125489595
2020-11-29 00:00:00+00:00,0.110746549,0.110746549,0.110746549,0.110746549,0.620473932,0.137389564,0.113589626,0.125489595,0.125489595
2020-11-30 00:00:00+00:00,0.110746549,0.110746549,0.110746549,0.110746549,0.620473932,0.137389564,0.113589626,0.125489595,0.125489595
2020-12-01 00:00:00+00:00,0.110746549,0.110746549,0.110746549,0.110746549,0.620473932,0.137389564,0.113589626,0.125489595,0.125489595
2020-12-02 00:00:00+00:00,0.110746549,0.110746549,0.110746549,0.110746549,0.620473932,0.137389564,0.113589626,0.125489595,0.125489595
2020-12-03 00:00:00+00:00,0.110746549,0.110746549,0.110746549,0.110746549,0.620473932,0.137389564,0.113589626,0.125489595,0.125489595
2020-12-04 00:00:00+00:00,0.122184881,0.122184881,0.122184881,0.122184881,0.603229253,0.171431621,0.1233206,0.147376111,0.147376111
2020-12-05 00:00:00+00:00,0.122184881,0.122184881,0.122184881,0.122184881,0.603229253,0.171431621,0.1233206,0.147376111,0.147376111
2020-12-06 00:00:00+00:00,0.122184881,0.122184881,0.122184881,0.122184881,0.603229253,0.171431621,0.1233206,0.147376111,0.147376111
2020-12-07 00:00:00+00:00,0.122184881,0.122184881,0.122184881,0.122184881,0.603229253,0.171431621,0.1233206,0.147376111,0.147376111
2020-12-08 00:00:00+00:00,0.122184881,0.122184881,0.122184881,0.122184881,0.603229253,0.171431621,0.1233206,0.147376111,0.147376111
2020-12-09 00:00:00+00:00,0.122184881,0.122184881,0.122184881,0.122184881,0.603229253,0.171431621,0.1233206,0.147376111,0.147376111
2020-12-10 00:00:00+00:00,0.122184881,0.122184881,0.122184881,0.122184881,0.603229253,0.171431621,0.1233206,0.147376111,0.147376111
2020-12-11 00:00:00+00:00,0.148735847,0.148735847,0.148735847,0.148735847,0.586841645,0.217812158,0.152780878,0.185296518,0.185296518
2020-12-12 00:00:00+00:00,0.148735847,0.148735847,0.148735847,0.148735847,0.586841645,0.217812158,0.152780878,0.185296518,0.185296518
2020-12-13 00:00:00+00:00,0.148735847,0.148735847,0.148735847,0.148735847,0.586841645,0.217812158,0.152780878,0.185296518,0.185296518
2020-12-14 00:00:00+00:00,0.148735847,0.148735847,0.148735847,0.148735847,0.586841645,0.217812158,0.152780878,0.185296518,0.185296518
2020-12-15 00:00:00+00:00,0.148735847,0.148735847,0.148735847,0.148735847,0.586841645,0.217812158,0.152780878,0.185296518,0.185296518
2020-12-16 00:00:00+00:00,0.148735847,0.148735847,0.148735847,0.148735847,0.586841645,0.217812158,0.152780878,0.185296518,0.185296518
2020-12-17 00:00:00+00:00,0.148735847,0.148735847,0.148735847,0.148735847,0.586841645,0.217812158,0.152780878,0.185296518,0.185296518
2020-12-18 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-19 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-20 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-21 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-22 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-23 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-24 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-25 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-26 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-27 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-28 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-29 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-30 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-31 00:00:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
2020-12-31 23:55:00+00:00,0.158174179,0.158174179,0.158174179,0.158174179,0.570898215,0.195537067,0.174655715,0.185096391,0.185096391
