,0
[5] - VHE06,1733.9528871555085
[112] - CCSUR40-41-42,187015.42025148417
[9] - QOLLPANA II,14757.442973698642
[32] - CARABUCO,198298.32017609946
[100] - ARJ03,8.908000000000001
[110] - SUR04,1734.0241610122725
[90] - WAR01,11776.421351824058
[117] - PUNUTUMA,1062.588866710834
[7] - VHE08,971.5315325671114
[70] - VALLE DE ZONGO - SAINANI,38400.94748834005
[104] - ARJ13,934.1991565156412
[20] - CCERI30-31-32,123280.13254980039
[72] - VALLE DE ZONGO - HARCA,129174.58520585588
[82] - GCH10,176786.43759032377
[99] - ARJ02,14.771545149809992
[91] - WAR02,13100.640255971091
[114] - YUNCHARA,5470.271105242923
[96] - CCWAR40-41-42,397754.7916638814
[76] - YANACACHI,474221.6578362648
[84] - GCH12,583867.9088979121
[77] - GCH01,277.2779753988637
[4] - VHE05,652.6463457189994
[94] - WAR05,7820.932458182966
[116] - LANDARA,1031.8473674592306
[28] - MISICUNI,585431.379408888
[115] - KILPANI,2884.694257868334
[102] - ARJ11,35.75999999999993
[31] - CHOQUETANGA,245854.5105105309
[79] - GCH04,463.36000000000047
[33] - KANATA,34783.83394900417
[105] - ARJ14,1279.6494400300148
[113] - UYUNI_COLCHAK,82503.90650065102
[29] - MIGUILLA,19461.98072340668
[65] - SISTEMA ZONGO,1746.3585912542303
[81] - GCH09,140236.17507956873
[34] - ALT01,5098.380032945892
[21] - CCERI40-41-42,363597.2089465716
[95] - CCWAR30-31-32,98456.92452918863
[106] - ARJ15,1027.1033789999324
[23] - ORURO I,81716.20495467506
[83] - GCH11,22362.986132973765
[88] - GBE01,73689.0
[97] - ARJ08,9835.618429423874
[15] - BUL03,3586.7512154427955
[14] - BUL02,6816.184198092878
[25] - CORANI,527708.4334768589
[118] - SAN JACINTO,19286.98688815006
[75] - CHOJLLA,152681.31255749118
[111] - CCSUR30-31-32,87385.8096107407
[78] - GCH02,301.7175008820931
[71] - VALLE DE ZONGO - CHURURAQUI,114824.0269411247
[87] - UNA01,57875.400000003065
[36] - SBU01,7858.58749524077
[92] - WAR03,16995.946090167734
[49] - MOS08,1.6334791882137731
[26] - SANTA ISABEL,2625436.361533188
[12] - CAR03,1198.6672032511615
[98] - ARJ01,17.279999999999987
[101] - ARJ09,989.0333066872006
[103] - ARJ12,1080.6858600448077
[24] - ORURO II,88870.81348401822
[109] - SUR03,185.79999999999993
[13] - BUL01,2717.509472405431
[8] - QOLLPANA I,2730.0251550100697
[27] - SAN JOSE 1,980441.5958004707
[68] - VALLE DE ZONGO - CUTICUCHO,94636.79501128811
[74] - VALLE DE ZONGO - HUAJI,135107.88012477788
[73] - VALLE DE ZONGO - CAHUA,147505.48926240802
[6] - VHE07,1605.2610719088761
[67] - VALLE DE ZONGO - BOTIJILACA,32761.803187534464
