,[29] - MIGUILLA,[118] - SAN JACINTO,[66] - VALLE DE ZONGO - TIQUIMANI,[69] - VALLE DE ZONGO - SANTA ROSA,[25] - CORANI,[75] - CHOJLLA,[65] - SISTEMA ZONGO,[28] - MISICUNI,[30] - ANGOSTURA
2020-08-12 08:00:00,0.5872739816789326,0.8458405748561899,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5152259786915864,0.51581041434367,0.8161516811160848,0.173106125
2020-08-12 09:00:00,0.5868244670999694,0.8461972056956629,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5160797044562848,0.5158437476631609,0.8159185579928466,0.173106125
2020-08-12 10:00:00,0.586374952521006,0.8465538365351358,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5169334302209834,0.5158770809826516,0.8156854348696084,0.173106125
2020-08-12 11:00:00,0.5859254379420428,0.8469104673746088,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5177871559856818,0.5159104143021424,0.8154523117463702,0.173106125
2020-08-12 12:00:00,0.5854759233630795,0.8472670982140819,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5186408817503803,0.5159437476216332,0.8152374384723513,0.173106125
2020-08-12 13:00:00,0.5850264087841163,0.8476237290535549,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.519439436908804,0.5159770809411239,0.8150043153491132,0.173106125
2020-08-12 14:00:00,0.5845768942051529,0.8479803598930279,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5202379920672279,0.5160104142606147,0.814771192225875,0.173106125
2020-08-12 15:00:00,0.5841273796261897,0.8483369907325009,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5210365472256517,0.5143486395735761,0.8145380691026368,0.173106125
2020-08-12 16:00:00,0.5836778650472264,0.8486936215719739,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5218351023840755,0.5126868648865376,0.8143049459793986,0.173106125
2020-08-12 17:00:00,0.5832283504682632,0.8490502524114469,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5167579158632599,0.511025090199499,0.8140718228561604,0.173106125
2020-08-12 18:00:00,0.5827788358892998,0.8479097960212612,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5116807293424442,0.5084039801834258,0.8138386997329222,0.173106125
2020-08-12 19:00:00,0.5823293213103365,0.8467693396310753,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5066035428216286,0.5057828701673527,0.813605576609684,0.173106125
2020-08-12 20:00:00,0.5818798067313733,0.8456288832408895,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.501526356300813,0.5031617601512796,0.8133724534864458,0.173106125
2020-08-12 21:00:00,0.5814302921524099,0.8444884268507037,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.49644916977999737,0.5031950934707703,0.8131393303632077,0.173106125
2020-08-12 22:00:00,0.5809807775734467,0.8433479704605179,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4913719832591817,0.503228426790261,0.8129062072399695,0.173106125
2020-08-12 23:00:00,0.5805312629944834,0.8422075140703321,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4922257090238802,0.5032617601097519,0.8127615921096394,0.173106125
2020-08-13 00:00:00,0.5801487949713104,0.8425533922206061,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.49320454977250955,0.5033062045368187,0.8128866271536987,0.173106125
2020-08-13 01:00:00,0.5797663269481376,0.842115707882338,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.49418339052113897,0.5033506489638857,0.8130116621977582,0.173106125
2020-08-13 02:00:00,0.5793838589249647,0.842461586032612,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4951622312697683,0.5033950933909527,0.8131366972418176,0.173106125
2020-08-13 03:00:00,0.5790013909017917,0.8428074641828859,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.49614107201839774,0.5034395378180196,0.8132617322858771,0.173106125
2020-08-13 04:00:00,0.5786189228786188,0.8431533423331597,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4971199127670271,0.5034839822450865,0.8133867673299364,0.173106125
2020-08-13 05:00:00,0.5782364548554458,0.8434992204834337,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4980987535156565,0.5035284266721535,0.8135118023739959,0.173106125
2020-08-13 06:00:00,0.577853986832273,0.8438450986337076,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4990775942642859,0.5035728710992204,0.8136368374180553,0.173106125
2020-08-13 07:00:00,0.5774715188091,0.8441909767839816,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5000564350129153,0.5036173155262873,0.8134607977539196,0.173106125
2020-08-13 08:00:00,0.5770890507859271,0.8436587005742815,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5010352757615446,0.5036617599533543,0.813236386088602,0.173106125
2020-08-13 09:00:00,0.5767065827627542,0.8440045787245555,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.502014116510174,0.5037062043804212,0.8130119744232847,0.173106125
2020-08-13 10:00:00,0.5763241147395812,0.8443504568748293,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5029929572588034,0.5037506488074882,0.8127875627579672,0.173106125
2020-08-13 11:00:00,0.5759416467164084,0.8446963350251032,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5039717980074329,0.5037950932345551,0.8125783698417409,0.173106125
2020-08-13 12:00:00,0.5755591786932354,0.8450422131753772,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5049506387560622,0.503839537661622,0.8124642472855107,0.173106125
2020-08-13 13:00:00,0.5751767106700625,0.8453880913256511,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5059294795046916,0.503883982088689,0.8122580854694126,0.173106125
2020-08-13 14:00:00,0.5747942426468895,0.845733969475925,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.506908320253321,0.5039284265157559,0.8120336738040952,0.173106125
2020-08-13 15:00:00,0.5744117746237166,0.8460798476261989,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5078871610019504,0.5039728709428228,0.8118092621387777,0.173106125
2020-08-13 16:00:00,0.5740293066005436,0.844928638546814,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5088660017505797,0.5040173153698898,0.8115848504734603,0.173106125
2020-08-13 17:00:00,0.5736468385773708,0.8437774294674292,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5098448424992091,0.5040617597969568,0.8113604388081428,0.173106125
2020-08-13 18:00:00,0.5732643705541979,0.8426262203880442,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5048927709623244,0.5013840388386509,0.8111360271428254,0.173106125
2020-08-13 19:00:00,0.5728819025310249,0.8414750113086594,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4999406994254397,0.49870631788034514,0.8109116154775079,0.173106125
2020-08-13 20:00:00,0.572499434507852,0.8403238022292745,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.494988627888555,0.4960285969220393,0.8106872038121905,0.173106125
2020-08-13 21:00:00,0.572116966484679,0.8391725931498897,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4909828860493374,0.4960730413491063,0.810462792146873,0.173106125
2020-08-13 22:00:00,0.5717344984615061,0.8380213840705047,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.48697714421011973,0.4961174857761732,0.8102383804815556,0.173106125
2020-08-13 23:00:00,0.5713520304383332,0.8375836997322368,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.48795598495874914,0.4961619302032402,0.810164766709929,0.173106125
2020-08-14 00:00:00,0.5710097903482069,0.8379152409645267,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4890305018709679,0.4962063746303071,0.8102962072378498,0.173106125
2020-08-14 01:00:00,0.5706675502580806,0.8382467821968167,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4901050187831867,0.49625081905737406,0.8104276477657707,0.173106125
2020-08-14 02:00:00,0.5703253101679543,0.8385783234291067,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.49117953569540546,0.496295263484441,0.8105590882936915,0.173106125
2020-08-14 03:00:00,0.5699830700778279,0.8389098646613966,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4922540526076242,0.49633970791150794,0.8106905288216123,0.173106125
2020-08-14 04:00:00,0.5696408299877016,0.8392414058936866,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.493328569519843,0.49638415233857486,0.8108219693495332,0.173106125
2020-08-14 05:00:00,0.5692985898975753,0.8395729471259766,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.49440308643206177,0.49642859676564177,0.810953409877454,0.173106125
2020-08-14 06:00:00,0.568956349807449,0.8399044883582666,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.49547760334428054,0.49647304119270874,0.8110848504053748,0.173106125
2020-08-14 07:00:00,0.5686141097173227,0.8402360295905565,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4965521202564993,0.49651748561977566,0.8109611623543727,0.173106125
2020-08-14 08:00:00,0.5682718696271963,0.8405675708228465,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4976266371687181,0.4965619300468426,0.8107431561729167,0.173106125
2020-08-14 09:00:00,0.56792962953707,0.8408991120551365,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4987011540809369,0.49660637447390954,0.8105251499914606,0.173106125
2020-08-14 10:00:00,0.5675873894469438,0.8412306532874264,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4997756709931557,0.4966508189009765,0.8103071438100046,0.173106125
2020-08-14 11:00:00,0.5672451493568175,0.8415621945197164,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5008501879053744,0.4966952633280434,0.8100891376285486,0.173106125
2020-08-14 12:00:00,0.5669029092666911,0.8418937357520063,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5019247048175932,0.49673970775511034,0.8098711314470926,0.173106125
2020-08-14 13:00:00,0.5665606691765648,0.8422252769842964,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5029992217298119,0.4967841521821773,0.8096531252656365,0.173106125
2020-08-14 14:00:00,0.5662184290864385,0.8425568182165863,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5040737386420308,0.4968285966092442,0.8094351190841805,0.173106125
2020-08-14 15:00:00,0.5658761889963122,0.8428883594488763,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5051482555542495,0.4968730410363112,0.8092171129027245,0.173106125
2020-08-14 16:00:00,0.5655339489061859,0.8417228134515075,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5062227724664683,0.4969174854633781,0.8089991067212685,0.173106125
