,CE -> NO,CE -> SU,NO -> CE,CE -> OR,SU -> CE,OR -> CE
2020-03-28 03:00:00,0.0,83.63484033077401,41.71323864195421,257.25891908405157,0.0,0.0
2020-03-28 04:00:00,0.0,83.75844033077401,43.01323864195421,250.6463190840515,0.0,0.0
2020-03-28 05:00:00,0.0,92.11674033077401,39.053238641954216,258.0213190840516,0.0,0.0
2020-03-28 06:00:00,0.0,73.81216398779401,45.89733864195422,224.7813190840516,0.0,0.0
2020-03-28 07:00:00,0.0,70.95,38.54323864195423,234.5518190840515,0.0,0.0
2020-03-28 08:00:00,0.0,76.5819,10.738338641954215,261.4373190840515,0.0,0.0
2020-03-28 09:00:00,6.483261358045809,78.9612,0.0,272.5,0.0,0.0
2020-03-28 10:00:00,20.39856135804579,82.26750000000001,0.0,272.5,0.0,0.0
2020-03-28 11:00:00,37.79596135804581,87.5608,0.0,272.5,0.0,0.0
2020-03-28 12:00:00,37.3659613580458,79.5,0.0,272.5,0.0,0.0
2020-03-28 13:00:00,18.06676135804581,83.46000000000001,0.0,272.5,0.0,0.0
2020-03-28 14:00:00,24.714261358045803,86.9676,0.0,272.5,0.0,0.0
2020-03-28 15:00:00,31.089961358045777,85.21000000000001,0.0,272.5,0.0,0.0
2020-03-28 16:00:00,33.4074613580458,88.84920000000001,0.0,272.5,0.0,0.0
2020-03-28 17:00:00,38.23816135804578,96.02246986779402,0.0,272.5,0.0,0.0
2020-03-28 18:00:00,119.34086135804579,143.03764033077402,0.0,272.5,0.0,0.0
2020-03-28 19:00:00,131.82596135804582,144.72764033077405,0.0,272.5,0.0,0.0
2020-03-28 20:00:00,111.98596135804578,139.237640330774,0.0,272.5,0.0,0.0
2020-03-28 21:00:00,80.03596135804578,116.703840330774,0.0,272.5,0.0,0.0
2020-03-28 22:00:00,42.935961358045795,101.39384033077401,0.0,272.5,0.0,0.0
2020-03-28 23:00:00,13.745961358045772,77.27384033077401,0.0,272.5,0.0,0.0
2020-03-29 00:00:00,0.0,87.39882289125403,20.5232386419542,272.5,0.0,0.0
2020-03-29 01:00:00,0.0,79.48212289125401,33.62323864195423,272.5,0.0,0.0
2020-03-29 02:00:00,0.0,82.43682289125401,41.823238641954234,272.5,0.0,0.0
2020-03-29 03:00:00,0.0,82.09672289125402,41.971038641954244,268.11131908405156,0.0,0.0
2020-03-29 04:00:00,0.0,77.46212289125401,45.81323864195423,261.4513190840516,0.0,0.0
2020-03-29 05:00:00,0.0,86.55702289125401,42.81323864195423,235.66353816810303,0.0,0.0
2020-03-29 06:00:00,0.0,67.745720709234,50.432838641954206,198.00491908405158,0.0,0.0
2020-03-29 07:00:00,0.0,68.55000000000001,41.063238641954214,238.08131908405156,0.0,0.0
2020-03-29 08:00:00,0.0,76.3347,8.339438641954203,256.2009190840515,0.0,0.0
2020-03-29 09:00:00,14.495961358045776,79.3732,0.0,272.5,0.0,0.0
2020-03-29 10:00:00,29.755961358045766,82.9988,0.0,272.5,0.0,0.0
2020-03-29 11:00:00,40.55596135804578,90.7538,0.0,272.5,0.0,0.0
2020-03-29 12:00:00,39.9359613580458,81.84500000000001,0.0,272.5,0.0,0.0
2020-03-29 13:00:00,27.91676135804579,86.78,0.0,272.5,0.0,0.0
2020-03-29 14:00:00,31.45676135804578,97.0207,0.0,272.5,0.0,0.0
2020-03-29 15:00:00,39.00887555716571,103.3038,0.0,272.5,0.0,0.0
2020-03-29 16:00:00,43.398875557165695,91.28,0.0,272.5,0.0,0.0
2020-03-29 17:00:00,48.888875557165704,94.27000000000001,0.0,272.5,0.0,0.0
2020-03-29 18:00:00,117.86437354741571,139.68531613427402,0.0,272.5,0.0,0.0
2020-03-29 19:00:00,122.62577354741578,150.00592289125402,0.0,272.5,0.0,0.0
2020-03-29 20:00:00,112.5843735474158,145.80592289125403,0.0,272.5,0.0,0.0
2020-03-29 21:00:00,76.69700582963995,136.165922891254,0.0,272.5,0.0,0.0
2020-03-29 22:00:00,29.22150582963991,108.315922891254,0.0,272.5,0.0,0.0
2020-03-29 23:00:00,0.0,104.44152289125401,3.4021941703601044,272.5,0.0,0.0
2020-03-30 00:00:00,0.0,84.07212289125401,29.472394170360076,272.5,0.0,0.0
2020-03-30 01:00:00,0.0,78.95212289125402,43.56219417036009,272.5,0.0,0.0
2020-03-30 02:00:00,0.0,76.83212289125402,51.18219417036009,272.5,0.0,0.0
2020-03-30 03:00:00,0.0,75.91212289125401,54.462194170360064,272.5,0.0,0.0
2020-03-30 04:00:00,0.0,76.99212289125401,54.43219417036009,272.5,0.0,0.0
2020-03-30 05:00:00,0.0,87.11002289125402,42.50029417036009,272.5,0.0,0.0
2020-03-30 06:00:00,0.0,72.83569615325402,39.71929417036009,259.0813190840516,0.0,0.0
2020-03-30 07:00:00,0.0,73.30000000000001,13.18319417036011,272.5,0.0,0.0
2020-03-30 08:00:00,10.737005829639912,80.1972,0.0,272.5,0.0,0.0
2020-03-30 09:00:00,23.22700582963992,84.3172,0.0,272.5,0.0,0.0
2020-03-30 10:00:00,28.89700582963991,95.4038,0.0,272.5,0.0,0.0
2020-03-30 11:00:00,38.22700582963989,85.489,0.0,272.5,0.0,0.0
2020-03-30 12:00:00,38.277005829639904,88.58000000000001,0.0,272.5,0.0,0.0
2020-03-30 13:00:00,22.137305829639928,98.7681,0.0,272.5,0.0,0.0
2020-03-30 14:00:00,22.357805829639915,99.8048,0.0,272.5,0.0,0.0
2020-03-30 15:00:00,37.26700582963994,95.28,0.0,272.5,0.0,0.0
2020-03-30 16:00:00,37.12700582963993,98.0838,0.0,272.5,0.0,0.0
2020-03-30 17:00:00,37.212905829639936,94.80000000000001,0.0,272.5,0.0,0.0
2020-03-30 18:00:00,118.83700582963993,142.03972289125403,0.0,272.5,0.0,0.0
2020-03-30 19:00:00,123.08780582963996,146.03932289125405,0.0,272.5,0.0,0.0
2020-03-30 20:00:00,119.9370058296399,144.78592289125402,0.0,272.5,0.0,0.0
2020-03-30 21:00:00,84.12700582963996,135.14592289125403,0.0,272.5,0.0,0.0
2020-03-30 22:00:00,40.04470582963992,122.88592289125401,0.0,272.5,0.0,0.0
2020-03-30 23:00:00,0.0,100.78262289125402,1.822194170360092,272.5,0.0,0.0
2020-03-31 00:00:00,0.0,86.603840330774,28.092194170360088,272.5,0.0,0.0
2020-03-31 01:00:00,0.0,81.50384033077401,39.54219417036009,272.5,0.0,0.0
2020-03-31 02:00:00,0.0,80.85324033077401,45.98479417036009,272.5,0.0,0.0
2020-03-31 03:00:00,0.0,77.25384033077401,49.18219417036009,272.5,0.0,0.0
2020-03-31 04:00:00,0.0,79.04384033077402,48.012194170360075,272.5,0.0,0.0
2020-03-31 05:00:00,0.0,90.816040330774,36.95889417036008,272.5,0.0,0.0
2020-03-31 06:00:00,0.0,72.57055350279401,33.3485941703601,269.42131908405156,0.0,0.0
2020-03-31 07:00:00,0.0,76.84,20.072194170360092,272.5,0.0,0.0
2020-03-31 08:00:00,8.824605829639921,84.25540000000001,0.0,272.5,0.0,0.0
2020-03-31 09:00:00,24.9070058296399,87.4896,0.0,272.5,0.0,0.0
2020-03-31 10:00:00,33.787005829639924,96.1931,0.0,272.5,0.0,0.0
2020-03-31 11:00:00,42.73700582963991,104.86970000000002,0.0,272.5,0.0,0.0
2020-03-31 12:00:00,36.777005829639904,103.7938,0.0,272.5,0.0,0.0
2020-03-31 13:00:00,17.117805829639877,95.24000000000001,0.0,272.5,0.0,0.0
2020-03-31 14:00:00,16.547805829639913,94.66000000000001,0.0,272.5,0.0,0.0
2020-03-31 15:00:00,21.357805829639915,96.41000000000001,0.0,272.5,0.0,0.0
2020-03-31 16:00:00,35.57700582963989,99.32570000000001,0.0,272.5,0.0,0.0
2020-03-31 17:00:00,41.70700582963991,94.76,0.0,272.5,0.0,0.0
2020-03-31 18:00:00,115.09660582963997,148.132958653774,0.0,272.5,0.0,0.0
2020-03-31 19:00:00,121.02780582963996,149.69764033077402,0.0,272.5,0.0,0.0
2020-03-31 20:00:00,117.03700582963992,143.79764033077402,0.0,272.5,0.0,0.0
2020-03-31 21:00:00,82.8470058296399,136.96764033077403,0.0,272.5,0.0,0.0
2020-03-31 22:00:00,42.057005829639905,114.63794033077401,0.0,272.5,0.0,0.0
2020-03-31 23:00:00,8.307005829639905,101.325840330774,0.0,272.5,0.0,0.0
2020-04-01 00:00:00,0.0,91.07212289125401,20.47699417036009,272.5,0.0,0.0
2020-04-01 01:00:00,0.0,86.49212289125401,38.992194170360065,272.5,0.0,0.0
2020-04-01 02:00:00,0.0,84.81172289125402,46.502194170360085,272.5,0.0,0.0
2020-04-01 03:00:00,0.0,78.37212289125401,49.10219417036009,272.5,0.0,0.0
2020-04-01 04:00:00,0.0,78.80212289125402,48.3421941703601,272.5,0.0,0.0
2020-04-01 05:00:00,0.0,88.71722289125401,35.856794170360075,272.5,0.0,0.0
2020-04-01 06:00:00,0.0,71.36433935523402,32.84869417036009,268.7713190840516,0.0,0.0
2020-04-01 07:00:00,0.0,73.5,18.172194170360086,272.5,0.0,0.0
2020-04-01 08:00:00,9.576505829639899,84.5232,0.0,272.5,0.0,0.0
2020-04-01 09:00:00,22.863505829639905,89.2818,0.0,272.5,0.0,0.0
2020-04-01 10:00:00,38.6870058296399,93.8653,0.0,272.5,0.0,0.0
2020-04-01 11:00:00,43.98700582963991,98.35610000000001,0.0,272.5,0.0,0.0
2020-04-01 12:00:00,41.01700582963991,102.3538,0.0,272.5,0.0,0.0
2020-04-01 13:00:00,20.547805829639913,91.2914,0.0,272.5,0.0,0.0
2020-04-01 14:00:00,28.617805829639906,99.60000000000001,0.0,272.5,0.0,0.0
2020-04-01 15:00:00,42.307005829639905,107.3738,0.0,272.5,0.0,0.0
2020-04-01 16:00:00,42.89700582963991,102.6738,0.0,272.5,0.0,0.0
2020-04-01 17:00:00,47.64700582963991,97.52593393999989,0.0,272.5,0.0,0.0
2020-04-01 18:00:00,116.44890582963995,145.06448895125413,0.0,272.5,0.0,0.0
2020-04-01 19:00:00,126.09780582963995,140.75212289125403,0.0,272.5,0.0,0.0
2020-04-01 20:00:00,127.33409163052002,135.88212289125403,0.0,272.5,0.0,0.0
2020-04-01 21:00:00,94.67409163052,134.24592289125405,0.0,272.5,0.0,0.0
2020-04-01 22:00:00,52.30409163051999,116.91732289125403,0.0,272.5,0.0,0.0
2020-04-01 23:00:00,17.184091630519987,98.88212289125401,0.0,272.5,0.0,0.0
2020-04-02 00:00:00,0.0,93.02240545928402,13.088065463229977,272.5,0.0,0.0
2020-04-02 01:00:00,0.0,85.86040545928402,25.608065463229977,272.5,0.0,0.0
2020-04-02 02:00:00,0.0,83.71690545928402,31.248065463229985,272.5,0.0,0.0
2020-04-02 03:00:00,0.0,78.75040545928402,27.631965463229992,272.5,0.0,0.0
2020-04-02 04:00:00,0.0,81.46540545928401,34.06806546323,272.5,0.0,0.0
2020-04-02 05:00:00,0.0,88.86070545928402,21.182765463229998,272.5,0.0,0.0
2020-04-02 06:00:00,0.0,74.01383337128401,19.372265463229976,272.5,0.0,0.0
2020-04-02 07:00:00,0.0,76.85000000000001,4.618065463229986,272.5,0.0,0.0
2020-04-02 08:00:00,23.52953453677,84.58500000000001,0.0,272.5,0.0,0.0
2020-04-02 09:00:00,36.67233453677002,87.65440000000001,0.0,272.5,0.0,0.0
2020-04-02 10:00:00,51.79199397209399,93.4121,0.0,272.5,0.0,0.0
2020-04-02 11:00:00,57.66113453677,103.16380000000001,0.0,272.5,0.0,0.0
2020-04-02 12:00:00,53.79113453677,92.49640000000001,0.0,272.5,0.0,0.0
2020-04-02 13:00:00,36.441934536770006,85.30000000000001,0.0,272.5,0.0,0.0
2020-04-02 14:00:00,39.10193453677001,83.55000000000001,0.0,272.5,0.0,0.0
2020-04-02 15:00:00,55.221134536770016,85.03,0.0,272.5,0.0,0.0
2020-04-02 16:00:00,58.511134536770015,91.79020000000001,0.0,272.5,0.0,0.0
2020-04-02 17:00:00,61.31113453677,98.0838,0.0,272.5,0.0,0.0
2020-04-02 18:00:00,136.05113453677,134.910405459284,0.0,272.5,0.0,0.0
2020-04-02 19:00:00,138.88193453677002,132.770405459284,0.0,272.5,0.0,0.0
2020-04-02 20:00:00,125.28177510144604,134.744205459284,0.0,272.5,0.0,0.0
2020-04-02 21:00:00,101.12113453677006,122.37420545928401,0.0,272.5,0.0,0.0
2020-04-02 22:00:00,60.701134536770034,113.48920545928402,0.0,272.5,0.0,0.0
2020-04-02 23:00:00,24.48113453677003,90.94950545928401,0.0,272.5,0.0,0.0
2020-04-03 00:00:00,5.747093197389983,83.851670587794,0.0,272.5,0.0,0.0
2020-04-03 01:00:00,0.0,78.48697058779402,16.457806802610037,272.5,0.0,0.0
2020-04-03 02:00:00,0.0,77.75697058779402,22.427806802610043,268.7378190840515,0.0,0.0
2020-04-03 03:00:00,0.0,77.46697058779401,26.047806802610015,258.8807190840515,0.0,0.0
2020-04-03 04:00:00,0.0,77.98697058779402,25.707806802610044,256.3353190840515,0.0,0.0
2020-04-03 05:00:00,0.0,88.493770587794,13.043306802610005,265.2933190840516,0.0,0.0
2020-04-03 06:00:00,0.0,74.90964384777402,10.898206802610037,240.4333190840516,0.0,0.0
2020-04-03 07:00:00,2.342193197389965,72.97,0.0,261.49111908405155,0.0,0.0
2020-04-03 08:00:00,28.372993197390002,79.70280000000001,0.0,272.5,0.0,0.0
2020-04-03 09:00:00,42.20749319739001,82.6074,0.0,272.5,0.0,0.0
2020-04-03 10:00:00,50.82139319738998,84.173,0.0,272.5,0.0,0.0
2020-04-03 11:00:00,55.50139319738999,84.1936,0.0,272.5,0.0,0.0
2020-04-03 12:00:00,52.541393197389986,88.3161,0.0,272.5,0.0,0.0
2020-04-03 13:00:00,38.082193197389984,79.45,0.0,272.5,0.0,0.0
2020-04-03 14:00:00,37.88219319738997,81.22,0.0,272.5,0.0,0.0
2020-04-03 15:00:00,39.232193197389996,87.75530000000002,0.0,272.5,0.0,0.0
2020-04-03 16:00:00,50.37139319738999,91.64380000000001,0.0,272.5,0.0,0.0
2020-04-03 17:00:00,48.192193197389976,89.4,0.0,272.5,0.0,0.0
2020-04-03 18:00:00,134.21695460965407,141.550770587794,0.0,272.5,0.0,0.0
2020-04-03 19:00:00,139.13803178512597,140.840770587794,0.0,272.5,0.0,0.0
2020-04-03 20:00:00,127.40139319738998,135.810770587794,0.0,272.5,0.0,0.0
2020-04-03 21:00:00,91.20139319738995,116.052070587794,0.0,272.5,0.0,0.0
2020-04-03 22:00:00,55.07139319738997,104.34407058779402,0.0,272.5,0.0,0.0
2020-04-03 23:00:00,25.461393197389974,91.59107058779402,0.0,272.5,0.0,0.0
2020-04-04 00:00:00,0.8671282010600123,84.57445315342403,0.0,272.5,0.0,0.0
2020-04-04 01:00:00,0.0,80.58525315342402,15.571271798939978,268.32581908405155,0.0,0.0
2020-04-04 02:00:00,0.0,76.83525315342402,25.17737179894001,258.1391190840516,0.0,0.0
2020-04-04 03:00:00,0.0,75.00525315342402,27.757371798940007,251.1866190840515,0.0,0.0
2020-04-04 04:00:00,0.0,75.38525315342402,28.757371798940007,244.92421908405154,0.0,0.0
2020-04-04 05:00:00,0.0,82.801453153424,25.16737179894001,244.20811908405148,0.0,0.0
2020-04-04 06:00:00,0.0,65.78395261144401,31.29017179894,226.36331908405157,0.0,0.0
2020-04-04 07:00:00,0.0,65.24000000000001,20.967371798940015,246.06331908405159,0.0,0.0
2020-04-04 08:00:00,4.05022820105998,72.1838,0.0,256.84801908405154,0.0,0.0
2020-04-04 09:00:00,20.172228201059994,74.9133,0.0,272.5,0.0,0.0
2020-04-04 10:00:00,38.511828201059984,83.73,0.0,272.5,0.0,0.0
2020-04-04 11:00:00,49.69182820106001,91.5638,0.0,272.5,0.0,0.0
2020-04-04 12:00:00,47.70182820105998,80.15,0.0,272.5,0.0,0.0
2020-04-04 13:00:00,34.71262820105999,83.37,0.0,272.5,0.0,0.0
2020-04-04 14:00:00,30.63262820105998,88.16940000000001,0.0,272.5,0.0,0.0
2020-04-04 15:00:00,31.26262820105998,87.98140000000001,0.0,272.5,0.0,0.0
2020-04-04 16:00:00,43.89062820106,83.64,0.0,272.5,0.0,0.0
2020-04-04 17:00:00,49.82342820106001,97.35610000000001,0.0,272.5,0.0,0.0
2020-04-04 18:00:00,134.60272820106002,141.48905315342404,0.0,272.5,0.0,0.0
2020-04-04 19:00:00,141.52182820106,141.63905315342402,0.0,272.5,0.0,0.0
2020-04-04 20:00:00,122.87182820106,130.80905315342403,0.0,272.5,0.0,0.0
2020-04-04 21:00:00,92.41182820105998,113.85435315342401,0.0,272.5,0.0,0.0
2020-04-04 22:00:00,59.62182820106001,101.44005315342402,0.0,272.5,0.0,0.0
2020-04-04 23:00:00,29.581828201059977,89.56525315342401,0.0,272.5,0.0,0.0
2020-04-05 00:00:00,1.5362828105999817,81.48525315342401,0.0,272.5,0.0,0.0
2020-04-05 01:00:00,0.0,78.83525315342402,14.666017189400002,264.3397190840515,0.0,0.0
2020-04-05 02:00:00,0.0,72.24525315342402,23.37021718939998,250.89821908405148,0.0,0.0
2020-04-05 03:00:00,0.0,72.26525315342401,26.550217189399998,242.80241908405154,0.0,0.0
2020-04-05 04:00:00,0.0,75.40965315342402,27.380217189400014,238.17771908405152,0.0,0.0
2020-04-05 05:00:00,0.0,80.83685315342402,25.630217189400003,231.93591908405153,0.0,0.0
2020-04-05 06:00:00,0.0,62.25590050842402,33.81141718940001,219.03331908405158,0.0,0.0
2020-04-05 07:00:00,0.0,61.66,25.150217189399992,235.06331908405159,0.0,0.0
2020-04-05 08:00:00,4.5400828105999835,66.4364,0.0,242.49641908405147,0.0,0.0
2020-04-05 09:00:00,22.544482810600016,72.89450000000001,0.0,256.6901190840515,0.0,0.0
2020-04-05 10:00:00,38.56888281059998,73.91420000000001,0.0,271.91821908405154,0.0,0.0
2020-04-05 11:00:00,55.258982810599996,84.18400000000001,0.0,272.5,0.0,0.0
2020-04-05 12:00:00,53.08898281060001,74.05000000000001,0.0,272.5,0.0,0.0
2020-04-05 13:00:00,36.01978281059998,78.32000000000001,0.0,272.5,0.0,0.0
2020-04-05 14:00:00,40.819782810599996,82.31020000000001,0.0,272.5,0.0,0.0
2020-04-05 15:00:00,53.022182810600015,83.09,0.0,272.5,0.0,0.0
2020-04-05 16:00:00,54.76288281059999,88.65350000000001,0.0,272.5,0.0,0.0
2020-04-05 17:00:00,68.8326828106,94.3391,0.0,272.5,0.0,0.0
2020-04-05 18:00:00,139.07868281060004,136.08695315342402,0.0,272.5,0.0,0.0
2020-04-05 19:00:00,145.51898281060002,142.19905315342402,0.0,272.5,0.0,0.0
2020-04-05 20:00:00,129.0989828106,135.98905315342404,0.0,272.5,0.0,0.0
2020-04-05 21:00:00,97.82898281060001,122.68905315342401,0.0,272.5,0.0,0.0
2020-04-05 22:00:00,60.56898281059997,104.35015315342403,0.0,272.5,0.0,0.0
2020-04-05 23:00:00,29.418982810599978,92.416153153424,0.0,272.5,0.0,0.0
2020-04-06 00:00:00,0.0,61.66600000000001,2.3800878590899837,272.5,0.0,0.0
2020-04-06 01:00:00,0.0,57.06600000000001,15.250087859089987,272.5,0.0,0.0
2020-04-06 02:00:00,0.0,54.766000000000005,21.290087859089997,272.5,0.0,0.0
2020-04-06 03:00:00,0.0,54.90560000000001,22.757187859090003,272.5,0.0,0.0
2020-04-06 04:00:00,0.0,55.376000000000005,21.96008785909,272.5,0.0,0.0
2020-04-06 05:00:00,0.0,84.018135713904,6.592987859090002,272.5,0.0,0.0
2020-04-06 06:00:00,0.0,71.11597971390401,2.885775570197681,267.76331908405155,0.0,0.0
2020-04-06 07:00:00,13.60872442980235,73.33200000000001,0.0,272.5,0.0,0.0
2020-04-06 08:00:00,42.71472442980233,79.6829,0.0,272.5,0.0,0.0
2020-04-06 09:00:00,56.78792442980233,88.37610000000001,0.0,272.5,0.0,0.0
2020-04-06 10:00:00,67.77792442980234,89.5952,0.0,272.5,0.0,0.0
2020-04-06 11:00:00,76.02792442980234,104.38580000000002,0.0,272.5,0.0,0.0
2020-04-06 12:00:00,71.2279244298023,84.512,0.0,272.5,0.0,0.0
2020-04-06 13:00:00,56.55872442980233,85.33200000000001,0.0,272.5,0.0,0.0
2020-04-06 14:00:00,61.97872442980234,88.2319,0.0,272.5,0.0,0.0
2020-04-06 15:00:00,71.56792442980233,89.93900000000001,0.0,272.5,0.0,0.0
2020-04-06 16:00:00,57.378724429802354,88.83200000000001,0.0,272.5,0.0,0.0
2020-04-06 17:00:00,58.248724429802344,95.9054,0.0,272.5,0.0,0.0
2020-04-06 18:00:00,150.12151214091006,140.49563571390402,0.0,272.5,0.0,0.0
2020-04-06 19:00:00,162.26911214090998,143.48733571390403,0.0,272.5,0.0,0.0
2020-04-06 20:00:00,149.26911214091,137.95733571390403,0.0,272.5,0.0,0.0
2020-04-06 21:00:00,112.32911214090998,127.57733571390402,0.0,272.5,0.0,0.0
2020-04-06 22:00:00,72.63911214091002,109.51553571390401,0.0,272.5,0.0,0.0
2020-04-06 23:00:00,40.71911214090999,87.33403571390402,0.0,272.5,0.0,0.0
2020-04-07 00:00:00,12.242281693679963,87.190918270444,0.0,272.5,0.0,0.0
2020-04-07 01:00:00,0.0,75.70181827044401,3.6483183063199967,272.5,0.0,0.0
2020-04-07 02:00:00,0.0,74.35181827044401,9.808318306320045,272.5,0.0,0.0
2020-04-07 03:00:00,0.0,74.19181827044402,15.56831830632003,272.5,0.0,0.0
2020-04-07 04:00:00,0.0,75.27181827044402,15.468318306320022,272.5,0.0,0.0
2020-04-07 05:00:00,0.0,85.00711827044401,2.121518306320027,272.5,0.0,0.0
2020-04-07 06:00:00,0.0,70.52522627044401,0.034118306320027436,260.89331908405154,0.0,0.0
2020-04-07 07:00:00,14.351681693679996,72.712,0.0,272.5,0.0,0.0
2020-04-07 08:00:00,47.586281693679965,80.1773,0.0,272.5,0.0,0.0
2020-04-07 09:00:00,55.69238169367999,84.1325,0.0,272.5,0.0,0.0
2020-04-07 10:00:00,66.83968169367999,85.6363,0.0,272.5,0.0,0.0
2020-04-07 11:00:00,72.84088169368,88.95230000000001,0.0,272.5,0.0,0.0
2020-04-07 12:00:00,69.75088169367997,90.4058,0.0,272.5,0.0,0.0
2020-04-07 13:00:00,52.50168169367997,80.572,0.0,272.5,0.0,0.0
2020-04-07 14:00:00,53.02168169367998,79.682,0.0,272.5,0.0,0.0
2020-04-07 15:00:00,60.39948169367996,80.762,0.0,272.5,0.0,0.0
2020-04-07 16:00:00,68.02148169367997,86.6148,0.0,272.5,0.0,0.0
2020-04-07 17:00:00,83.64040169368,93.61880000000001,0.0,272.5,0.0,0.0
2020-04-07 18:00:00,150.94781169367997,140.69841827044402,0.0,272.5,0.0,0.0
2020-04-07 19:00:00,158.98088169368,141.955618270444,0.0,272.5,0.0,0.0
2020-04-07 20:00:00,141.62088169368,136.215618270444,0.0,272.5,0.0,0.0
2020-04-07 21:00:00,107.65988169367998,124.53561827044399,0.0,272.5,0.0,0.0
2020-04-07 22:00:00,68.26288169367997,105.49451827044402,0.0,272.5,0.0,0.0
2020-04-07 23:00:00,37.76088169367998,88.22371827044401,0.0,272.5,0.0,0.0
2020-04-08 00:00:00,10.790856778359998,81.54191827044401,0.0,272.5,0.0,0.0
2020-04-08 01:00:00,0.0,76.60181827044401,4.6749732216399815,258.84981908405155,0.0,0.0
2020-04-08 02:00:00,0.0,74.281818270444,8.674973221639986,249.7446190840515,0.0,0.0
2020-04-08 03:00:00,0.0,73.98181827044401,10.804973221639997,257.7888190840515,0.0,0.0
2020-04-08 04:00:00,0.0,74.30181827044402,8.434973221639993,259.50331908405155,0.0,0.0
2020-04-08 05:00:00,4.775026778360015,85.53661827044401,0.0,239.43691908405154,0.0,0.0
2020-04-08 06:00:00,9.884426778360027,71.69437527044401,0.0,241.2733190840515,0.0,0.0
2020-04-08 07:00:00,25.39502677836003,72.712,0.0,265.1853190840516,0.0,0.0
2020-04-08 08:00:00,53.87512677836001,81.41329999999999,0.0,272.5,0.0,0.0
2020-04-08 09:00:00,62.89895677835999,85.7702,0.0,272.5,0.0,0.0
2020-04-08 10:00:00,73.28052677836,87.99090000000001,0.0,272.5,0.0,0.0
2020-04-08 11:00:00,82.07422677836001,94.4658,0.0,272.5,0.0,0.0
2020-04-08 12:00:00,78.43422677836001,83.97200000000001,0.0,272.5,0.0,0.0
2020-04-08 13:00:00,64.20502677836004,85.232,0.0,272.5,0.0,0.0
2020-04-08 14:00:00,69.00502677836002,92.8669,0.0,272.5,0.0,0.0
2020-04-08 15:00:00,79.95862677836001,94.62480000000002,0.0,272.5,0.0,0.0
2020-04-08 16:00:00,81.87422677836003,90.182,0.0,272.5,0.0,0.0
2020-04-08 17:00:00,77.81502677836001,99.4795,0.0,272.5,0.0,0.0
2020-04-08 18:00:00,167.08242677836,140.028918270444,0.0,272.5,0.0,0.0
2020-04-08 19:00:00,176.00422677836005,145.395618270444,0.0,272.5,0.0,0.0
2020-04-08 20:00:00,159.30422677836003,138.31561827044402,0.0,272.5,0.0,0.0
2020-04-08 21:00:00,122.10422677836003,124.125618270444,0.0,272.5,0.0,0.0
2020-04-08 22:00:00,96.58422677835999,106.98241827044401,0.0,272.5,0.0,0.0
2020-04-08 23:00:00,44.284226778360015,87.693518270444,0.0,272.5,0.0,0.0
2020-04-09 00:00:00,18.89687399067998,83.413300830924,0.0,272.5,0.0,0.0
2020-04-09 01:00:00,1.794673990679983,76.89010083092401,0.0,261.49691908405157,0.0,0.0
2020-04-09 02:00:00,0.0,75.00010083092401,2.795326009320015,248.67341908405152,0.0,0.0
2020-04-09 03:00:00,0.0,74.74010083092402,6.205326009319998,253.98331908405154,0.0,0.0
2020-04-09 04:00:00,0.0,76.52010083092402,2.6153260093199995,232.88691908405153,0.0,0.0
2020-04-09 05:00:00,10.52597399068,86.94420083092402,0.0,242.41261908405153,0.0,0.0
2020-04-09 06:00:00,10.577473990679977,71.604717830924,0.0,233.34331908405156,0.0,0.0
2020-04-09 07:00:00,36.81157399067999,72.842,0.0,262.76331908405155,0.0,0.0
2020-04-09 08:00:00,56.68027399068001,82.62870000000001,0.0,272.5,0.0,0.0
2020-04-09 09:00:00,67.95877399067999,93.42536532433598,0.0,272.5,0.0,0.0
2020-04-09 10:00:00,77.10247399068,79.792,0.0,272.5,0.0,0.0
2020-04-09 11:00:00,85.27387399068,81.932,0.0,272.5,0.0,0.0
2020-04-09 12:00:00,81.95387399068001,85.8835,0.0,272.5,0.0,0.0
2020-04-09 13:00:00,65.08467399067999,85.35430000000001,0.0,272.5,0.0,0.0
2020-04-09 14:00:00,65.59467399068001,81.58200000000001,0.0,272.5,0.0,0.0
2020-04-09 15:00:00,77.28247399067999,84.2767,0.0,272.5,0.0,0.0
2020-04-09 16:00:00,80.42387399068001,88.74866532433597,0.0,272.5,0.0,0.0
2020-04-09 17:00:00,72.42467399068,96.82386532433598,0.0,272.5,0.0,0.0
2020-04-09 18:00:00,162.59517399068002,137.667000830924,0.0,272.5,0.0,0.0
2020-04-09 19:00:00,174.09387399068004,137.633900830924,0.0,272.5,0.0,0.0
2020-04-09 20:00:00,156.76387399068005,131.43390083092402,0.0,272.5,0.0,0.0
2020-04-09 21:00:00,119.38387399067997,121.34390083092401,0.0,272.5,0.0,0.0
2020-04-09 22:00:00,81.35387399067999,102.62810083092401,0.0,272.5,0.0,0.0
2020-04-09 23:00:00,48.79387399068001,90.63020083092403,0.0,272.5,0.0,0.0
2020-04-10 00:00:00,20.15806081121741,79.66010083092402,0.0,272.1279190840516,0.0,0.0
2020-04-10 01:00:00,8.588060811217389,73.88010083092402,0.0,261.44511908405156,0.0,0.0
2020-04-10 02:00:00,1.1480608112174053,73.61010083092401,0.0,262.1843190840516,0.0,0.0
