,OR -> CE,SU -> CE,NO -> CE,CE -> OR,CE -> NO,CE -> SU
2020-12-09 17:00:00,0.0,19.784608902150154,0.0,135.61640000000008,168.81025340523001,0.0
2020-12-09 18:00:00,0.0,4.9943806671359425,0.0,113.54358032359593,154.91714275858988,0.0
2020-12-09 19:00:00,0.0,0.0,0.0,94.03718032359596,112.31216346699999,11.764676009884028
2020-12-09 20:00:00,0.0,0.0,0.0,78.92718032359598,136.8165424539999,10.585490809884064
2020-12-09 21:00:00,0.0,0.0,0.0,105.82441029282587,127.69657352877006,12.841671197884011
2020-12-09 22:00:00,0.0,0.0,0.0,128.98735296994988,92.91958939732999,63.028566713200036
2020-12-09 23:00:00,0.0,0.0,0.0,204.24270066225137,74.96742113102863,45.872886095200016
2020-12-10 00:00:00,0.0,0.0,0.0,182.10800066225133,119.87262392731013,37.076402359918546
2020-12-10 01:00:00,0.0,0.0,0.0,169.06820066225143,139.35518426131006,34.6921623559185
2020-12-10 02:00:00,0.0,0.0,0.0,171.7295006622514,141.99595256131005,32.38016305591847
2020-12-10 03:00:00,0.0,0.0,0.0,166.53950066225147,149.85686477131003,33.7101632559185
2020-12-10 04:00:00,0.0,0.0,0.0,147.09660066225146,169.17463916331002,34.282162455918495
2020-12-10 05:00:00,0.0,0.0,0.0,148.9595006622515,193.42213916331,8.244163055918477
2020-12-10 06:00:00,0.0,0.0,0.0,178.03950066225147,137.50563774071006,10.739900690918489
2020-12-10 07:00:00,0.0,0.0,0.0,221.98560644233152,88.20353862241,18.72834933293848
2020-12-10 08:00:00,0.0,0.0,0.0,195.31588437077144,112.67373862241004,21.686511092898485
2020-12-10 09:00:00,0.0,0.0,0.0,227.96879938224592,110.96947031489552,8.265764692938518
2020-12-10 10:00:00,0.0,0.0,0.0,247.2356335177715,112.44993862241,1.0393843648984955
2020-12-10 11:00:00,0.0,2.034479492101525,0.0,253.97605163883668,117.91464332514481,0.0
2020-12-10 12:00:00,0.0,0.0,0.0,271.1436918765085,97.27104593543294,2.7823663279384903
2020-12-10 13:00:00,0.0,0.0,0.0,272.5,71.21055085756147,6.324695191918522
2020-12-10 14:00:00,0.0,8.981799769199867,0.0,272.5,63.217387228879794,0.0
2020-12-10 15:00:00,0.0,3.5847110712198997,0.0,271.7535999999999,56.79699945909995,0.0
2020-12-10 16:00:00,0.0,0.0,0.0,238.20789859640922,60.176199459100005,7.1158602517800915
2020-12-10 17:00:00,0.0,0.0,0.0,205.93999999999997,58.70988043689992,29.41368505578008
2020-12-10 18:00:00,0.0,24.414135530165964,0.0,207.15198848614588,73.26619945910005,0.0
2020-12-10 19:00:00,0.0,2.582791458145948,0.0,116.2252387742159,106.11993862241,0.0
2020-12-10 20:00:00,0.0,1.0497913581459954,0.0,124.19473877421588,101.54101445740999,0.0
2020-12-10 21:00:00,0.0,0.0,0.0,149.7739727115259,79.36529945910007,9.754888526854018
2020-12-10 22:00:00,0.0,3.604211885145986,0.0,262.77536796052595,28.720199459099987,0.0
2020-12-10 23:00:00,0.0,0.0,0.0,233.07563205450586,26.73563152738413,57.11178948659002
2020-12-11 00:00:00,0.0,0.0,0.0,197.4273320545058,92.29926698401411,48.38350642096005
2020-12-11 01:00:00,0.0,0.0,0.0,173.88817805010993,130.17463862241004,42.02350642096004
2020-12-11 02:00:00,0.0,0.0,0.0,165.29343205450584,138.64193572001415,41.07350642096005
2020-12-11 03:00:00,0.0,0.0,0.0,152.59343205450585,157.1680308360141,36.38350642096005
2020-12-11 04:00:00,0.0,0.0,0.0,144.07638605890185,156.4692492496181,37.56350642096006
2020-12-11 05:00:00,0.0,0.0,0.0,127.52343205450592,185.71535270001402,33.12350642096006
