,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-4.5787592954640965,3.404668183714264e-05,10.021092657453579,0.039727274687860255,1.1685682070279948,752.5428153625085
NO,0.06360287740428014,2.1836987908802774,394.1192,1.2370134595937345,5.941275814325223e-05,12.36086882935254,0.037657155921308284,0.6532352920371925,641.7177962159501
OR,0.10482489014144424,3.5989878948562497,754.8664,2.1735028903608122,0.00010744959476773293,24.49508095729837,0.06560631571571715,,
SU,0.043481341250036845,1.4928593829179324,277.5438,1.1682429455095504,3.291759826359948e-05,3.717774170364031,0.026539096585210916,0.04647880455055139,58.53514792796001
