,ANGOSTURA,CARABUCO,CHOQUETANGA,CORANI,MIGUILLA,MISICUNI,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
2019-12-31 23:00:00+00:00,1.496650525,3.066527168,2.745976087,4.524444412,1.072553845,4.800397681,3.165847625,0.931494652,4.532451
2020-01-01 00:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 01:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 02:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 03:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 04:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 05:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 06:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 07:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 08:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 09:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 10:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 11:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 12:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 13:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 14:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 15:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 16:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 17:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 18:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 19:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 20:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 21:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 22:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-01 23:00:00+00:00,1.436784504,2.945624663,2.635822318,4.532072558,1.016103642,4.809023732,3.17153648,0.9770542,4.53997062
2020-01-02 00:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 01:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 02:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 03:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 04:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 05:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 06:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 07:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 08:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 09:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 10:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 11:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 12:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 13:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 14:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 15:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 16:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 17:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 18:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 19:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 20:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 21:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
2020-01-02 22:00:00+00:00,1.428232216,2.923642389,2.620086065,4.783801394,1.016103642,5.129050244,3.382592988,0.947836664,4.79845756
