,ANGOSTURA,CARABUCO,CHOQUETANGA,CORANI,MIGUILLA,MISICUNI,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
2019-12-31 23:00:00+00:00,0.93219947,1.912457804,1.715251538,5.219559265,0.658585694,5.679392332,3.745541917,0.671012894,5.243055097
2020-01-01 00:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 01:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 02:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 03:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 04:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 05:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 06:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 07:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 08:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 09:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 10:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 11:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 12:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 13:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 14:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 15:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 16:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 17:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 18:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 19:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 20:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 21:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 22:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-01 23:00:00+00:00,0.915094893,1.879484393,1.683779033,5.093694847,0.658585694,5.520672984,3.640866991,0.659623007,5.115221556
2020-01-02 00:00:00+00:00,0.897990315,1.846510983,1.660174654,5.039344303,0.63976896,5.451664572,3.595356153,0.665070345,5.059764358
2020-01-02 01:00:00+00:00,0.897990315,1.846510983,1.660174654,5.039344303,0.63976896,5.451664572,3.595356153,0.665070345,5.059764358
