,ANGOSTURA,CARABUCO,CHOQUETANGA,CORANI,MIGUILLA,MISICUNI,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
2019-12-31 23:00:00+00:00,1.231529575,2.522465896,2.258152255,3.858888627,0.884386504,3.957632445,2.610046524,0.674974594,3.851925383
2020-01-01 00:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 01:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 02:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 03:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 04:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 05:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 06:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 07:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 08:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 09:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 10:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 11:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 12:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 13:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 14:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 15:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 16:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 17:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 18:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 19:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 20:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 21:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 22:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-01 23:00:00+00:00,1.171663554,2.40705896,2.155866612,3.837911224,0.827936301,3.931754291,2.59297996,0.666555982,3.830306476
2020-01-02 00:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 01:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 02:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 03:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 04:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 05:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 06:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 07:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 08:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 09:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 10:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 11:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 12:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 13:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 14:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 15:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 16:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 17:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 18:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 19:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 20:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 21:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 22:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
2020-01-02 23:00:00+00:00,1.12890211,2.319129865,2.077185349,3.784514198,0.809119567,3.863608484,2.548038008,0.676460231,3.77578923
