,ANGOSTURA,CARABUCO,CHOQUETANGA,CORANI,MIGUILLA,MISICUNI,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
2019-12-31 23:00:00+00:00,0.675630809,1.384883237,1.243163959,4.696077709,0.489235087,5.016911574,3.308637878,0.590788474,4.70822212
2020-01-01 00:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 01:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 02:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 03:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 04:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 05:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 06:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 07:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 08:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 09:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 10:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 11:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 12:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 13:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 14:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 15:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
2020-01-01 16:00:00+00:00,0.66707852,1.3738921,1.227427706,4.681774934,0.470418353,4.999659471,3.297260168,0.600692724,4.694122832
