,ANGOSTURA,CARABUCO,CHOQUETANGA,CORANI,MIGUILLA,MISICUNI,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
2019-12-31 23:00:00+00:00,2.232147355,4.588799615,4.115030067,5.976652808,1.5994224,6.638609263,4.378142556,1.31627474,6.018515918
2020-01-01 00:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 01:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 02:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 03:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 04:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 05:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 06:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 07:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 08:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 09:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 10:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 11:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 12:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 13:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 14:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 15:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 16:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 17:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 18:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 19:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 20:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 21:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 22:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-01 23:00:00+00:00,2.138072179,4.396454721,3.934063161,6.011932986,1.524155464,6.682602126,4.407155715,1.225155646,6.05329416
2020-01-02 00:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 01:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 02:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 03:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 04:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 05:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 06:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 07:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 08:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 09:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 10:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 11:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 12:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 13:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 14:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 15:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 16:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 17:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 18:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 19:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 20:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 21:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 22:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-02 23:00:00+00:00,2.146624468,4.407445858,3.949799414,5.884161531,1.524155464,6.521294962,4.300774133,1.40046086,5.923580714
2020-01-03 00:00:00+00:00,2.035444714,4.182127553,3.74522813,5.781181553,1.448888527,6.391041584,4.214872427,1.278638593,5.818306033
2020-01-03 01:00:00+00:00,2.035444714,4.182127553,3.74522813,5.781181553,1.448888527,6.391041584,4.214872427,1.278638593,5.818306033
2020-01-03 02:00:00+00:00,2.035444714,4.182127553,3.74522813,5.781181553,1.448888527,6.391041584,4.214872427,1.278638593,5.818306033
2020-01-03 03:00:00+00:00,2.035444714,4.182127553,3.74522813,5.781181553,1.448888527,6.391041584,4.214872427,1.278638593,5.818306033
2020-01-03 04:00:00+00:00,2.035444714,4.182127553,3.74522813,5.781181553,1.448888527,6.391041584,4.214872427,1.278638593,5.818306033
2020-01-03 05:00:00+00:00,2.035444714,4.182127553,3.74522813,5.781181553,1.448888527,6.391041584,4.214872427,1.278638593,5.818306033
2020-01-03 06:00:00+00:00,2.035444714,4.182127553,3.74522813,5.781181553,1.448888527,6.391041584,4.214872427,1.278638593,5.818306033
2020-01-03 07:00:00+00:00,2.035444714,4.182127553,3.74522813,5.781181553,1.448888527,6.391041584,4.214872427,1.278638593,5.818306033
