,ANGOSTURA,CARABUCO,CHOQUETANGA,CORANI,MIGUILLA,MISICUNI,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
2010-12-31 23:00:00+00:00,1.8045329190529689,3.7095086708809135,3.3203493081290323,4.171642634790773,1.2795379200000003,4.35443081613,2.871733838792727,1.095409979408348,4.172449189156734
2011-01-01 00:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 01:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 02:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 03:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 04:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 05:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 06:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 07:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 08:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 09:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 10:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 11:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 12:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 13:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 14:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 15:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 16:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 17:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 18:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 19:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 20:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 21:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
2011-01-01 22:00:00+00:00,1.7019054544622794,3.489685934828711,3.131514276387097,4.167828561524679,1.2042709835294119,4.34839258005375,2.8677516405218184,0.9889392987696523,4.167749426609813
