,ANGOSTURA,CARABUCO,CHOQUETANGA,CORANI,MIGUILLA,MISICUNI,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
2019-12-31 23:00:00+00:00,2.069653869,4.242578806,3.800305014,5.219559265,1.467705261,5.680254937,3.746110802,1.151368988,5.24399505
2020-01-01 00:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 01:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 02:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 03:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 04:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 05:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 06:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 07:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 08:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 09:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 10:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 11:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 12:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 13:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 14:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 15:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 16:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 17:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 18:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 19:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 20:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 21:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 22:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-01 23:00:00+00:00,2.061101581,4.231587669,3.792436887,5.326353316,1.467705261,5.815683947,3.83542582,1.13156049,5.353029541
2020-01-02 00:00:00+00:00,2.26635651,4.654746436,4.170106951,5.202395935,1.618239134,5.658689809,3.731888665,1.179596099,5.226135952
2020-01-02 01:00:00+00:00,2.26635651,4.654746436,4.170106951,5.202395935,1.618239134,5.658689809,3.731888665,1.179596099,5.226135952
2020-01-02 02:00:00+00:00,2.26635651,4.654746436,4.170106951,5.202395935,1.618239134,5.658689809,3.731888665,1.179596099,5.226135952
2020-01-02 03:00:00+00:00,2.26635651,4.654746436,4.170106951,5.202395935,1.618239134,5.658689809,3.731888665,1.179596099,5.226135952
2020-01-02 04:00:00+00:00,2.26635651,4.654746436,4.170106951,5.202395935,1.618239134,5.658689809,3.731888665,1.179596099,5.226135952
2020-01-02 05:00:00+00:00,2.26635651,4.654746436,4.170106951,5.202395935,1.618239134,5.658689809,3.731888665,1.179596099,5.226135952
2020-01-02 06:00:00+00:00,2.26635651,4.654746436,4.170106951,5.202395935,1.618239134,5.658689809,3.731888665,1.179596099,5.226135952
2020-01-02 07:00:00+00:00,2.26635651,4.654746436,4.170106951,5.202395935,1.618239134,5.658689809,3.731888665,1.179596099,5.226135952
2020-01-02 08:00:00+00:00,2.26635651,4.654746436,4.170106951,5.202395935,1.618239134,5.658689809,3.731888665,1.179596099,5.226135952
2020-01-02 09:00:00+00:00,2.26635651,4.654746436,4.170106951,5.202395935,1.618239134,5.658689809,3.731888665,1.179596099,5.226135952
2020-01-02 10:00:00+00:00,2.26635651,4.654746436,4.170106951,5.202395935,1.618239134,5.658689809,3.731888665,1.179596099,5.226135952
2020-01-02 11:00:00+00:00,2.26635651,4.654746436,4.170106951,5.202395935,1.618239134,5.658689809,3.731888665,1.179596099,5.226135952
