,ANGOSTURA,CARABUCO,CHOQUETANGA,CORANI,MIGUILLA,MISICUNI,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
2006-12-31 23:00:00+00:00,1.9499218272231138,4.000773796150082,3.5878656030967733,4.561631626248928,1.3924383247058825,4.846978358921249,3.1965674406054543,1.079067967961478,4.570989053135661
2007-01-01 00:00:00+00:00,2.0953107353932583,4.30303005822186,3.8553818980645165,4.511095155473176,1.4865219952941182,4.78314557754375,3.1544699160272733,1.0978860417487826,4.5183517126101425
2007-01-01 01:00:00+00:00,2.0953107353932583,4.30303005822186,3.8553818980645165,4.511095155473176,1.4865219952941182,4.78314557754375,3.1544699160272733,1.0978860417487826,4.5183517126101425
2007-01-01 02:00:00+00:00,2.0953107353932583,4.30303005822186,3.8553818980645165,4.511095155473176,1.4865219952941182,4.78314557754375,3.1544699160272733,1.0978860417487826,4.5183517126101425
2007-01-01 03:00:00+00:00,2.0953107353932583,4.30303005822186,3.8553818980645165,4.511095155473176,1.4865219952941182,4.78314557754375,3.1544699160272733,1.0978860417487826,4.5183517126101425
2007-01-01 04:00:00+00:00,2.0953107353932583,4.30303005822186,3.8553818980645165,4.511095155473176,1.4865219952941182,4.78314557754375,3.1544699160272733,1.0978860417487826,4.5183517126101425
2007-01-01 05:00:00+00:00,2.0953107353932583,4.30303005822186,3.8553818980645165,4.511095155473176,1.4865219952941182,4.78314557754375,3.1544699160272733,1.0978860417487826,4.5183517126101425
2007-01-01 06:00:00+00:00,2.0953107353932583,4.30303005822186,3.8553818980645165,4.511095155473176,1.4865219952941182,4.78314557754375,3.1544699160272733,1.0978860417487826,4.5183517126101425
2007-01-01 07:00:00+00:00,2.0953107353932583,4.30303005822186,3.8553818980645165,4.511095155473176,1.4865219952941182,4.78314557754375,3.1544699160272733,1.0978860417487826,4.5183517126101425
2007-01-01 08:00:00+00:00,2.0953107353932583,4.30303005822186,3.8553818980645165,4.511095155473176,1.4865219952941182,4.78314557754375,3.1544699160272733,1.0978860417487826,4.5183517126101425
