,ANGOSTURA,CARABUCO,CHOQUETANGA,CORANI,MIGUILLA,MISICUNI,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
1992-12-31 23:00:00+00:00,1.325604750963082,2.7148107902446985,2.431251033677419,4.855315267738198,0.9408367058823531,5.218761180187499,3.441757077,1.1008573165573043,4.870833903629241
1993-01-01 00:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 01:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 02:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 03:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 04:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 05:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 06:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 07:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 08:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 09:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 10:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 11:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 12:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 13:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 14:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 15:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 16:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 17:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 18:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 19:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 20:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 21:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 22:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-01 23:00:00+00:00,1.4282322155537719,2.929137957895596,2.6279541917419356,5.517056979405581,1.0161036423529415,6.056350784478749,3.994144865721818,1.0855057300466087,5.547599710385908
1993-01-02 00:00:00+00:00,1.5736211237239166,3.2313942199673744,2.895470486709678,5.851741908505365,1.1290040470588238,6.479889914970002,4.273467630152728,1.163749300004348,5.889742423801779
1993-01-02 01:00:00+00:00,1.5736211237239166,3.2313942199673744,2.895470486709678,5.851741908505365,1.1290040470588238,6.479889914970002,4.273467630152728,1.163749300004348,5.889742423801779
1993-01-02 02:00:00+00:00,1.5736211237239166,3.2313942199673744,2.895470486709678,5.851741908505365,1.1290040470588238,6.479889914970002,4.273467630152728,1.163749300004348,5.889742423801779
1993-01-02 03:00:00+00:00,1.5736211237239166,3.2313942199673744,2.895470486709678,5.851741908505365,1.1290040470588238,6.479889914970002,4.273467630152728,1.163749300004348,5.889742423801779
1993-01-02 04:00:00+00:00,1.5736211237239166,3.2313942199673744,2.895470486709678,5.851741908505365,1.1290040470588238,6.479889914970002,4.273467630152728,1.163749300004348,5.889742423801779
1993-01-02 05:00:00+00:00,1.5736211237239166,3.2313942199673744,2.895470486709678,5.851741908505365,1.1290040470588238,6.479889914970002,4.273467630152728,1.163749300004348,5.889742423801779
1993-01-02 06:00:00+00:00,1.5736211237239166,3.2313942199673744,2.895470486709678,5.851741908505365,1.1290040470588238,6.479889914970002,4.273467630152728,1.163749300004348,5.889742423801779
1993-01-02 07:00:00+00:00,1.5736211237239166,3.2313942199673744,2.895470486709678,5.851741908505365,1.1290040470588238,6.479889914970002,4.273467630152728,1.163749300004348,5.889742423801779
1993-01-02 08:00:00+00:00,1.5736211237239166,3.2313942199673744,2.895470486709678,5.851741908505365,1.1290040470588238,6.479889914970002,4.273467630152728,1.163749300004348,5.889742423801779
1993-01-02 09:00:00+00:00,1.5736211237239166,3.2313942199673744,2.895470486709678,5.851741908505365,1.1290040470588238,6.479889914970002,4.273467630152728,1.163749300004348,5.889742423801779
1993-01-02 10:00:00+00:00,1.5736211237239166,3.2313942199673744,2.895470486709678,5.851741908505365,1.1290040470588238,6.479889914970002,4.273467630152728,1.163749300004348,5.889742423801779
1993-01-02 11:00:00+00:00,1.5736211237239166,3.2313942199673744,2.895470486709678,5.851741908505365,1.1290040470588238,6.479889914970002,4.273467630152728,1.163749300004348,5.889742423801779
1993-01-02 12:00:00+00:00,1.5736211237239166,3.2313942199673744,2.895470486709678,5.851741908505365,1.1290040470588238,6.479889914970002,4.273467630152728,1.163749300004348,5.889742423801779
