,ANGOSTURA,CARABUCO,CHOQUETANGA,CORANI,MIGUILLA,MISICUNI,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
2019-12-31 23:00:00+00:00,0.838124294,1.72011291,1.542152759,3.452689824,0.602135492,3.443519774,2.270990785,0.604654424,3.436466374
2020-01-01 00:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 01:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 02:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 03:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 04:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 05:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 06:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 07:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 08:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 09:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 10:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 11:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 12:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 13:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 14:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 15:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
2020-01-01 16:00:00+00:00,0.957856336,1.967413488,1.762460296,3.730163654,0.677402428,3.795462677,2.503096056,0.695278305,3.720332032
