,ANGOSTURA,CARABUCO,CHOQUETANGA,CORANI,MIGUILLA,MISICUNI,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
2019-12-31 23:00:00+00:00,2.018340137,4.138163006,3.705887498,3.866516774,1.430071793,3.967983707,2.616873149,1.368767262,3.860384956
2020-01-01 00:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 01:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 02:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 03:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 04:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 05:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 06:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 07:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 08:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 09:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 10:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 11:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 12:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 13:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 14:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
2020-01-01 15:00:00+00:00,2.180833623,4.46789711,4.004876298,4.041964144,1.561788932,4.189673232,2.763076715,1.341035364,4.038975933
