,OR,SU,NO,CE
2020-01-01 00:00:00,0.0,0.0,0.0,0.0
2020-01-01 01:00:00,0.0,0.0,0.0,0.0
2020-01-01 02:00:00,0.0,0.0,0.0,0.0
2020-01-01 03:00:00,0.0,0.0,5.619599999999999,0.0
2020-01-01 04:00:00,0.0,0.0,-5.619599999999999,0.0
2020-01-01 05:00:00,0.0,4.101299999999998,6.095399999999999,0.0
2020-01-01 06:00:00,14.141100000000002,4.276799999999998,6.4910999999999985,7.160700000000001
2020-01-01 07:00:00,8.4405,4.227899999999998,6.193799999999999,5.4798038423600985
2020-01-01 08:00:00,13.072799999999999,-0.6107999999999905,1.2738527847201055,6.7944561576399
2020-01-01 09:00:00,-4.143519084051567,4.067999999999998,4.205047215279897,-0.5936474859599628
2020-01-01 10:00:00,8.573919084051568,-0.2400000000000002,1.1616,1.7875274859599628
2020-01-01 11:00:00,2.9711999999999534,-4.2438,0.7416000000000018,-4.063117879367574
2020-01-01 12:00:00,1.035600000000045,1.2042954732824,-0.7344000000000008,-1.2141221206324264
2020-01-01 13:00:00,-5.0568000000000275,0.26600452671759633,-0.09360000000000213,6.331200000000001
2020-01-01 14:00:00,-11.813099999999999,3.857099999999999,-0.36119999999999663,-2.1950700000000047
2020-01-01 15:00:00,-5.725800000000028,-4.115099999999998,-5.232900000000001,-5.371529999999999
2020-01-01 16:00:00,4.811100000000053,3.9086999999999987,5.235299999999999,6.578280000000001
2020-01-01 17:00:00,11.0556,-0.032399999999999096,0.7607999999999997,1.6922399999999982
2020-01-01 18:00:00,10.1166,1.227599999999999,2.5029000000000003,4.646880000000003
2020-01-01 19:00:00,-13.059899999999999,-5.6334,-9.098700000000001,-8.175659999999999
2020-01-01 20:00:00,-13.1253,-5.7006,-9.065999999999999,-6.764048211795979
2020-01-01 21:00:00,-12.8745,-5.5623,3.1556999999999995,-7.48119
2020-01-01 22:00:00,3.638399999999999,-0.999299999999999,-7.2669,-4.612701788204021
2020-01-01 23:00:00,-12.0579,0.0,-5.9634,0.0
2020-01-02 00:00:00,0.0,0.0,0.0,0.0
