,[67] - VALLE DE ZONGO - TIQUIMANI,[32] - CHOQUETANGA,[33] - CARABUCO,[28] - SAN JOSE 2,[29] - MISICUNI,[31] - ANGOSTURA,[76] - CHOJLLA,[71] - VALLE DE ZONGO - SAINANI,[25] - CORANI,[26] - SANTA ISABEL,[66] - SISTEMA ZONGO,[70] - VALLE DE ZONGO - SANTA ROSA,[30] - MIGUILLA,[69] - VALLE DE ZONGO - CUTICUCHO,[68] - VALLE DE ZONGO - BOTIJILACA,[77] - YANACACHI,[72] - VALLE DE ZONGO - CHURURAQUI,[27] - SAN JOSE 1,[75] - VALLE DE ZONGO - HUAJI,[120] - SAN JACINTO,[74] - VALLE DE ZONGO - CAHUA,[73] - VALLE DE ZONGO - HARCA
2020-01-01 00:00:00,0.2512952357525593,0.1893789708217118,0.18950173628033826,0.18548795729899273,0.46624159316596975,0.18885501496819707,0.33222279697694734,0.2517434459702409,0.18638568285617202,0.18689725293533022,0.2509459526006915,0.2501188793258901,0.18879287766507374,0.25190080140543053,0.25107803174665444,0.165776027,0.2529490432178991,0.18580557966975922,0.2510768455506246,0.4052646311855613,0.2527670816630406,0.25299110879032
2020-01-01 01:00:00,0.2518111855051191,0.19017260564342356,0.19041813656067652,0.18585176959798547,0.46761957733193954,0.18948333994466693,0.33289353995389465,0.2527076059404818,0.18764722071234405,0.18867036087066044,0.2511126192013831,0.2500674145307771,0.1890004193301475,0.25302231681086107,0.2513767774933089,0.0828880135,0.25511880043579827,0.18648701433951848,0.25137440510124914,0.4057723553711225,0.2547548773260812,0.25520293158064
2020-01-01 02:00:00,0.25232713525767886,0.19096624046513533,0.19133453684101476,0.1862155818969782,0.4689975614979093,0.1901116649211368,0.333564282930842,0.25367176591072277,0.18890875856851608,0.19044346880599067,0.25127928580207465,0.25045935128522295,0.18920796099522122,0.25414383221629155,0.25167552323996334,0.04144400675,0.2572885576536974,0.1871684490092777,0.25167196465187375,0.4062800795566837,0.25674267298912185,0.25741475437096
2020-01-01 03:00:00,0.2528430850102386,0.19175987528684713,0.192250937121353,0.18657939419597094,0.47037554566387907,0.19073998989760665,0.3342350259077893,0.2546359258809637,0.1901702964246881,0.19221657674132092,0.25144595240276624,0.2515471380658628,0.1902538872608466,0.2552653476217221,0.25266322132229524,0.020722003375,0.25945831487159654,0.18791794336344514,0.25196952420249835,0.4068604302266088,0.2587304686521625,0.25962657716127996
2020-01-01 04:00:00,0.2533590347627984,0.1925535101085589,0.19316733740169123,0.18694320649496368,0.4717535298298488,0.1913683148740765,0.33490576888473667,0.25560008585120464,0.1914318342808601,0.19398968467665115,0.25161261900345777,0.2526349248465027,0.191299813526472,0.25638686302715263,0.2536509194046271,0.0103610016875,0.2616280720894957,0.1887116291006589,0.25226708375312296,0.40744078089653385,0.2607182643152031,0.26183839995159996
2020-01-01 05:00:00,0.25387498451535817,0.19334714493027066,0.1940837376820295,0.18730701879395642,0.47313151399581854,0.19199663985054635,0.3355765118616839,0.2565642458214456,0.19269337213703214,0.19576279261198137,0.2517792856041493,0.2537227116271426,0.19234573979209738,0.2575083784325832,0.254638617486959,0.01921745505968652,0.2637978293073948,0.18969456860103673,0.2525646433037475,0.40802139946627897,0.26270605997824376,0.26405022274191997
2020-01-01 06:00:00,0.2543909342679179,0.19414077975198243,0.19500013796236773,0.18767083109294916,0.4745094981617882,0.19262496482701622,0.3362472548386312,0.25752840579168657,0.19395490999320417,0.1975359005473116,0.2519459522048409,0.25481049840778247,0.19339166605772276,0.2586298938380137,0.25562631556929083,0.00960872752984326,0.26596758652529395,0.19067750810141457,0.2528622028543721,0.4091665608048246,0.2646938556412844,0.26626204553224
2020-01-01 07:00:00,0.25490688402047773,0.1949344145736942,0.19591653824270597,0.1880346433919419,0.4758874823277579,0.19325328980348608,0.33691799781557846,0.25849256576192753,0.1952164478493762,0.19930900848264183,0.25211261880553243,0.25589828518842234,0.19443759232334815,0.25975140924344425,0.2566140136516227,0.00480436376492163,0.2681373437431931,0.19166044760179238,0.2531597624049967,0.4103117221433703,0.26668165130432503,0.26847386832256
2020-01-01 08:00:00,0.2554228337730375,0.19572804939540597,0.1968329385230442,0.18839845569093464,0.4772654664937276,0.19388161477995594,0.3375887407925257,0.2594567257321685,0.19647798570554822,0.20108211641797205,0.252279285406224,0.2569860719690622,0.19548351858897353,0.26087292464887474,0.2576017117339546,0.01366081713710815,0.27030710096109223,0.19264338710217022,0.2534573219556213,0.41145688348191595,0.2686694469673656,0.27068569111288
2020-01-01 09:00:00,0.25593878352559724,0.19652168421711774,0.19774933880338244,0.18876226798992737,0.47864345065969727,0.19450993975642578,0.338259483769473,0.26042088570240945,0.19773952356172025,0.2028552243533023,0.25244595200691555,0.2580738587497021,0.19652944485459892,0.2619944400543053,0.2585894098162864,0.02251727050929467,0.2724768581789914,0.19362632660254805,0.2537548815062459,0.41260204482046164,0.27065724263040625,0.2728975139032
