,0
[67] - VALLE DE ZONGO - TIQUIMANI,24727.09449608566
[95] - WAR04,592.6904128235703
[99] - ARJ08,15107.423601583721
[107] - ARJ14,1039.3852371354235
[94] - WAR03,21102.08525053707
[14] - BUL02,8387.110964671536
[85] - GCH11,28202.056402496568
[114] - CCSUR40-41-42,484465.6165056462
[93] - WAR02,24236.85202315372
[32] - CHOQUETANGA,54460.79999999253
[34] - KANATA,39760.874163388624
[33] - CARABUCO,53845.91999999277
[28] - SAN JOSE 2,290028.3874511048
[97] - CCWAR30-31-32,125053.50805831396
[37] - SBU01,8530.0
[29] - MISICUNI,1054080.0
[111] - SUR03,6656.955999338587
[117] - KILPANI,3475.6728403635957
[20] - CCERI30-31-32,495716.6418083409
[118] - LANDARA,1241.311724955747
[31] - ANGOSTURA,40548.65124908561
[119] - PUNUTUMA,1278.551077977795
[80] - GCH02,846.1733526724096
[76] - CHOJLLA,159929.4118512166
[71] - VALLE DE ZONGO - SAINANI,75945.855182801
[86] - GCH12,667027.384631271
[25] - CORANI,573043.5448687457
[113] - CCSUR30-31-32,274392.57223032386
[26] - SANTA ISABEL,800297.7381843004
[98] - CCWAR40-41-42,530215.0123496043
[66] - SISTEMA ZONGO,2457.079622768014
[35] - ALT01,9596.720046108325
[78] - SISTEMA QUEHATA,4182.04178833769
[9] - QOLLPANA II,16554.481776000022
[22] - CCERI50-51-52,28019.3532826971
[12] - CAR03,4275.746358012066
[13] - BUL01,9992.898639063516
[21] - CCERI40-41-42,810450.6636216362
[70] - VALLE DE ZONGO - SANTA ROSA,53090.5878033278
[30] - MIGUILLA,12336.922874725891
[69] - VALLE DE ZONGO - CUTICUCHO,137686.35255010382
[68] - VALLE DE ZONGO - BOTIJILACA,44137.096314702525
[90] - GBE01,73521.0
[24] - ORURO II,102589.45494397653
[7] - VHE08,2438.2189366492917
[6] - VHE07,2536.3678674293046
[15] - BUL03,2790.9956466987874
[77] - YANACACHI,293102.9005539405
[83] - GCH09,172000.79780360716
[89] - UNA01,57875.400000003065
[105] - ARJ12,1216.718974220901
[106] - ARJ13,957.2849774559669
[108] - ARJ15,945.3420076224405
[4] - VHE05,3598.977079037585
[72] - VALLE DE ZONGO - CHURURAQUI,170489.8609671483
[115] - UYUNI_COLCHAK,111739.42298352088
[84] - GCH10,214155.94049847772
[116] - YUNCHARA,7750.74305472353
[27] - SAN JOSE 1,481179.7369622696
[23] - ORURO I,102579.6555041227
[5] - VHE06,2589.6513302750704
[100] - ARJ01,1.08
[75] - VALLE DE ZONGO - HUAJI,148499.13831070022
[120] - SAN JACINTO,16380.69905662372
[74] - VALLE DE ZONGO - CAHUA,179512.07567362415
[92] - WAR01,17215.397052032207
[8] - QOLLPANA I,3227.835609193708
[103] - ARJ09,1001.7105891713567
[96] - WAR05,17563.083178641642
[73] - VALLE DE ZONGO - HARCA,173466.9429630778
