,OR,SU,NO,CE
2020-01-01 00:00:00,12.317302321323657,12.317302321323657,12.317302321323657,12.317302321323657
2020-01-01 01:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-01 02:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-01 03:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-01 04:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-01 05:00:00,9.075360626448717,9.075360626448717,9.075360626448717,9.075360626448717
2020-01-01 06:00:00,9.008693959782052,9.008693959782052,9.008693959782052,9.008693959782052
2020-01-01 07:00:00,9.058693959782051,9.058693959782051,9.058693959782051,9.058693959782051
2020-01-01 08:00:00,9.058693959782051,9.058693959782051,9.058693959782055,9.058693959782051
2020-01-01 09:00:00,9.075360626448717,9.075360626448717,9.075360626448717,9.075360626448717
2020-01-01 10:00:00,9.075360626448717,9.075360626448717,9.075360626448717,9.075360626448717
2020-01-01 11:00:00,9.075360626448717,9.075360626448717,9.075360626448717,9.075360626448717
2020-01-01 12:00:00,9.075360626448717,9.075360626448717,9.075360626448717,9.075360626448717
2020-01-01 13:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-01 14:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-01 15:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-01 16:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-01 17:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-01 18:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-01 19:00:00,12.317302321323657,12.317302321323657,12.317302321323657,12.317302321323657
2020-01-01 20:00:00,13.117302321323658,13.117302321323658,13.117302321323658,13.117302321323658
2020-01-01 21:00:00,12.317302321323657,12.317302321323657,12.317302321323657,12.317302321323657
2020-01-01 22:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-01 23:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-02 00:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-02 01:00:00,9.058693959782051,9.058693959782051,9.058693959782051,9.058693959782051
2020-01-02 02:00:00,9.058693959782055,9.058693959782055,9.058693959782055,9.058693959782055
2020-01-02 03:00:00,9.058693959782055,9.058693959782055,9.058693959782055,9.058693959782055
2020-01-02 04:00:00,9.058693959782055,9.058693959782055,9.058693959782055,9.058693959782055
2020-01-02 05:00:00,8.892027293115373,8.892027293115373,8.892027293115373,8.892027293115373
2020-01-02 06:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-02 07:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-02 08:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-02 09:00:00,9.125360626448717,9.125360626448717,9.125360626448717,9.125360626448717
2020-01-02 10:00:00,12.317302321323657,12.317302321323657,12.317302321323657,12.317302321323657
2020-01-02 11:00:00,12.317302321323657,12.317302321323657,12.317302321323657,12.317302321323657
2020-01-02 12:00:00,9.075360626448715,9.075360626448715,9.075360626448715,9.075360626448715
2020-01-02 13:00:00,12.317302321323657,12.317302321323657,12.317302321323657,12.317302321323657
2020-01-02 14:00:00,12.317302321323657,12.317302321323657,12.317302321323657,12.317302321323657
2020-01-02 15:00:00,12.317302321323657,12.317302321323657,12.317302321323657,12.317302321323657
2020-01-02 16:00:00,12.317302321323657,12.317302321323657,12.317302321323657,12.317302321323657
2020-01-02 17:00:00,12.317302321323657,12.317302321323657,12.317302321323657,12.317302321323657
2020-01-02 18:00:00,12.317302321323657,12.317302321323657,12.317302321323657,12.317302321323657
2020-01-02 19:00:00,13.122769992015744,13.122769992015744,13.122769992015744,13.122769992015744
2020-01-02 20:00:00,12.322769992015743,12.322769992015743,12.322769992015743,12.322769992015743
2020-01-02 21:00:00,12.322769992015743,12.322769992015743,12.322769992015743,12.322769992015743
2020-01-02 22:00:00,12.317302321323657,12.317302321323657,12.317302321323657,12.317302321323657
2020-01-02 23:00:00,12.317302321323657,12.317302321323657,12.317302321323657,12.317302321323657
2020-01-03 00:00:00,9.075360626448717,9.075360626448717,9.075360626448717,9.075360626448717
