,ANGOSTURA,CARABUCO,CHOQUETANGA,KANATA,SAN JOSE 1,SANTA ISABEL
2019-12-31 23:00:00+00:00,2.924882741,2.857695569,3.501316214,0.505321492,1.467540994,4.70822212
2020-01-01 00:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 01:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 02:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 03:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 04:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 05:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 06:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 07:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 08:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 09:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 10:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 11:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 12:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 13:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 14:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 15:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 16:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 17:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 18:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 19:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 20:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 21:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 22:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-01 23:00:00+00:00,2.899225875,2.830217727,3.461975582,0.563072519,1.462494429,4.694122832
2020-01-02 00:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 01:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 02:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 03:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 04:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 05:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 06:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 07:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 08:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 09:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 10:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 11:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 12:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 13:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 14:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 15:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 16:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 17:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 18:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 19:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 20:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 21:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 22:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-02 23:00:00+00:00,2.967644184,2.901660116,3.548524971,0.598364814,1.481671375,4.746760172
2020-01-03 00:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 01:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 02:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 03:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 04:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 05:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 06:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 07:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 08:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 09:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 10:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 11:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 12:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 13:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 14:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 15:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 16:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 17:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 18:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 19:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 20:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 21:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 22:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-03 23:00:00+00:00,3.044614783,2.973102505,3.635074361,0.505321492,1.485960955,4.758979555
2020-01-04 00:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 01:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 02:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 03:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 04:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 05:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 06:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 07:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 08:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 09:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 10:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 11:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 12:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 13:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 14:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 15:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 16:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 17:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 18:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 19:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 20:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 21:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 22:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-04 23:00:00+00:00,3.06171936,2.98958921,3.65867874,0.505321492,1.494287787,4.781538415
2020-01-05 00:00:00+00:00,3.044614783,2.978598074,3.642942487,0.505321492,1.501352977,4.801277418
2020-01-05 01:00:00+00:00,3.044614783,2.978598074,3.642942487,0.505321492,1.501352977,4.801277418
2020-01-05 02:00:00+00:00,3.044614783,2.978598074,3.642942487,0.505321492,1.501352977,4.801277418
2020-01-05 03:00:00+00:00,3.044614783,2.978598074,3.642942487,0.505321492,1.501352977,4.801277418
2020-01-05 04:00:00+00:00,3.044614783,2.978598074,3.642942487,0.505321492,1.501352977,4.801277418
2020-01-05 05:00:00+00:00,3.044614783,2.978598074,3.642942487,0.505321492,1.501352977,4.801277418
2020-01-05 06:00:00+00:00,3.044614783,2.978598074,3.642942487,0.505321492,1.501352977,4.801277418
2020-01-05 07:00:00+00:00,3.044614783,2.978598074,3.642942487,0.505321492,1.501352977,4.801277418
2020-01-05 08:00:00+00:00,3.044614783,2.978598074,3.642942487,0.505321492,1.501352977,4.801277418
2020-01-05 09:00:00+00:00,3.044614783,2.978598074,3.642942487,0.505321492,1.501352977,4.801277418
2020-01-05 10:00:00+00:00,3.044614783,2.978598074,3.642942487,0.505321492,1.501352977,4.801277418
