,1980,1985,1990,1995,2000,2005,2010,2015,Baseline,Observed
Jan,0.672571013,0.422939782,0.395756113,0.392802096,0.402602438,0.445451859,0.441963609,0.479318767,0.424081752,0.447567708
Jan,0.675879482,0.422280508,0.395802037,0.391532607,0.401630441,0.445567675,0.441582113,0.480677415,0.424010292,0.449474033
Jan,0.679187951,0.421621235,0.395847961,0.390263119,0.400658443,0.445683491,0.441200618,0.482036062,0.423938832,0.451260711
Jan,0.682496419,0.420961961,0.395893884,0.38899363,0.399686446,0.445799307,0.440819122,0.48339471,0.423867372,0.452921367
Jan,0.685804888,0.421799775,0.395939808,0.387724142,0.399169969,0.445915123,0.441934713,0.484753358,0.423795912,0.454450756
Jan,0.687847227,0.422435976,0.396715122,0.387749497,0.399531081,0.44541266,0.442901559,0.484934586,0.425221282,0.455844843
Jan,0.689889566,0.423072176,0.397490436,0.388040715,0.399892192,0.446407283,0.443868405,0.485115814,0.426646651,0.457100875
Jan,0.691931906,0.423708377,0.398265751,0.388331934,0.400253303,0.447401907,0.444835251,0.485297042,0.428072021,0.458217465
Jan,0.693974245,0.424344578,0.399041065,0.388623153,0.400614414,0.448396531,0.445802097,0.485478271,0.42949739,0.459194627
Jan,0.696016585,0.423483691,0.399816379,0.388914371,0.400975525,0.449391154,0.446768943,0.485659499,0.43092276,0.460033714
Jan,0.698058924,0.424119892,0.402088781,0.38920559,0.401336636,0.450385778,0.447735789,0.485840727,0.432348129,0.460737323
Jan,0.700101264,0.424756093,0.402864095,0.389496809,0.401697747,0.451380402,0.448702635,0.486021955,0.433773499,0.461309194
Jan,0.702143603,0.425392294,0.403639409,0.389788027,0.402058858,0.450877938,0.448172393,0.486203184,0.435198869,0.461754107
Jan,0.704185943,0.426028494,0.404414724,0.390079246,0.400922882,0.450375475,0.447642152,0.486384412,0.435127151,0.462077785
Jan,0.706228282,0.426664695,0.405190038,0.390370465,0.399786906,0.449873011,0.447111911,0.48656564,0.435055433,0.462286793
Jan,0.708270621,0.425803809,0.405965352,0.389164596,0.39865093,0.449370548,0.446581669,0.486746868,0.434983716,0.462388436
Jan,0.710312961,0.424942922,0.406740667,0.387958728,0.397514954,0.448868084,0.446051428,0.486928097,0.434911998,0.462390662
Jan,0.7123553,0.425579123,0.407515981,0.388249946,0.397876065,0.449862708,0.447018274,0.487109325,0.43484028,0.462301958
Jan,0.71439764,0.426215324,0.408291295,0.388541165,0.398237176,0.449360244,0.446488033,0.487290553,0.434768562,0.462131254
Jan,0.716439979,0.425354437,0.40906661,0.388832383,0.3971012,0.448857781,0.445957791,0.487471781,0.434696845,0.461887818
Jan,0.718482319,0.424493551,0.409841924,0.389123602,0.395965224,0.448355317,0.44542755,0.48765301,0.434625127,0.461581161
Jan,0.720524658,0.425129751,0.410617238,0.389414821,0.394829248,0.447852854,0.444897309,0.487834238,0.434553409,0.461220933
Jan,0.722566998,0.425765952,0.411392552,0.389706039,0.395190359,0.448847477,0.445864155,0.488015466,0.434481692,0.460816823
Jan,0.724609337,0.424905066,0.412167867,0.388500171,0.394054383,0.448345014,0.446831001,0.488196694,0.434409974,0.460378462
Jan,0.726651676,0.424044179,0.412943181,0.387294302,0.392918407,0.44784255,0.446300759,0.488377923,0.434338256,0.45991532
Jan,0.728694016,0.423183293,0.413718495,0.386088434,0.391782431,0.447340087,0.445770518,0.488559151,0.434266539,0.459436604
Jan,0.730736355,0.422322406,0.41449381,0.384882565,0.390646455,0.446837623,0.445240277,0.488740379,0.434194821,0.458951163
Jan,0.732778695,0.42146152,0.415269124,0.385173784,0.389510479,0.44633516,0.446207123,0.488921607,0.434123103,0.458467385
Jan,0.734821034,0.420600633,0.416044438,0.385465002,0.38987159,0.445832696,0.447173968,0.489102836,0.434051386,0.457993095
Jan,0.736341868,0.421261923,0.416883373,0.386266974,0.390981805,0.444947616,0.447791352,0.488562738,0.434247438,0.457535457
Jan,0.737862702,0.421923214,0.417722307,0.387068945,0.39209202,0.445559623,0.448408736,0.48802264,0.435672807,0.457100875
Jan,0.739383536,0.422584504,0.418561241,0.387870916,0.393202235,0.44617163,0.449026119,0.487482542,0.437098177,0.456694891
Jan,0.74090437,0.423245795,0.419400176,0.388672888,0.39431245,0.446783638,0.449643503,0.486942444,0.438523546,0.45632212
Jan,0.742425204,0.423907085,0.42023911,0.389474859,0.395422665,0.447395645,0.450260886,0.486402346,0.439948916,0.45598627
Jan,0.743946038,0.424568375,0.422575132,0.390276831,0.39653288,0.448007652,0.45087827,0.487359335,0.441374286,0.455690189
Jan,0.745466873,0.425229666,0.423414066,0.391078802,0.397643095,0.448619659,0.451495653,0.486819237,0.442799655,0.455435917
Jan,0.746987707,0.425890956,0.424253,0.390383686,0.398753311,0.449231666,0.452113037,0.486279139,0.444225025,0.455224742
Jan,0.748508541,0.426552246,0.425091935,0.391185657,0.399863526,0.449843674,0.45273042,0.485739041,0.444153307,0.455057245
Jan,0.750029375,0.427213537,0.425930869,0.390490542,0.400973741,0.450455681,0.453347804,0.485198943,0.444081589,0.454933358
Jan,0.751550209,0.42637774,0.426769804,0.391292513,0.401669647,0.450653379,0.4524681,0.484658846,0.444009872,0.454852411
Jan,0.753071043,0.42703903,0.427608738,0.392094484,0.402779862,0.451265387,0.451588396,0.484118748,0.443938154,0.454813187
Jan,0.754591877,0.42770032,0.428447672,0.392896456,0.403890077,0.451877394,0.45220578,0.48357865,0.445363523,0.454813971
Jan,0.756112711,0.428361611,0.429286607,0.393698427,0.405000293,0.452489401,0.452823164,0.483038552,0.445291806,0.454852604
Jan,0.757633545,0.429022901,0.430125541,0.393003311,0.406110508,0.453101408,0.45194346,0.482498454,0.445220088,0.454926534
Jan,0.759154379,0.429684191,0.430964475,0.392308195,0.407220723,0.453713415,0.452560843,0.481958356,0.44514837,0.455032865
Jan,0.760675213,0.430345482,0.43180341,0.391613079,0.408330938,0.454325423,0.453178227,0.481418258,0.445076653,0.455168415
Jan,0.762196047,0.429509685,0.432642344,0.390917963,0.409441153,0.45493743,0.45379561,0.48087816,0.445004935,0.455329761
Jan,0.763716881,0.428673888,0.433481279,0.391719935,0.409054281,0.45405235,0.454412994,0.480338062,0.444933217,0.455513295
Jan,0.765237715,0.427838091,0.434320213,0.391024819,0.408667409,0.45316727,0.45353329,0.479797964,0.4448615,0.455715272
Jan,0.766758549,0.427002294,0.435159147,0.390329703,0.408280537,0.45228219,0.452653587,0.479257866,0.444789782,0.455931867
Jan,0.768279383,0.426166497,0.435998082,0.389634587,0.407893664,0.45139711,0.451773883,0.478717768,0.444718064,0.456159222
Jan,0.769800217,0.425330701,0.436837016,0.388939471,0.407884223,0.45051203,0.450894179,0.47817767,0.444646347,0.456393498
