,1980,1985,1990,1995,2000,2005,2010,2015,Baseline,Observed
Jan,0.30883193,0.257083183,0.23817017,0.25488022,0.248653953,0.244424265,0.264842248,0.246949555,0.233585993,0.281569322
Jan,0.310737255,0.258220369,0.239009667,0.256064944,0.249616062,0.245344633,0.26609654,0.248064712,0.234359431,0.280959037
Jan,0.312642579,0.259357556,0.239849164,0.257249668,0.25057817,0.246265002,0.267350831,0.249179869,0.23513287,0.280276772
Jan,0.314547904,0.260494742,0.24068866,0.258434392,0.251540279,0.24718537,0.268605122,0.250295026,0.235906308,0.279538985
Jan,0.316453229,0.261631928,0.241528157,0.259619116,0.252502388,0.248105739,0.269859413,0.251410183,0.236322107,0.278761822
Jan,0.318358553,0.262769115,0.242367653,0.26080384,0.253464497,0.249026107,0.271113705,0.252525339,0.236737907,0.277960946
Jan,0.320263878,0.263906301,0.24320715,0.261988564,0.254426606,0.249946476,0.272367996,0.253640496,0.237511345,0.277151362
Jan,0.322169203,0.265043488,0.244046647,0.263173288,0.255388715,0.250866845,0.273622287,0.254755653,0.238284784,0.276347239
Jan,0.324074527,0.266180674,0.244886143,0.264358012,0.256350824,0.251787213,0.274876578,0.25587081,0.239058222,0.275561743
Jan,0.325951445,0.267310904,0.245748539,0.265559549,0.257288874,0.252697436,0.276166233,0.257139594,0.239831661,0.274806855
Jan,0.327828363,0.268441133,0.246610935,0.266761085,0.258226924,0.25360766,0.277455888,0.258408379,0.240605099,0.274093203
Jan,0.329705281,0.269571363,0.247473331,0.267962621,0.259164974,0.254517883,0.278745542,0.259677163,0.241378538,0.273429886
Jan,0.331582199,0.270701593,0.248335727,0.269164157,0.260103025,0.255428106,0.280035197,0.260945948,0.242151977,0.272824364
Jan,0.333459118,0.271831823,0.249198123,0.270365693,0.261041075,0.25633833,0.281324852,0.262214732,0.242925415,0.272282492
Jan,0.335336036,0.272962052,0.250060518,0.271567229,0.261979125,0.257248553,0.282614506,0.263483516,0.243698854,0.271808615
Jan,0.337212954,0.274092282,0.250922914,0.272768765,0.262917175,0.258158776,0.283904161,0.264752301,0.244472292,0.27140567
Jan,0.339089872,0.275222512,0.25178531,0.273970301,0.263855225,0.259069,0.285193815,0.266021085,0.245245731,0.271075277
Jan,0.34096679,0.276352741,0.252647706,0.275171838,0.264793276,0.259979223,0.28648347,0.26728987,0.24601917,0.270817844
Jan,0.342843708,0.277482971,0.253510102,0.276373374,0.265731326,0.260889446,0.287773125,0.268558654,0.246792608,0.270632658
Jan,0.344720626,0.278613201,0.254372498,0.27757491,0.266669376,0.26179967,0.289062779,0.269827439,0.247566047,0.270517985
Jan,0.346597544,0.27974343,0.255234893,0.278776446,0.267607426,0.262709893,0.290352434,0.271096223,0.248339485,0.270471171
Jan,0.348474462,0.28087366,0.256097289,0.279977982,0.268545476,0.263620116,0.291642088,0.272365008,0.249112924,0.270488733
Jan,0.35035138,0.28200389,0.256959685,0.281179518,0.269483527,0.26453034,0.292931743,0.273633792,0.249886362,0.270566463
Jan,0.352228298,0.28313412,0.257822081,0.282381054,0.270421577,0.265440563,0.294221398,0.274902576,0.250659801,0.270699522
Jan,0.354105216,0.284264349,0.258684477,0.28358259,0.271359627,0.266350786,0.295511052,0.276171361,0.25143324,0.270882538
Jan,0.355982134,0.285394579,0.259546873,0.284784126,0.272297677,0.267261009,0.296800707,0.277440145,0.252206678,0.271109703
Jan,0.357859052,0.286524809,0.260409268,0.285985663,0.273235728,0.268171233,0.298090362,0.27870893,0.252980117,0.271374876
Jan,0.35973597,0.287655038,0.261271664,0.287187199,0.274173778,0.269081456,0.299380016,0.279977714,0.253753555,0.27167167
Jan,0.361612888,0.288785268,0.26213406,0.288388735,0.275111828,0.269991679,0.300669671,0.281246499,0.254169354,0.271993562
Jan,0.363489806,0.289915498,0.262996456,0.289590271,0.276049878,0.270901903,0.301959325,0.282515283,0.254585153,0.27233398
