,1980,1985,1990,1995,2000,2005,2010,2015,Baseline,Observed
Jan,0.371213726,0.27122344,0.271629324,0.273540034,0.268196542,0.276873502,0.275014102,0.27631732,0.278165142,0.272600236
Jan,0.374340781,0.27211172,0.272297514,0.274615154,0.268744393,0.277693696,0.276168391,0.277405107,0.279184843,0.276523621
Jan,0.377467835,0.273,0.272965703,0.275690274,0.269292245,0.27851389,0.27732268,0.278492894,0.280204545,0.280471508
Jan,0.38059489,0.27388828,0.273633892,0.276765393,0.269840097,0.279334085,0.277337718,0.279580681,0.281224246,0.284422511
Jan,0.383721945,0.27477656,0.274302081,0.277840513,0.270387949,0.280154279,0.277352755,0.280668467,0.282243947,0.288355543
Jan,0.386848999,0.27566484,0.274970271,0.278915633,0.270935801,0.280974474,0.277367793,0.281756254,0.283263648,0.292249936
Jan,0.389976054,0.27655312,0.27563846,0.279990752,0.271483653,0.281794668,0.27738283,0.282844041,0.284283349,0.29608557
Jan,0.393103109,0.2774414,0.276306649,0.281065872,0.272031505,0.282614862,0.277397868,0.283931828,0.28530305,0.299842986
Jan,0.396230164,0.27832968,0.276974838,0.282140992,0.272579356,0.283435057,0.277412905,0.285019615,0.286322751,0.303503513
Jan,0.399357218,0.27921796,0.277643028,0.283216111,0.273127208,0.284255251,0.277427943,0.286107401,0.287342453,0.307049389
Jan,0.402484273,0.28010624,0.278311217,0.282543038,0.27367506,0.285075446,0.27744298,0.287195188,0.28661396,0.310463881
Jan,0.405611328,0.28099452,0.278979406,0.281869964,0.274222912,0.285236351,0.277458018,0.288282975,0.285885468,0.313731409
Jan,0.408738382,0.280134607,0.279647595,0.28119689,0.274770764,0.284308352,0.276864113,0.287622568,0.285156976,0.316837664
Jan,0.411865437,0.279274693,0.280315785,0.280523816,0.275318616,0.283472057,0.276270209,0.286962162,0.284428483,0.319769735
Jan,0.414992492,0.27841478,0.280983974,0.279850742,0.275866468,0.284292252,0.275676304,0.286301755,0.283699991,0.322516227
Jan,0.418119547,0.278163808,0.281652163,0.279786611,0.276414319,0.285112446,0.275691342,0.285641348,0.282971499,0.325067382
Jan,0.421246601,0.277912837,0.282320352,0.28086173,0.276962171,0.285932641,0.275706379,0.284980942,0.2839912,0.327415204
Jan,0.424015811,0.277736285,0.283001209,0.281970101,0.277536941,0.286732251,0.275916173,0.284862975,0.285010283,0.329553578
Jan,0.42678502,0.278698984,0.283682065,0.283078472,0.27811171,0.287531861,0.277265219,0.284745007,0.286029366,0.331478393
Jan,0.429554229,0.279661683,0.284362922,0.284186843,0.27868648,0.288331472,0.278614264,0.285165066,0.287048449,0.333187662
Jan,0.432323438,0.280624382,0.285043778,0.285295214,0.279261249,0.289131082,0.27996331,0.285585124,0.288067531,0.334681577
Jan,0.435092648,0.281587081,0.285724634,0.286403584,0.279836018,0.289930693,0.281312356,0.286005183,0.289086614,0.335962421
Jan,0.437861857,0.282549781,0.286405491,0.287511955,0.280410788,0.290730303,0.282661401,0.287026467,0.290105697,0.337034403
Jan,0.440631066,0.28351248,0.287086347,0.288620326,0.280985557,0.291529913,0.284010447,0.288047752,0.29112478,0.337903508
Jan,0.443400276,0.284475179,0.287767203,0.289728697,0.281560327,0.292329524,0.285359493,0.289069036,0.292143863,0.338577335
Jan,0.446169485,0.285437878,0.28844806,0.290837068,0.282135096,0.293129134,0.285428795,0.290090321,0.293050287,0.33906494
Jan,0.448938694,0.286400578,0.289128916,0.291945438,0.282709866,0.293928744,0.285498097,0.291111606,0.293956711,0.339376677
Jan,0.451707904,0.287363277,0.289809772,0.293053809,0.283284635,0.294728355,0.285567399,0.29213289,0.294863135,0.33952404
Jan,0.454477113,0.288325976,0.290490629,0.29416218,0.283859405,0.295527965,0.285636701,0.293154175,0.295769559,0.339519508
Jan,0.457246322,0.289288675,0.291171485,0.295270551,0.284434174,0.296327575,0.285846496,0.294175459,0.296788642,0.339376382
Jan,0.460015531,0.289369322,0.291852341,0.296378922,0.285008943,0.297127186,0.285447348,0.295196744,0.297807725,0.339108631
Jan,0.462784741,0.28944997,0.292533198,0.297487292,0.285583713,0.297926796,0.2850482,0.294469835,0.298826808,0.33873073
Jan,0.46555395,0.289530617,0.293214054,0.298595663,0.286158482,0.298726407,0.284649052,0.293742926,0.299845891,0.338257506
