,1980,1985,1990,1995,2000,2005,2010,2015,2020,Observed
2629,0.999648369,0.999258776,0.999573363,0.99964807,0.999024591,0.998920292,0.997811814,0.998821135,0.919695344,0.914632166
2630,0.999649461,0.999454664,0.999611958,0.999649312,0.997146705,0.999285422,0.998424727,0.997991716,0.919819464,0.914631139
2631,0.999650007,0.999552609,0.999631256,0.999649932,0.998398629,0.999467988,0.99903764,0.998821135,0.919943584,0.914628878
2632,0.99965028,0.998083443,0.999640904,0.997107759,0.997146705,0.999559271,0.999344097,0.999235844,0.920067704,0.914625469
2633,0.999650417,0.998866998,0.999645729,0.998379156,0.998398629,0.999604912,0.999497325,0.999443199,0.920191824,0.91462101
2634,0.999650485,0.999258776,0.999648141,0.999014855,0.999024591,0.999627733,0.999573939,0.999546876,0.920077945,0.914615609
2635,0.999650519,0.999454664,0.999649347,0.999332704,0.999337572,0.999639143,0.998424727,0.999598715,0.919870868,0.914609379
2636,0.999650536,0.999552609,0.99964995,0.999491629,0.997146705,0.999644848,0.99903764,0.999624634,0.919645541,0.914602443
2637,0.999650545,0.999601581,0.999650252,0.999571091,0.998398629,0.999647701,0.999344097,0.999637594,0.919420214,0.914594926
2638,0.999650549,0.999626067,0.999650403,0.999610822,0.999024591,0.999649127,0.999497325,0.999644073,0.919194888,0.914586956
2639,0.999650551,0.99963831,0.999650478,0.999630688,0.997146705,0.99819003,0.999573939,0.999647313,0.918969561,0.914578663
2640,0.999650552,0.999644432,0.999650516,0.999640621,0.998398629,0.998920292,0.999612246,0.999648933,0.918744234,0.914570175
2641,0.999650553,0.999647493,0.999650534,0.997091874,0.999024591,0.99817107,0.9996314,0.999649743,0.918713076,0.914561621
2642,0.999650553,0.999649023,0.999650544,0.998371214,0.999337572,0.998910812,0.998442662,0.998012214,0.918837196,0.914553123
2643,0.999650553,0.999649788,0.999650549,0.999010883,0.999494063,0.999280682,0.999046608,0.998831384,0.918961316,0.9145448
2644,0.999650553,0.999650171,0.999650551,0.997091874,0.999572308,0.999465618,0.999348581,0.999240968,0.919085436,0.914536763
2645,0.999650553,0.999650362,0.998432414,0.998371214,0.999611431,0.999558086,0.999499567,0.999445761,0.919209556,0.914529116
2646,0.997482865,0.999650458,0.999041483,0.999010883,0.999630992,0.999604319,0.99957506,0.999548157,0.919333676,0.914521957
2647,0.998566709,0.999650505,0.999346018,0.999330718,0.999640773,0.997431328,0.999612807,0.999599355,0.919368023,0.914515374
2648,0.999108631,0.999650529,0.999498286,0.999490636,0.999645663,0.99817107,0.99963168,0.999624954,0.919214797,0.914509449
2649,0.999379592,0.999650541,0.99957442,0.999570595,0.999648108,0.998910812,0.999641117,0.998012214,0.919338917,0.914504254
2650,0.99639902,0.999650547,0.999612486,0.999610574,0.999649331,0.999280682,0.999645835,0.998831384,0.919463037,0.914499854
2651,0.997482865,0.99965055,0.99963152,0.999630564,0.999649942,0.999465618,0.999648194,0.999240968,0.91923771,0.914496305
2652,0.998566709,0.999650552,0.999641037,0.999640558,0.999650248,0.999558086,0.999649374,0.999445761,0.91936183,0.914493653
2653,0.999108631,0.999650553,0.999645795,0.997091874,0.9996504,0.999604319,0.999649964,0.999548157,0.919136504,0.914491935
2654,0.999379592,0.999650553,0.999648174,0.998371214,0.999650477,0.999627436,0.999650258,0.999599355,0.918911177,0.91449118
2655,0.999515073,0.999650553,0.999649364,0.999010883,0.999650515,0.997431328,0.999650406,0.999624954,0.919035297,0.914491405
2656,0.999582813,0.998111627,0.999649958,0.999330718,0.999650534,0.99817107,0.99965048,0.999637754,0.91880997,0.914492618
2657,0.999616683,0.99888109,0.999650256,0.999490636,0.999650544,0.998910812,0.999650516,0.999644154,0.918584643,0.914494816
2658,0.999633618,0.999265822,0.999650405,0.999570595,0.999650549,0.999280682,0.999650535,0.999647353,0.918359317,0.914497988
2659,0.997482865,0.999458187,0.999650479,0.999610574,0.995977796,0.999465618,0.998442662,0.998012214,0.91813399,0.914502108
2660,0.998566709,0.998111627,0.999650516,0.999630564,0.997202048,0.99817107,0.999046608,0.998831384,0.917908663,0.914507143
2661,0.99639902,0.99888109,0.999650535,0.997091874,0.998426301,0.998910812,0.999348581,0.998012214,0.917683336,0.914513045
2662,0.997482865,0.999265822,0.999650544,0.998371214,0.999038427,0.99817107,0.999499567,0.998831384,0.91745801,0.914519757
2663,0.998566709,0.999458187,0.999650549,0.999010883,0.997202048,0.998910812,0.99957506,0.999240968,0.917232683,0.914527209
2664,0.997546407,0.99955437,0.999650551,0.999330718,0.998426301,0.999280682,0.999612807,0.999445761,0.917356803,0.914535319
2665,0.99859848,0.999602462,0.999650552,0.999490636,0.999038427,0.999465618,0.99963168,0.999548157,0.917480923,0.914543992
2666,0.996494334,0.999626508,0.999650553,0.999570595,0.99934449,0.999558086,0.999641117,0.999599355,0.917605043,0.914553123
2667,0.997546407,0.99963853,0.999650553,0.995898624,0.999497522,0.999604319,0.998460598,0.999624954,0.917729163,0.914562591
2668,0.99859848,0.999644542,0.998445224,0.997149267,0.99728865,0.999627436,0.999055575,0.997206111,0.917853283,0.914572263
2669,0.999124517,0.998122388,0.999047889,0.99839991,0.998469602,0.999638995,0.998460598,0.998020925,0.917977403,0.914581996
2670,0.999387535,0.998886471,0.998445224,0.997149267,0.99728865,0.999644774,0.999055575,0.998835739,0.918101523,0.914591638
2671,0.999519044,0.998122388,0.999047889,0.99839991,0.998469602,0.999647664,0.999353064,0.999243146,0.918225643,0.914601032
2672,0.999584799,0.998886471,0.999349221,0.999025232,0.999060078,0.999649108,0.999501809,0.998020925,0.918349763,0.914610014
2673,0.999617676,0.999268512,0.999499887,0.999337893,0.999355315,0.999649831,0.999576181,0.998835739,0.918473883,0.914618422
2674,0.999634115,0.999459533,0.99957522,0.999494223,0.999502934,0.999650192,0.999613367,0.999243146,0.918598003,0.914626091
2675,0.999642334,0.999555043,0.998445224,0.999572388,0.999576744,0.999650373,0.99963196,0.99944685,0.918722123,0.914632862
2676,0.999646444,0.999602798,0.999047889,0.999611471,0.999613649,0.999650463,0.999641257,0.999548702,0.918496796,0.914638579
2677,0.999648498,0.999626676,0.999349221,0.999631012,0.999632101,0.999650508,0.999645905,0.999599627,0.918271469,0.914643094
2678,0.999649526,0.998122388,0.999499887,0.999640783,0.999641327,0.999650531,0.999648229,0.99962509,0.918046143,0.914646271
2679,0.99965004,0.998886471,0.998445224,0.999645668,0.99964594,0.999650542,0.999649391,0.999637822,0.917820816,0.914647982
2680,0.999650296,0.999268512,0.999047889,0.999648111,0.999648247,0.999650548,0.999649972,0.999644188,0.917595489,0.914648117
2681,0.995442261,0.999459533,0.999349221,0.999649332,0.9996494,0.99965055,0.999650263,0.99964737,0.917370162,0.91464658
2682,0.996494334,0.999555043,0.998445224,0.999649943,0.999649977,0.999650552,0.999650408,0.999648962,0.917144836,0.914643296
2683,0.997546407,0.997358305,0.999047889,0.999650248,0.999650265,0.999650553,0.999650481,0.997206111,0.916919509,0.914638211
2684,0.99859848,0.998122388,0.999349221,0.999650401,0.999650409,0.999650553,0.999650517,0.998020925,0.916694182,0.914631294
2685,0.999124517,0.998886471,0.999499887,0.999650477,0.999650481,0.999650553,0.999650535,0.998835739,0.916468855,0.914622539
2686,0.999387535,0.999268512,0.99957522,0.999650515,0.999650517,0.999650553,0.999650544,0.999243146,0.916243529,0.914611969
2687,0.999519044,0.999459533,0.999612887,0.999650534,0.999650535,0.999650553,0.999650549,0.99944685,0.916018202,0.914599639
2688,0.999584799,0.999555043,0.99963172,0.999650544,0.999650544,0.999650553,0.999650551,0.999548702,0.915792875,0.914585634
2689,0.999617676,0.999602798,0.997261418,0.99602699,0.993944366,0.996705935,0.997890986,0.999599627,0.915916995,0.914570076
2690,0.997606362,0.999626676,0.997858702,0.997234844,0.995085603,0.997442089,0.998477508,0.99962509,0.916041115,0.914553123
2691,0.998628458,0.999638615,0.998455986,0.998442699,0.996226841,0.998178244,0.999064031,0.999637822,0.916165235,0.914534974
2692,0.999139506,0.999644584,0.999053269,0.997234844,0.997368078,0.998914399,0.999357292,0.999644188,0.916289355,0.914515867
2693,0.999395029,0.999647569,0.999351911,0.998442699,0.998509316,0.999282476,0.999503923,0.99964737,0.916413475,0.914496079
2694,0.999522791,0.999649061,0.999501232,0.999046626,0.999079935,0.998178244,0.999577238,0.998041935,0.916537595,0.914475916
2695,0.999586672,0.999649807,0.998455986,0.99934859,0.999365244,0.998914399,0.998477508,0.998846244,0.916661715,0.914455716
2696,0.999618613,0.99965018,0.999053269,0.999499571,0.999507899,0.999282476,0.999064031,0.999248399,0.916785835,0.914435836
2697,0.997606362,0.999650367,0.997261418,0.999575062,0.999579226,0.999466515,0.999357292,0.999449476,0.916909955,0.914416653
2698,0.998628458,0.99965046,0.997858702,0.999612808,0.99961489,0.998178244,0.999503923,0.999550015,0.917034075,0.914398557
2699,0.999139506,0.999650507,0.998455986,0.999631681,0.999632721,0.998914399,0.999577238,0.999600284,0.917158195,0.914381948
2700,0.999395029,0.99965053,0.999053269,0.999641117,0.999641637,0.998178244,0.999613896,0.999625419,0.917282315,0.914367227
2701,0.999522791,0.999650542,0.998455986,0.997234844,0.999646095,0.998914399,0.998477508,0.999637986,0.917406435,0.914354796
2702,0.999586672,0.999650547,0.999053269,0.998442699,0.997368078,0.999282476,0.999064031,0.99964427,0.917530555,0.914345051
2703,0.999618613,0.99965055,0.999351911,0.999046626,0.998509316,0.999466515,0.999357292,0.999647411,0.917654675,0.914338378
2704,0.999634583,0.999650552,0.999501232,0.99934859,0.999079935,0.999558534,0.999503923,0.999648982,0.917669584,0.914335146
2705,0.999642568,0.999650553,0.999575893,0.999499571,0.999365244,0.999604544,0.999577238,0.999649768,0.917698529,0.914335706
2706,0.999646561,0.999650553,0.999613223,0.999575062,0.999507899,0.999627548,0.999613896,0.999650161,0.917822649,0.914340383
2707,0.999648557,0.999650553,0.998455986,0.999612808,0.995085603,0.999639051,0.999632224,0.999650357,0.917608146,0.914349473
2708,0.999649555,0.999650553,0.999053269,0.999631681,0.996226841,0.999644802,0.999641389,0.999650455,0.917393644,0.914363237
2709,0.999650054,0.999650553,0.998455986,0.999641117,0.997368078,0.999647678,0.999645971,0.999650504,0.917179141,0.914381899
2710,0.999650304,0.999650553,0.999053269,0.999645835,0.998509316,0.999649115,0.999648262,0.999650529,0.916964639,0.914405637
2711,0.999650429,0.999650553,0.998455986,0.99610693,0.997368078,0.998178244,0.997900209,0.999650541,0.916916574,0.914434581
2712,0.999650491,0.999650553,0.999053269,0.997314785,0.998509316,0.998914399,0.998486732,0.999650547,0.917040694,0.914468808
2713,0.997660681,0.999650553,0.999351911,0.998482669,0.999079935,0.999282476,0.999068643,0.99965055,0.917164814,0.914508337
2714,0.998655617,0.999650553,0.999501232,0.999066611,0.999365244,0.999466515,0.999359598,0.999650552,0.917288934,0.914553123
2715,0.999153085,0.999650553,0.999575893,0.997314785,0.999507899,0.999558534,0.999505076,0.999650553,0.917413054,0.914603055
2716,0.999401819,0.999650553,0.998470846,0.998482669,0.999579226,0.999604544,0.999577814,0.999650553,0.917537174,0.914657951
2717,0.999526186,0.999650553,0.9990607,0.999066611,0.99961489,0.999627548,0.999614184,0.999650553,0.917661294,0.914717563
2718,0.99958837,0.999650553,0.999355627,0.9961469,0.999632721,0.999639051,0.999632369,0.999650553,0.917785414,0.914781584
2719,0.999619462,0.999650553,0.99950309,0.997314785,0.999641637,0.999644802,0.999641461,0.999650553,0.917909534,0.914849651
2720,0.999635007,0.999650553,0.999576822,0.998482669,0.999646095,0.999647678,0.999646007,0.999650553,0.918033654,0.914921354
2721,0.997660681,0.999650553,0.999613687,0.999066611,0.999648324,0.999649115,0.998486732,0.999650553,0.918157774,0.91499624
2722,0.998655617,0.999650553,0.99963212,0.999358582,0.999649439,0.999649834,0.999068643,0.999650553,0.918281894,0.915073823
2723,0.999153085,0.999650553,0.999641337,0.997314785,0.999649996,0.999650194,0.997904821,0.999650553,0.918406014,0.915153584
2724,0.999401819,0.999650553,0.999645945,0.998482669,0.999650275,0.999650374,0.998486732,0.999650553,0.918530134,0.915234982
2725,0.997660681,0.999650553,0.999648249,0.9961469,0.999650414,0.998065507,0.999068643,0.999650553,0.918654254,0.915317458
2726,0.998655617,0.999650553,0.998470846,0.997314785,0.999650484,0.99885803,0.999359598,0.998077293,0.918778374,0.915400441
2727,0.999153085,0.999650553,0.9990607,0.998482669,0.999650518,0.999254292,0.999505076,0.998863923,0.918902494,0.915483355
2728,0.999401819,0.999650553,0.999355627,0.999066611,0.999650536,0.999452423,0.999577814,0.999257238,0.919015494,0.915565626
2729,0.999526186,0.999650553,0.99950309,0.997314785,0.999650545,0.997272984,0.999614184,0.998077293,0.919139614,0.915646686
2730,0.99958837,0.999650553,0.999576822,0.998482669,0.999650549,0.998065507,0.999632369,0.998863923,0.919263734,0.915725978
2731,0.999619462,0.999650553,0.999613687,0.999066611,0.999650551,0.99885803,0.999641461,0.999257238,0.91905655,0.915802966
2732,0.999635007,0.999650553,0.99963212,0.999358582,0.997441869,0.999254292,0.999646007,0.999453896,0.918849365,0.915877139
2733,0.997660681,0.999650553,0.999641337,0.9961469,0.998546211,0.999452423,0.99964828,0.999552225,0.91864218,0.915948017
2734,0.998655617,0.999650553,0.999645945,0.997314785,0.999098382,0.999551488,0.999649417,0.999601389,0.918434996,0.916015156
2735,0.999153085,0.999650553,0.998470846,0.998482669,0.999374468,0.999601021,0.999649985,0.998077293,0.918455029,0.916078158
2736,0.999401819,0.999650553,0.9990607,0.999066611,0.999512511,0.999625787,0.999650269,0.998863923,0.918579149,0.916136671
2737,0.999526186,0.999650553,0.997904053,0.999358582,0.997511049,0.99963817,0.999650411,0.999257238,0.91869939,0.916190402
2738,0.99958837,0.999650553,0.99848622,0.999504568,0.998580801,0.999644362,0.999650482,0.999453896,0.91881963,0.916239117
2739,0.999619462,0.999650553,0.999068386,0.999577561,0.999115677,0.999647457,0.998494419,0.999552225,0.91893987,0.916282651
2740,0.999635007,0.999650553,0.997904053,0.999614057,0.997511049,0.999649005,0.999072486,0.999601389,0.91906011,0.916320909
2741,0.99964278,0.999650553,0.99848622,0.999632305,0.998580801,0.999649779,0.99936152,0.998079343,0.91918035,0.916353867
2742,0.9977109,0.999650553,0.999068386,0.999641429,0.999115677,0.999650166,0.998494419,0.998864948,0.91930059,0.916381562
2743,0.998680727,0.999650553,0.99935947,0.995128648,0.999383115,0.99965036,0.999072486,0.999257751,0.91942083,0.916404092
2744,0.99916564,0.999650553,0.99848622,0.996259124,0.999516834,0.999650457,0.99936152,0.998079343,0.91954107,0.916421606
2745,0.999408097,0.999650553,0.999068386,0.997389601,0.999583694,0.999650505,0.999506036,0.998864948,0.91966131,0.916434305
2746,0.999529325,0.999650553,0.99935947,0.998520077,0.999617124,0.999650529,0.999578295,0.999257751,0.91978155,0.91644243
2747,0.999589939,0.999650553,0.999505012,0.999085315,0.999633838,0.999650541,0.999614424,0.999454152,0.91990179,0.916446263
2748,0.999620246,0.999650553,0.999577782,0.999367934,0.997511049,0.999650547,0.999632489,0.996508133,0.919726531,0.916446119
2749,0.9996354,0.999650553,0.99848622,0.997389601,0.998580801,0.99965055,0.999641521,0.997293738,0.919846771,0.91644234
2750,0.999642977,0.999650553,0.999068386,0.998520077,0.999115677,0.999650552,0.999646037,0.998079343,0.919967011,0.916435294
2751,0.999646765,0.999650553,0.99935947,0.997389601,0.999383115,0.997892303,0.999648295,0.998864948,0.920087251,0.916425364
2752,0.999648659,0.999650553,0.999505012,0.998520077,0.997511049,0.998771428,0.998494419,0.998079343,0.919858044,0.91641295
2753,0.999649606,0.999650553,0.999577782,0.996259124,0.998580801,0.999210991,0.999072486,0.998864948,0.919628838,0.916398456
2754,0.99965008,0.999650553,0.999614168,0.997389601,0.997511049,0.999430772,0.99936152,0.999257751,0.919399631,0.916382294
2755,0.999650317,0.999650553,0.999632361,0.998520077,0.998580801,0.997013178,0.999506036,0.999454152,0.919170425,0.91636487
2756,0.999650435,0.999650553,0.999641457,0.999085315,0.997511049,0.997892303,0.999578295,0.999552353,0.918941218,0.916346586
2757,0.999650494,0.999650553,0.999646005,0.999367934,0.998580801,0.998771428,0.999614424,0.999601453,0.918712011,0.91632783
2758,0.999650524,0.999650553,0.999648279,0.999509244,0.997511049,0.999210991,0.999632489,0.999626003,0.918482805,0.916308975
2759,0.999650538,0.999650553,0.999649416,0.996329329,0.998580801,0.999430772,0.999641521,0.999638278,0.918253598,0.916290369
2760,0.997761631,0.999650553,0.999649985,0.997459805,0.999115677,0.999540663,0.999646037,0.999644416,0.918024391,0.916272337
2761,0.998706092,0.999650553,0.998478021,0.998555179,0.999383115,0.999595608,0.999648295,0.999647485,0.917795185,0.916255168
2762,0.997761631,0.999650553,0.999064287,0.997459805,0.996537379,0.999623081,0.999649424,0.999649019,0.917915425,0.916239117
2763,0.998706092,0.999650553,0.99935742,0.998555179,0.997575104,0.999636817,0.998506205,0.999649786,0.918035665,0.916224395
2764,0.99681717,0.999650553,0.999503987,0.997459805,0.998612828,0.999643685,0.999078379,0.99965017,0.918155905,0.916211168
2765,0.997761631,0.999650553,0.99957727,0.998555179,0.997575104,0.999647119,0.998506205,0.999650361,0.918276145,0.916199558
2766,0.998706092,0.999650553,0.999613912,0.999102866,0.998612828,0.999648836,0.999078379,0.998081393,0.918396385,0.916189647
2767,0.999178323,0.999650553,0.998478021,0.99937671,0.996537379,0.999649695,0.99793403,0.998865973,0.918516625,0.916181476
2768,0.999414438,0.999650553,0.999064287,0.999513632,0.997575104,0.999650124,0.998506205,0.996512233,0.918636865,0.916175055
2769,0.999532496,0.999650553,0.99935742,0.999582092,0.998612828,0.999650339,0.999078379,0.997296813,0.918757105,0.91617036
2770,0.997761631,0.999650553,0.999503987,0.999616323,0.999131691,0.996975514,0.999364466,0.998081393,0.918877346,0.916167336
2771,0.998706092,0.999650553,0.99957727,0.999633438,0.999391122,0.997867194,0.99950751,0.998865973,0.918997586,0.916165907
2772,0.999178323,0.999650553,0.999613912,0.999641996,0.999520838,0.998758873,0.999579032,0.999258263,0.919117826,0.916165971
2773,0.999414438,0.999650553,0.999632232,0.999646274,0.999585695,0.999204713,0.999614792,0.999454408,0.919238066,0.916167406
2774,0.999532496,0.999650553,0.999641393,0.999648414,0.999618124,0.999427633,0.999632673,0.999552481,0.919358306,0.916170076
2775,0.999591524,0.999650553,0.999645973,0.999649484,0.999634339,0.999539093,0.99793403,0.999601517,0.919478546,0.916173829
2776,0.999621039,0.999650553,0.999648263,0.999650018,0.999642446,0.999594823,0.998506205,0.999626035,0.919598786,0.916178504
2777,0.999635796,0.999650553,0.999649408,0.997459805,0.9996465,0.999622688,0.999078379,0.999638294,0.919719026,0.916183933
2778,0.999643175,0.999650553,0.999649981,0.998555179,0.999648526,0.999636621,0.999364466,0.999644424,0.91948982,0.916189941
2779,0.99681717,0.999650553,0.999650267,0.996364431,0.99964954,0.999643587,0.99950751,0.999647489,0.919260613,0.916196356
2780,0.997761631,0.999650553,0.99965041,0.997459805,0.999650047,0.99964707,0.999579032,0.998081393,0.919031406,0.916203003
2781,0.998706092,0.999650553,0.999650482,0.998555179,0.9996503,0.999648812,0.999614792,0.998865973,0.9188022,0.916209716
2782,0.999178323,0.999650553,0.999650518,0.999102866,0.999650427,0.999649683,0.999632673,0.999258263,0.918572993,0.916216334
2783,0.999414438,0.999650553,0.999650535,0.99937671,0.99965049,0.999650118,0.999641613,0.999454408,0.918343786,0.916222709
2784,0.999532496,0.999650553,0.999650544,0.999513632,0.999650522,0.999650336,0.999646083,0.999552481,0.918464026,0.916228706
2785,0.997811338,0.99649276,0.997811814,0.996464356,0.995516052,0.999650444,0.99737313,0.997312955,0.918584267,0.916234208
2786,0.998730946,0.997282208,0.998424727,0.997526422,0.996549677,0.999650499,0.997942486,0.998092154,0.918704507,0.916239117
2787,0.999190749,0.998071657,0.99903764,0.998588488,0.997583303,0.997911776,0.998511842,0.998871354,0.918824747,0.916243359
2788,0.999420651,0.998861105,0.999344097,0.99911952,0.998616928,0.998781165,0.999081197,0.999260954,0.918944987,0.916246885
2789,0.999535602,0.999255829,0.999497325,0.999385037,0.999133741,0.997911776,0.998511842,0.999455753,0.919065227,0.916249669
2790,0.999593078,0.999453191,0.999573939,0.999517795,0.999392147,0.998781165,0.999081197,0.997312955,0.919185467,0.916251711
2791,0.999621816,0.999551872,0.999612246,0.999584174,0.99952135,0.997911776,0.999365875,0.998092154,0.919305707,0.916253025
2792,0.999636184,0.999601213,0.9996314,0.999617364,0.999585952,0.998781165,0.998511842,0.998871354,0.919425947,0.916253649
2793,0.999643369,0.999625883,0.999640977,0.999633959,0.999618252,0.999215859,0.999081197,0.998092154,0.919546187,0.916253633
2794,0.99689173,0.999638218,0.998424727,0.999642256,0.999634403,0.999433206,0.999365875,0.998871354,0.919666427,0.916253041
2795,0.997811338,0.999644386,0.99903764,0.999646405,0.999642478,0.99954188,0.999508214,0.997312955,0.919786667,0.916251951
2796,0.998730946,0.99964747,0.999344097,0.999648479,0.999646516,0.999596216,0.999579384,0.998092154,0.919906907,0.916250448
2797,0.997811338,0.999649011,0.999497325,0.999649516,0.999648534,0.999623385,0.998511842,0.998871354,0.920027148,0.916248627
2798,0.998730946,0.999649782,0.998424727,0.999650035,0.999649544,0.999636969,0.999081197,0.997312955,0.920147388,0.916246585
2799,0.999190749,0.999650168,0.99903764,0.999650294,0.999650049,0.999643761,0.999365875,0.998092154,0.920267628,0.916244425
2800,0.997811338,0.999650361,0.998424727,0.999650424,0.999650301,0.999647157,0.999508214,0.998871354,0.920387868,0.916242251
2801,0.998730946,0.999650457,0.99903764,0.999650488,0.999650427,0.999648855,0.998511842,0.999260954,0.920508108,0.916240165
2802,0.999190749,0.999650505,0.999344097,0.999650521,0.99965049,0.999649704,0.999081197,0.999455753,0.920498793,0.916238267
2803,0.995052515,0.999650529,0.999497325,0.999650537,0.999650522,0.999650129,0.999365875,0.999553153,0.920269586,0.91623665
2804,0.995972122,0.999650541,0.999573939,0.999650545,0.999650538,0.999650341,0.999508214,0.999601853,0.92004038,0.916235403
2805,0.99689173,0.999650547,0.997811814,0.999650549,0.999650545,0.999650447,0.999579384,0.999626203,0.919811173,0.916234602
2806,0.997811338,0.99965055,0.998424727,0.999650551,0.999650549,0.9996505,0.999614969,0.999638378,0.919632824,0.916234315
2807,0.998730946,0.999650552,0.99903764,0.999650552,0.999650551,0.999650527,0.999632761,0.999644466,0.919753064,0.916234595
2808,0.999190749,0.999650553,0.997768,0.999650553,0.999650552,0.99965054,0.999641657,0.99964751,0.919873304,0.916235478
2809,0.999420651,0.999650553,0.998395518,0.999650553,0.999650553,0.999650547,0.999646105,0.997243775,0.919993544,0.916236986
2810,0.999535602,0.999650553,0.999023036,0.999650553,0.996561976,0.99965055,0.999648329,0.998046035,0.920113784,0.916239117
2811,0.999593078,0.999650553,0.999336794,0.999650553,0.997591502,0.999650552,0.998519016,0.998848294,0.920234024,0.91624185
2812,0.999621816,0.999650553,0.999493674,0.999650553,0.998621027,0.999650552,0.999084784,0.999249424,0.920354264,0.916245141
2813,0.997858482,0.999650553,0.998395518,0.999650553,0.99913579,0.997952771,0.999367669,0.998046035,0.920474504,0.916248923
2814,0.998754518,0.999650553,0.999023036,0.999650553,0.999393172,0.998801662,0.999509111,0.998848294,0.920594745,0.916253113
2815,0.997858482,0.999650553,0.998395518,0.999650553,0.999521863,0.999226108,0.999579832,0.999249424,0.920714985,0.916257608
2816,0.998754518,0.999650553,0.999023036,0.999650553,0.999586208,0.99943833,0.999615193,0.999449988,0.920835225,0.916262296
2817,0.999202536,0.999650553,0.999336794,0.999650553,0.999618381,0.999544442,0.998519016,0.999550271,0.920955465,0.916267052
2818,0.999426544,0.999650553,0.999493674,0.999650553,0.999634467,0.999597498,0.999084784,0.999600412,0.921075705,0.916271742
2819,0.999538549,0.999650553,0.999572114,0.999650553,0.99964251,0.997952771,0.999367669,0.999625483,0.921195945,0.916276229
2820,0.999594551,0.999650553,0.999611333,0.999650553,0.999646532,0.998801662,0.999509111,0.999638018,0.921316185,0.916280371
2821,0.999622552,0.999650553,0.999630943,0.999650553,0.999648542,0.999226108,0.998519016,0.999644286,0.921436425,0.916284028
2822,0.999636553,0.999650553,0.999640748,0.999650553,0.999649548,0.99943833,0.999084784,0.999647419,0.921556665,0.91628706
2823,0.999643553,0.999650553,0.999645651,0.999650553,0.999650051,0.999544442,0.999367669,0.999648986,0.921676905,0.916289334
2824,0.999647053,0.999650553,0.999648102,0.999650553,0.999650302,0.999597498,0.999509111,0.99964977,0.921797145,0.916290723
2825,0.999648803,0.999650553,0.999649328,0.999650553,0.999650428,0.999624025,0.999579832,0.999650162,0.921865868,0.916291113
2826,0.999649678,0.999650553,0.99964994,0.999650553,0.99965049,0.999637289,0.999615193,0.999650357,0.921765694,0.916290401
2827,0.999650116,0.999650553,0.998395518,0.999650553,0.999650522,0.999643921,0.999632873,0.999650455,0.921536487,0.916288499
2828,0.999650335,0.999650553,0.999023036,0.999650553,0.997591502,0.999647237,0.999641713,0.999650504,0.921307281,0.91628534
2829,0.999650444,0.999650553,0.999336794,0.999650553,0.998621027,0.999648895,0.999646133,0.999650529,0.921078074,0.916280876
2830,0.999650499,0.999650553,0.999493674,0.999650553,0.99913579,0.999649724,0.999648343,0.999650541,0.920848868,0.916275083
2831,0.999650526,0.999650553,0.999572114,0.999650553,0.999393172,0.999650139,0.999649448,0.999650547,0.920924907,0.916267963
2832,0.99965054,0.999650553,0.998391418,0.999650553,0.999521863,0.999650346,0.999650001,0.996392322,0.921045147,0.916259548
2833,0.999650546,0.999650553,0.999020986,0.999650553,0.9976038,0.99965045,0.999650277,0.99720688,0.921165387,0.9162499
2834,0.997014715,0.999650553,0.99933577,0.999650553,0.998627177,0.999650501,0.999650415,0.998021438,0.921285627,0.916239117
2835,0.997893328,0.999650553,0.998391418,0.999650553,0.999138865,0.999650527,0.999650484,0.998835995,0.921405868,0.916227332
2836,0.998771941,0.999650553,0.999020986,0.999650553,0.999394709,0.99965054,0.999650519,0.999243274,0.921526108,0.916214715
2837,0.999211247,0.999650553,0.99933577,0.999650553,0.999522631,0.997983005,0.999650536,0.99720688,0.921646348,0.916201474
2838,0.997893328,0.999650553,0.999493161,0.999650553,0.999586592,0.998816779,0.999650545,0.998021438,0.921766588,0.916187843
2839,0.998771941,0.999650553,0.999571857,0.999650553,0.996580424,0.997983005,0.999650549,0.998835995,0.921886828,0.916174082
2840,0.999211247,0.999650553,0.999611205,0.999650553,0.9976038,0.998816779,0.999650551,0.999243274,0.922007068,0.916160468
2841,0.9994309,0.999650553,0.999630879,0.999650553,0.998627177,0.999233666,0.999650552,0.999446914,0.922127308,0.916147294
2842,0.999540727,0.999650553,0.999640716,0.999650553,0.999138865,0.99944211,0.999650553,0.999548734,0.922247548,0.916134862
2843,0.99959564,0.999650553,0.999645635,0.999650553,0.999394709,0.999546332,0.999650553,0.998021438,0.922367788,0.916123477
2844,0.999623097,0.999650553,0.998391418,0.999650553,0.996580424,0.999598442,0.999650553,0.998835995,0.922488028,0.916113443
2845,0.999636825,0.999650553,0.999020986,0.999650553,0.9976038,0.999624498,0.999650553,0.999243274,0.922608268,0.916105059
2846,0.999643689,0.999650553,0.99933577,0.999650553,0.998627177,0.999637526,0.999650553,0.999446914,0.922728508,0.916098611
2847,0.999647121,0.999650553,0.997761851,0.999650553,0.999138865,0.999644039,0.998530289,0.999548734,0.922531685,0.91609437
2848,0.999648837,0.999650553,0.998391418,0.999650553,0.999394709,0.999647296,0.999090421,0.999599643,0.922302478,0.916092585
2849,0.997893328,0.999650553,0.999020986,0.999650553,0.999522631,0.999648925,0.998530289,0.999625098,0.922354255,0.916093479
