,1980,1985,1990,1995,2000,2005,2010,2015,Baseline,Observed
Jan,0.405082132,0.216466064,0.216288973,0.223662278,0.222738851,0.227800564,0.227926788,0.225558025,0.231145591,0.274247446
Jan,0.408749275,0.217270623,0.216798527,0.224426609,0.22334227,0.228511257,0.228402516,0.226469858,0.23205098,0.274917806
Jan,0.412416419,0.218075181,0.21730808,0.225190939,0.223945689,0.229221951,0.228878243,0.227381691,0.232117985,0.275404695
Jan,0.416083563,0.21887974,0.217817634,0.22595527,0.224549108,0.229932644,0.229353971,0.228293525,0.232184989,0.275718132
Jan,0.419750707,0.219684299,0.218327188,0.226719601,0.225152527,0.230643338,0.229829699,0.229205358,0.232251994,0.275869257
Jan,0.423417851,0.220488857,0.218836742,0.227483932,0.225755946,0.231354031,0.230305427,0.230117191,0.232318998,0.27587018
Jan,0.427084995,0.221293416,0.219346296,0.228248262,0.226359365,0.232064725,0.230781155,0.231029024,0.233224388,0.275733827
Jan,0.430752139,0.222097975,0.219855849,0.229012593,0.226962784,0.232775418,0.231256883,0.231940857,0.234129777,0.275473788
Jan,0.434419283,0.222902533,0.220365403,0.229776924,0.227566203,0.233486112,0.231732611,0.23285269,0.234196782,0.275104164
Jan,0.438086427,0.223707092,0.220874957,0.230541254,0.228169622,0.234196805,0.232208339,0.233764524,0.234263786,0.274639415
Jan,0.441753571,0.224511651,0.221384511,0.231305585,0.228773041,0.234907499,0.232684067,0.234676357,0.234330791,0.274094205
Jan,0.445420715,0.225316209,0.221894065,0.232069916,0.22937646,0.235618192,0.233159794,0.23558819,0.234397795,0.27348325
Jan,0.449087859,0.226120768,0.222403619,0.232834247,0.229979879,0.236328886,0.233635522,0.236500023,0.2344648,0.272821165
Jan,0.452755003,0.226086942,0.222913172,0.232760193,0.230583298,0.236342014,0.23411125,0.236573472,0.234531805,0.272122313
Jan,0.456422147,0.226053116,0.223422726,0.232686139,0.231186717,0.237052708,0.234586978,0.23664692,0.234598809,0.271400648
Jan,0.46008929,0.22601929,0.22393228,0.232612085,0.231790136,0.237763401,0.235062706,0.236720369,0.234665814,0.270669566
Jan,0.463756434,0.226823849,0.224441834,0.233376416,0.232393555,0.238474095,0.235538434,0.236793817,0.234732819,0.26994175
Jan,0.467423578,0.227628407,0.224951388,0.234140747,0.232996974,0.239184788,0.236014162,0.236867266,0.234799823,0.269229018
Jan,0.470514122,0.228500013,0.225568216,0.234918487,0.233613803,0.239855254,0.236449662,0.237792508,0.235705212,0.268542169
Jan,0.473604665,0.229371618,0.226185044,0.235696227,0.234230631,0.240525719,0.236885162,0.238717751,0.236610602,0.267890833
Jan,0.476695209,0.230243223,0.226801873,0.236473967,0.234847459,0.241196185,0.237320662,0.239642993,0.237515991,0.267283315
Jan,0.479785753,0.231114828,0.227418701,0.237251707,0.235464288,0.241866651,0.237756162,0.240568236,0.23842138,0.266726498
Jan,0.482876296,0.231986434,0.228035529,0.238029447,0.236081116,0.242537116,0.238191662,0.241493478,0.239326769,0.266225873
Jan,0.48596684,0.232858039,0.228652358,0.238807187,0.236697944,0.243207582,0.239465546,0.242418721,0.240232159,0.265785615
Jan,0.489057383,0.233729644,0.229269186,0.239584927,0.237314773,0.243878047,0.240739431,0.243343963,0.241137548,0.265408665
Jan,0.492147927,0.234601249,0.229886014,0.240362667,0.237931601,0.244548513,0.241174931,0.244269206,0.242042937,0.265096811
Jan,0.49523847,0.235472854,0.230502842,0.241140407,0.238548429,0.245218978,0.241610431,0.245194448,0.242948326,0.26485077
Jan,0.498329014,0.23634446,0.231119671,0.241918147,0.239165257,0.245889444,0.242045931,0.24611969,0.243853716,0.26467027
Jan,0.501419557,0.237216065,0.231736499,0.242695887,0.239782086,0.246559909,0.24248143,0.247044933,0.244759105,0.264554126
Jan,0.504510101,0.23808767,0.232353327,0.243473627,0.240398914,0.247230375,0.24291693,0.247970175,0.245664494,0.264500329
Jan,0.507600645,0.238959275,0.232970156,0.244251367,0.241015742,0.24790084,0.24335243,0.248895418,0.246569883,0.264506119
Jan,0.510691188,0.239830881,0.233586984,0.245029107,0.241632571,0.248571306,0.24378793,0.248982276,0.247475273,0.264568073
Jan,0.513781732,0.240702486,0.234203812,0.245806847,0.242249399,0.249241772,0.24422343,0.249069134,0.248380662,0.264682182
Jan,0.516872275,0.241574091,0.234820641,0.246584587,0.242866227,0.249912237,0.24465893,0.249155991,0.249286051,0.264843931
Jan,0.519962819,0.242445696,0.235437469,0.247362327,0.243483056,0.250582703,0.24509443,0.249242849,0.249353056,0.265048385
Jan,0.523053362,0.243317301,0.236054297,0.248140067,0.244099884,0.251253168,0.24552993,0.249329707,0.24942006,0.265290266
Jan,0.526143906,0.244188907,0.236671126,0.248917807,0.244716712,0.251923634,0.24596543,0.249416565,0.249487065,0.265564036
Jan,0.529234449,0.244222127,0.237287954,0.248857163,0.245333541,0.252594099,0.24640093,0.249503423,0.24955407,0.265863977
Jan,0.532324993,0.244255348,0.237904782,0.248796518,0.245950369,0.253264565,0.24683643,0.249590281,0.249621074,0.266184273
Jan,0.535415536,0.244288568,0.238521611,0.249125541,0.246567197,0.25393503,0.24727193,0.249677139,0.249688079,0.26651909
Jan,0.53850608,0.244321789,0.239138439,0.249903281,0.247184025,0.254605496,0.24770743,0.249763996,0.249755083,0.266862659
Jan,0.541596624,0.245193394,0.239755267,0.250681021,0.247800854,0.255275962,0.24814293,0.249850854,0.249822088,0.267209354
Jan,0.544499437,0.246239321,0.24047937,0.251445352,0.248417682,0.255906199,0.249322949,0.250789506,0.250727477,0.267553776
Jan,0.54740225,0.247285247,0.241203473,0.252209682,0.24903451,0.256536437,0.250502969,0.251728158,0.251632867,0.267890833
Jan,0.550305063,0.248331173,0.241927576,0.252974013,0.249651339,0.257166674,0.251682988,0.25266681,0.252538256,0.268215821
Jan,0.553207876,0.249377099,0.242651678,0.253738344,0.250268167,0.257796912,0.252863007,0.253605461,0.253443645,0.268524484
Jan,0.55611069,0.250423026,0.243375781,0.254502675,0.250884995,0.25842715,0.254043027,0.254544113,0.254349034,0.268813023
Jan,0.559013503,0.251468952,0.244099884,0.255267005,0.251501824,0.259057387,0.255223046,0.255482765,0.255254423,0.269078093
Jan,0.561916316,0.252514878,0.244823987,0.256031336,0.252118652,0.259687625,0.256403065,0.256421417,0.256159813,0.269316787
Jan,0.564819129,0.253560804,0.24554809,0.256795667,0.25273548,0.260317863,0.257583085,0.257360069,0.257065202,0.269526634
Jan,0.567721942,0.254606731,0.246272192,0.257559998,0.253352309,0.2609481,0.258763104,0.25829872,0.257970591,0.26970558
Jan,0.570624756,0.255652657,0.246996295,0.258324328,0.253969137,0.261578338,0.259943124,0.259237372,0.25887598,0.26985199
Jan,0.573527569,0.256698583,0.247720398,0.259088659,0.254585965,0.262208575,0.261123143,0.260176024,0.25978137,0.26996463
Jan,0.576430382,0.25774451,0.248444501,0.25985299,0.255202794,0.262838813,0.262303162,0.261114676,0.260686759,0.27004266
Jan,0.579333195,0.258790436,0.249168604,0.260617321,0.255819622,0.263469051,0.263483182,0.262053327,0.261592148,0.270085627
Jan,0.582236008,0.259836362,0.249892706,0.261381651,0.25643645,0.264099288,0.264663201,0.262991979,0.262497537,0.270093455
Jan,0.585138822,0.260882288,0.250616809,0.262145982,0.257053278,0.264729526,0.265843221,0.263930631,0.263402927,0.270066431
Jan,0.588041635,0.26108983,0.251340912,0.262910313,0.257670107,0.265359764,0.26702324,0.264869283,0.264308316,0.270005203
Jan,0.590944448,0.261297372,0.252065015,0.263674643,0.258286935,0.265990001,0.268203259,0.265807935,0.265213705,0.269910766
Jan,0.593847261,0.261504913,0.252789118,0.264438974,0.258903763,0.266620239,0.269383279,0.266746586,0.266119094,0.269784452
Jan,0.596750074,0.261712455,0.25351322,0.265203305,0.259520592,0.267250476,0.270563298,0.267685238,0.267024483,0.269627926
Jan,0.599652888,0.261919997,0.254237323,0.265967636,0.26013742,0.267880714,0.271232456,0.26862389,0.267929873,0.269443169
Jan,0.602555701,0.262127538,0.254961426,0.266731966,0.260754248,0.268510952,0.272412475,0.269562542,0.268835262,0.269232476
Jan,0.605458514,0.26233508,0.255685529,0.267496297,0.261371077,0.269141189,0.273592495,0.270501193,0.269740651,0.268998442
Jan,0.608361327,0.263381006,0.256409632,0.268260628,0.261987905,0.269771427,0.274772514,0.271439845,0.27064604,0.268743955
Jan,0.61126414,0.264426932,0.257133734,0.269024959,0.262604733,0.270401665,0.275952533,0.272378497,0.27155143,0.268472184
