,CORANI,SANTA ISABEL,SAN JOSE 1,SAN JOSE 2,KANATA,MISICUNI,MIGUILLA,ANGOSTURA,CHOQUETANGA,CARABUCO
2020-09-03 00:00:00+00:00,1.054285714,1.261428571,3.5,3.5,0.226,0.331894438,0.115529837,0.125530707,0.207164198,0.687871988
2020-09-04 00:00:00+00:00,0.748571429,0.944285714,2.792857143,2.792857143,0.212,0.365347195,0.105226339,0.115227726,0.395326677,0.793679191
2020-09-05 00:00:00+00:00,0.748571429,0.944285714,2.792857143,2.792857143,0.212,0.365347195,0.105226339,0.115227726,0.395326677,0.793679191
2020-09-06 00:00:00+00:00,0.748571429,0.944285714,2.792857143,2.792857143,0.212,0.365347195,0.105226339,0.115227726,0.395326677,0.793679191
2020-09-07 00:00:00+00:00,0.748571429,0.944285714,2.792857143,2.792857143,0.212,0.365347195,0.105226339,0.115227726,0.395326677,0.793679191
2020-09-08 00:00:00+00:00,0.748571429,0.944285714,2.792857143,2.792857143,0.212,0.365347195,0.105226339,0.115227726,0.395326677,0.793679191
2020-09-09 00:00:00+00:00,0.748571429,0.944285714,2.792857143,2.792857143,0.212,0.365347195,0.105226339,0.115227726,0.395326677,0.793679191
2020-09-10 00:00:00+00:00,0.748571429,0.944285714,2.792857143,2.792857143,0.212,0.365347195,0.105226339,0.115227726,0.395326677,0.793679191
2020-09-11 00:00:00+00:00,0.415714286,0.61,2.327142857,2.327142857,0.213,0.291653844,0.141972661,0.151973261,0.280671447,0.665982218
2020-09-12 00:00:00+00:00,0.415714286,0.61,2.327142857,2.327142857,0.213,0.291653844,0.141972661,0.151973261,0.280671447,0.665982218
2020-09-13 00:00:00+00:00,0.415714286,0.61,2.327142857,2.327142857,0.213,0.291653844,0.141972661,0.151973261,0.280671447,0.665982218
2020-09-14 00:00:00+00:00,0.415714286,0.61,2.327142857,2.327142857,0.213,0.291653844,0.141972661,0.151973261,0.280671447,0.665982218
2020-09-15 00:00:00+00:00,0.415714286,0.61,2.327142857,2.327142857,0.213,0.291653844,0.141972661,0.151973261,0.280671447,0.665982218
2020-09-16 00:00:00+00:00,0.415714286,0.61,2.327142857,2.327142857,0.213,0.291653844,0.141972661,0.151973261,0.280671447,0.665982218
2020-09-17 00:00:00+00:00,0.415714286,0.61,2.327142857,2.327142857,0.213,0.291653844,0.141972661,0.151973261,0.280671447,0.665982218
2020-09-18 00:00:00+00:00,0.772857143,0.998571429,2.607142857,2.607142857,0.219,0.388991572,0.107713619,0.117718399,0.211127476,0.591674504
2020-09-19 00:00:00+00:00,0.772857143,0.998571429,2.607142857,2.607142857,0.219,0.388991572,0.107713619,0.117718399,0.211127476,0.591674504
2020-09-20 00:00:00+00:00,0.772857143,0.998571429,2.607142857,2.607142857,0.219,0.388991572,0.107713619,0.117718399,0.211127476,0.591674504
2020-09-21 00:00:00+00:00,0.772857143,0.998571429,2.607142857,2.607142857,0.219,0.388991572,0.107713619,0.117718399,0.211127476,0.591674504
2020-09-22 00:00:00+00:00,0.772857143,0.998571429,2.607142857,2.607142857,0.219,0.388991572,0.107713619,0.117718399,0.211127476,0.591674504
2020-09-23 00:00:00+00:00,0.772857143,0.998571429,2.607142857,2.607142857,0.219,0.388991572,0.107713619,0.117718399,0.211127476,0.591674504
2020-09-24 00:00:00+00:00,0.772857143,0.998571429,2.607142857,2.607142857,0.219,0.388991572,0.107713619,0.117718399,0.211127476,0.591674504
2020-09-25 00:00:00+00:00,0.762857143,1.31,2.992857143,2.992857143,0.249,0.323393818,0.113301015,0.144911998,0.260848314,0.683393233
2020-09-26 00:00:00+00:00,0.762857143,1.31,2.992857143,2.992857143,0.249,0.323393818,0.113301015,0.144911998,0.260848314,0.683393233
2020-09-27 00:00:00+00:00,0.762857143,1.31,2.992857143,2.992857143,0.249,0.323393818,0.113301015,0.144911998,0.260848314,0.683393233
2020-09-28 00:00:00+00:00,0.762857143,1.31,2.992857143,2.992857143,0.249,0.323393818,0.113301015,0.144911998,0.260848314,0.683393233
2020-09-29 00:00:00+00:00,0.762857143,1.31,2.992857143,2.992857143,0.249,0.323393818,0.113301015,0.144911998,0.260848314,0.683393233
2020-09-30 00:00:00+00:00,0.762857143,1.31,2.992857143,2.992857143,0.249,0.323393818,0.113301015,0.144911998,0.260848314,0.683393233
2020-10-01 00:00:00+00:00,0.762857143,1.31,2.992857143,2.992857143,0.249,0.323393818,0.113301015,0.144911998,0.260848314,0.683393233
2020-10-02 00:00:00+00:00,1.604285714,1.854285714,4.295714286,4.295714286,0.218,0.515893562,0.088030111,0.098030769,0.212052382,0.600077725
2020-10-03 00:00:00+00:00,1.604285714,1.854285714,4.295714286,4.295714286,0.218,0.515893562,0.088030111,0.098030769,0.212052382,0.600077725
2020-10-04 00:00:00+00:00,1.604285714,1.854285714,4.295714286,4.295714286,0.218,0.515893562,0.088030111,0.098030769,0.212052382,0.600077725
2020-10-05 00:00:00+00:00,1.604285714,1.854285714,4.295714286,4.295714286,0.218,0.515893562,0.088030111,0.098030769,0.212052382,0.600077725
2020-10-06 00:00:00+00:00,1.604285714,1.854285714,4.295714286,4.295714286,0.218,0.515893562,0.088030111,0.098030769,0.212052382,0.600077725
2020-10-07 00:00:00+00:00,1.604285714,1.854285714,4.295714286,4.295714286,0.218,0.515893562,0.088030111,0.098030769,0.212052382,0.600077725
2020-10-08 00:00:00+00:00,1.604285714,1.854285714,4.295714286,4.295714286,0.218,0.515893562,0.088030111,0.098030769,0.212052382,0.600077725
2020-10-09 00:00:00+00:00,2.041428571,2.357142857,4.675714286,4.675714286,0.216,1.608168878,0.114397773,0.124398627,0.258457592,0.701236297
2020-10-10 00:00:00+00:00,2.041428571,2.357142857,4.675714286,4.675714286,0.216,1.608168878,0.114397773,0.124398627,0.258457592,0.701236297
2020-10-11 00:00:00+00:00,2.041428571,2.357142857,4.675714286,4.675714286,0.216,1.608168878,0.114397773,0.124398627,0.258457592,0.701236297
2020-10-12 00:00:00+00:00,2.041428571,2.357142857,4.675714286,4.675714286,0.216,1.608168878,0.114397773,0.124398627,0.258457592,0.701236297
2020-10-13 00:00:00+00:00,2.041428571,2.357142857,4.675714286,4.675714286,0.216,1.608168878,0.114397773,0.124398627,0.258457592,0.701236297
2020-10-14 00:00:00+00:00,2.041428571,2.357142857,4.675714286,4.675714286,0.216,1.608168878,0.114397773,0.124398627,0.258457592,0.701236297
2020-10-15 00:00:00+00:00,2.041428571,2.357142857,4.675714286,4.675714286,0.216,1.608168878,0.114397773,0.124398627,0.258457592,0.701236297
2020-10-16 00:00:00+00:00,1.411428571,1.761428571,3.887142857,3.887142857,0.298,1.952528238,0.105944759,0.125424566,0.233796825,0.600707475
2020-10-17 00:00:00+00:00,1.411428571,1.761428571,3.887142857,3.887142857,0.298,1.952528238,0.105944759,0.125424566,0.233796825,0.600707475
2020-10-18 00:00:00+00:00,1.411428571,1.761428571,3.887142857,3.887142857,0.298,1.952528238,0.105944759,0.125424566,0.233796825,0.600707475
2020-10-19 00:00:00+00:00,1.411428571,1.761428571,3.887142857,3.887142857,0.298,1.952528238,0.105944759,0.125424566,0.233796825,0.600707475
2020-10-20 00:00:00+00:00,1.411428571,1.761428571,3.887142857,3.887142857,0.298,1.952528238,0.105944759,0.125424566,0.233796825,0.600707475
2020-10-21 00:00:00+00:00,1.411428571,1.761428571,3.887142857,3.887142857,0.298,1.952528238,0.105944759,0.125424566,0.233796825,0.600707475
2020-10-22 00:00:00+00:00,1.411428571,1.761428571,3.887142857,3.887142857,0.298,1.952528238,0.105944759,0.125424566,0.233796825,0.600707475
2020-10-23 00:00:00+00:00,1.925714286,2.201428571,4.84,4.84,0.291,1.689330563,0.22062113,0.375384608,0.546541779,1.125700525
2020-10-24 00:00:00+00:00,1.925714286,2.201428571,4.84,4.84,0.291,1.689330563,0.22062113,0.375384608,0.546541779,1.125700525
2020-10-25 00:00:00+00:00,1.925714286,2.201428571,4.84,4.84,0.291,1.689330563,0.22062113,0.375384608,0.546541779,1.125700525
2020-10-26 00:00:00+00:00,1.925714286,2.201428571,4.84,4.84,0.291,1.689330563,0.22062113,0.375384608,0.546541779,1.125700525
2020-10-27 00:00:00+00:00,1.925714286,2.201428571,4.84,4.84,0.291,1.689330563,0.22062113,0.375384608,0.546541779,1.125700525
2020-10-28 00:00:00+00:00,1.925714286,2.201428571,4.84,4.84,0.291,1.689330563,0.22062113,0.375384608,0.546541779,1.125700525
2020-10-29 00:00:00+00:00,1.925714286,2.201428571,4.84,4.84,0.291,1.689330563,0.22062113,0.375384608,0.546541779,1.125700525
2020-10-30 00:00:00+00:00,2.225714286,2.598571429,5.608571429,5.608571429,0.233,1.065564949,0.150651051,0.307619887,0.506095085,1.073260645
2020-10-31 00:00:00+00:00,2.225714286,2.598571429,5.608571429,5.608571429,0.233,1.065564949,0.150651051,0.307619887,0.506095085,1.073260645
2020-11-01 00:00:00+00:00,2.225714286,2.598571429,5.608571429,5.608571429,0.233,1.065564949,0.150651051,0.307619887,0.506095085,1.073260645
2020-11-02 00:00:00+00:00,2.225714286,2.598571429,5.608571429,5.608571429,0.233,1.065564949,0.150651051,0.307619887,0.506095085,1.073260645
2020-11-03 00:00:00+00:00,2.225714286,2.598571429,5.608571429,5.608571429,0.233,1.065564949,0.150651051,0.307619887,0.506095085,1.073260645
2020-11-04 00:00:00+00:00,2.225714286,2.598571429,5.608571429,5.608571429,0.233,1.065564949,0.150651051,0.307619887,0.506095085,1.073260645
2020-11-05 00:00:00+00:00,2.225714286,2.598571429,5.608571429,5.608571429,0.233,1.065564949,0.150651051,0.307619887,0.506095085,1.073260645
2020-11-06 00:00:00+00:00,1.53,1.858571429,4.458571429,4.458571429,0.254,0.925535202,0.17654037,0.344252256,0.533172713,0.920811355
2020-11-07 00:00:00+00:00,1.53,1.858571429,4.458571429,4.458571429,0.254,0.925535202,0.17654037,0.344252256,0.533172713,0.920811355
2020-11-08 00:00:00+00:00,1.53,1.858571429,4.458571429,4.458571429,0.254,0.925535202,0.17654037,0.344252256,0.533172713,0.920811355
2020-11-09 00:00:00+00:00,1.53,1.858571429,4.458571429,4.458571429,0.254,0.925535202,0.17654037,0.344252256,0.533172713,0.920811355
2020-11-10 00:00:00+00:00,1.53,1.858571429,4.458571429,4.458571429,0.254,0.925535202,0.17654037,0.344252256,0.533172713,0.920811355
2020-11-11 00:00:00+00:00,1.53,1.858571429,4.458571429,4.458571429,0.254,0.925535202,0.17654037,0.344252256,0.533172713,0.920811355
2020-11-12 00:00:00+00:00,1.53,1.858571429,4.458571429,4.458571429,0.254,0.925535202,0.17654037,0.344252256,0.533172713,0.920811355
2020-11-13 00:00:00+00:00,1.31,1.524285714,3.645714286,3.645714286,0.248,0.995120723,0.148156812,0.323073969,0.514931324,0.789458224
2020-11-14 00:00:00+00:00,1.31,1.524285714,3.645714286,3.645714286,0.248,0.995120723,0.148156812,0.323073969,0.514931324,0.789458224
2020-11-15 00:00:00+00:00,1.31,1.524285714,3.645714286,3.645714286,0.248,0.995120723,0.148156812,0.323073969,0.514931324,0.789458224
2020-11-16 00:00:00+00:00,1.31,1.524285714,3.645714286,3.645714286,0.248,0.995120723,0.148156812,0.323073969,0.514931324,0.789458224
2020-11-17 00:00:00+00:00,1.31,1.524285714,3.645714286,3.645714286,0.248,0.995120723,0.148156812,0.323073969,0.514931324,0.789458224
2020-11-18 00:00:00+00:00,1.31,1.524285714,3.645714286,3.645714286,0.248,0.995120723,0.148156812,0.323073969,0.514931324,0.789458224
2020-11-19 00:00:00+00:00,1.31,1.524285714,3.645714286,3.645714286,0.248,0.995120723,0.148156812,0.323073969,0.514931324,0.789458224
2020-11-20 00:00:00+00:00,1.082857143,1.332857143,3.597142857,3.597142857,0.245,1.147463478,0.174294148,0.327534793,0.481144833,0.83905207
2020-11-21 00:00:00+00:00,1.082857143,1.332857143,3.597142857,3.597142857,0.245,1.147463478,0.174294148,0.327534793,0.481144833,0.83905207
2020-11-22 00:00:00+00:00,1.082857143,1.332857143,3.597142857,3.597142857,0.245,1.147463478,0.174294148,0.327534793,0.481144833,0.83905207
2020-11-23 00:00:00+00:00,1.082857143,1.332857143,3.597142857,3.597142857,0.245,1.147463478,0.174294148,0.327534793,0.481144833,0.83905207
2020-11-24 00:00:00+00:00,1.082857143,1.332857143,3.597142857,3.597142857,0.245,1.147463478,0.174294148,0.327534793,0.481144833,0.83905207
2020-11-25 00:00:00+00:00,1.082857143,1.332857143,3.597142857,3.597142857,0.245,1.147463478,0.174294148,0.327534793,0.481144833,0.83905207
2020-11-26 00:00:00+00:00,1.082857143,1.332857143,3.597142857,3.597142857,0.245,1.147463478,0.174294148,0.327534793,0.481144833,0.83905207
2020-11-27 00:00:00+00:00,0.7,0.82,3.08,3.08,0.245,0.939136391,0.177593084,0.342438795,0.488284437,0.86454658
2020-11-28 00:00:00+00:00,0.7,0.82,3.08,3.08,0.245,0.939136391,0.177593084,0.342438795,0.488284437,0.86454658
2020-11-29 00:00:00+00:00,0.7,0.82,3.08,3.08,0.245,0.939136391,0.177593084,0.342438795,0.488284437,0.86454658
2020-11-30 00:00:00+00:00,0.7,0.82,3.08,3.08,0.245,0.939136391,0.177593084,0.342438795,0.488284437,0.86454658
2020-12-01 00:00:00+00:00,0.7,0.82,3.08,3.08,0.245,0.939136391,0.177593084,0.342438795,0.488284437,0.86454658
2020-12-02 00:00:00+00:00,0.7,0.82,3.08,3.08,0.245,0.939136391,0.177593084,0.342438795,0.488284437,0.86454658
2020-12-03 00:00:00+00:00,0.7,0.82,3.08,3.08,0.245,0.939136391,0.177593084,0.342438795,0.488284437,0.86454658
2020-12-04 00:00:00+00:00,3.784285714,4.247142857,6.974285714,6.974285714,0.291,1.21670425,0.299362018,0.761191051,1.012456187,1.351719362
2020-12-05 00:00:00+00:00,3.784285714,4.247142857,6.974285714,6.974285714,0.291,1.21670425,0.299362018,0.761191051,1.012456187,1.351719362
2020-12-06 00:00:00+00:00,3.784285714,4.247142857,6.974285714,6.974285714,0.291,1.21670425,0.299362018,0.761191051,1.012456187,1.351719362
2020-12-07 00:00:00+00:00,3.784285714,4.247142857,6.974285714,6.974285714,0.291,1.21670425,0.299362018,0.761191051,1.012456187,1.351719362
2020-12-08 00:00:00+00:00,3.784285714,4.247142857,6.974285714,6.974285714,0.291,1.21670425,0.299362018,0.761191051,1.012456187,1.351719362
2020-12-09 00:00:00+00:00,3.784285714,4.247142857,6.974285714,6.974285714,0.291,1.21670425,0.299362018,0.761191051,1.012456187,1.351719362
2020-12-10 00:00:00+00:00,3.784285714,4.247142857,6.974285714,6.974285714,0.291,1.21670425,0.299362018,0.761191051,1.012456187,1.351719362
2020-12-11 00:00:00+00:00,9.48,10.59714286,17.33285714,17.33285714,0.268,1.385118802,0.419265021,1.475154046,1.949159578,2.609027013
2020-12-12 00:00:00+00:00,9.48,10.59714286,17.33285714,17.33285714,0.268,1.385118802,0.419265021,1.475154046,1.949159578,2.609027013
2020-12-13 00:00:00+00:00,9.48,10.59714286,17.33285714,17.33285714,0.268,1.385118802,0.419265021,1.475154046,1.949159578,2.609027013
2020-12-14 00:00:00+00:00,9.48,10.59714286,17.33285714,17.33285714,0.268,1.385118802,0.419265021,1.475154046,1.949159578,2.609027013
2020-12-15 00:00:00+00:00,9.48,10.59714286,17.33285714,17.33285714,0.268,1.385118802,0.419265021,1.475154046,1.949159578,2.609027013
2020-12-16 00:00:00+00:00,9.48,10.59714286,17.33285714,17.33285714,0.268,1.385118802,0.419265021,1.475154046,1.949159578,2.609027013
2020-12-17 00:00:00+00:00,9.48,10.59714286,17.33285714,17.33285714,0.268,1.385118802,0.419265021,1.475154046,1.949159578,2.609027013
2020-12-18 00:00:00+00:00,5.038571429,5.892857143,11.68142857,11.68142857,0.221,1.459668297,0.204858433,1.493585071,1.818283272,2.592992672
2020-12-19 00:00:00+00:00,5.038571429,5.892857143,11.68142857,11.68142857,0.221,1.459668297,0.204858433,1.493585071,1.818283272,2.592992672
2020-12-20 00:00:00+00:00,5.038571429,5.892857143,11.68142857,11.68142857,0.221,1.459668297,0.204858433,1.493585071,1.818283272,2.592992672
2020-12-21 00:00:00+00:00,5.038571429,5.892857143,11.68142857,11.68142857,0.221,1.459668297,0.204858433,1.493585071,1.818283272,2.592992672
2020-12-22 00:00:00+00:00,5.038571429,5.892857143,11.68142857,11.68142857,0.221,1.459668297,0.204858433,1.493585071,1.818283272,2.592992672
2020-12-23 00:00:00+00:00,5.038571429,5.892857143,11.68142857,11.68142857,0.221,1.459668297,0.204858433,1.493585071,1.818283272,2.592992672
2020-12-24 00:00:00+00:00,5.038571429,5.892857143,11.68142857,11.68142857,0.221,1.459668297,0.204858433,1.493585071,1.818283272,2.592992672
2020-12-25 00:00:00+00:00,5.038571429,5.892857143,11.68142857,11.68142857,0.221,1.459668297,0.204858433,1.493585071,1.818283272,2.592992672
2020-12-26 00:00:00+00:00,5.038571429,5.892857143,11.68142857,11.68142857,0.221,1.459668297,0.204858433,1.493585071,1.818283272,2.592992672
2020-12-27 00:00:00+00:00,5.038571429,5.892857143,11.68142857,11.68142857,0.221,1.459668297,0.204858433,1.493585071,1.818283272,2.592992672
2020-12-28 00:00:00+00:00,5.038571429,5.892857143,11.68142857,11.68142857,0.221,1.459668297,0.204858433,1.493585071,1.818283272,2.592992672
2020-12-29 00:00:00+00:00,5.038571429,5.892857143,11.68142857,11.68142857,0.221,1.459668297,0.204858433,1.493585071,1.818283272,2.592992672
2020-12-30 00:00:00+00:00,5.038571429,5.892857143,11.68142857,11.68142857,0.221,1.459668297,0.204858433,1.493585071,1.818283272,2.592992672
2020-12-31 00:00:00+00:00,5.04,5.89,11.68,11.68,2.07,0.22,0.2,1.49,1.82,2.59
2021-01-01 00:00:00+00:00,5.04,5.89,11.68,11.68,2.07,0.22,0.2,1.49,1.82,2.59
