TIMESTAMP,OKITAS,ROSITAS
01/01/1980 00:00,404.78,11640.54
01/02/1980 00:00,215.4,6668.35
01/03/1980 00:00,169.88,4676.53
01/04/1980 00:00,151.88,3648.29
01/05/1980 00:00,142.98,3132.2
01/06/1980 00:00,167.08,2965.13
01/07/1980 00:00,155.05,2735.62
01/08/1980 00:00,129.56,2508.54
01/09/1980 00:00,142.67,2882.13
01/10/1980 00:00,146.27,3160.68
01/11/1980 00:00,132.72,2976.8
01/12/1980 00:00,124.28,2835.25
01/13/1980 00:00,121,2944.23
01/14/1980 00:00,118.47,3041.89
01/15/1980 00:00,119.42,2993.74
01/16/1980 00:00,117.25,2879.83
01/17/1980 00:00,107.96,2695.2
01/18/1980 00:00,98.71,2477.25
01/19/1980 00:00,91.72,2301.17
01/20/1980 00:00,100.35,2514.03
01/21/1980 00:00,99.72,2555.98
01/22/1980 00:00,87.25,2283.53
01/23/1980 00:00,80.39,2116.34
01/24/1980 00:00,89.11,2349.56
01/25/1980 00:00,97.64,2610.49
01/26/1980 00:00,95.81,2612.24
01/27/1980 00:00,127.99,3686.42
01/28/1980 00:00,164.5,4438.29
01/29/1980 00:00,151.54,3810.25
01/30/1980 00:00,130.68,3172.45
01/31/1980 00:00,116.67,2782.28
02/01/1980 00:00,104.89,2456.33
02/02/1980 00:00,93.03,2163.72
02/03/1980 00:00,80.79,1899.24
02/04/1980 00:00,78.75,1852.9
02/05/1980 00:00,98.61,2074.62
02/06/1980 00:00,98.81,2051
02/07/1980 00:00,84.84,1777.7
02/08/1980 00:00,77.42,1578.91
02/09/1980 00:00,70.46,1474.22
02/10/1980 00:00,72.51,1514.55
02/11/1980 00:00,73.07,1521.86
02/12/1980 00:00,67.62,1406.28
02/13/1980 00:00,63.93,1337.16
02/14/1980 00:00,64.31,1350.54
02/15/1980 00:00,66,1399.94
02/16/1980 00:00,64.12,1425.25
02/17/1980 00:00,60.26,1406.63
02/18/1980 00:00,59.04,1447.47
02/19/1980 00:00,72.31,1702.84
02/20/1980 00:00,84.98,1843.84
02/21/1980 00:00,83.66,1792.86
02/22/1980 00:00,73.66,1637.84
02/23/1980 00:00,66.91,1456.73
02/24/1980 00:00,73.04,1492.8
02/25/1980 00:00,79.32,1691.27
02/26/1980 00:00,80.93,1880.29
02/27/1980 00:00,90.42,1907.62
02/28/1980 00:00,92.3,1778.45
03/01/1980 00:00,85.62,1759.09
03/02/1980 00:00,85.36,1873.02
03/03/1980 00:00,94.56,2223.38
03/04/1980 00:00,96.02,2364.27
03/05/1980 00:00,91.73,2336.59
03/06/1980 00:00,92.47,2406.17
03/07/1980 00:00,97.39,2428.87
03/08/1980 00:00,97.98,2366.21
03/09/1980 00:00,92.98,2300.09
03/10/1980 00:00,84.45,2119.86
03/11/1980 00:00,73.84,1819.17
03/12/1980 00:00,70.77,1786.08
03/13/1980 00:00,75.38,1918.71
03/14/1980 00:00,72.07,1815.72
03/15/1980 00:00,64.12,1636.44
03/16/1980 00:00,75.67,1788.74
03/17/1980 00:00,93.31,2132.14
03/18/1980 00:00,105.56,2305.39
03/19/1980 00:00,105.54,2401.94
03/20/1980 00:00,96.3,2363.17
03/21/1980 00:00,84.35,2075.91
03/22/1980 00:00,73.43,1779.43
03/23/1980 00:00,65.89,1569.82
03/24/1980 00:00,59.02,1405.99
03/25/1980 00:00,57.92,1463.77
03/26/1980 00:00,76.54,2013.36
03/27/1980 00:00,81.84,2195.44
03/28/1980 00:00,70.02,1910.91
03/29/1980 00:00,65.37,1782.18
03/30/1980 00:00,61.33,1682.05
03/31/1980 00:00,56.48,1538.62
04/01/1980 00:00,56.61,1550.09
04/02/1980 00:00,63.12,1501.47
04/03/1980 00:00,75.97,1320.28
04/04/1980 00:00,79.4,1181.49
04/05/1980 00:00,82.65,1170.76
04/06/1980 00:00,74.63,1187.24
04/07/1980 00:00,60.87,1093.97
04/08/1980 00:00,53.77,982.89
04/09/1980 00:00,49.1,898.27
04/10/1980 00:00,44.96,831.81
04/11/1980 00:00,40.93,783.48
04/12/1980 00:00,40.57,750.46
04/13/1980 00:00,39.58,720.62
04/14/1980 00:00,36.56,696.93
04/15/1980 00:00,33.12,676.45
04/16/1980 00:00,29.56,653.06
04/17/1980 00:00,26.7,629.32
04/18/1980 00:00,24.26,605.7
04/19/1980 00:00,22.3,584.57
04/20/1980 00:00,20.86,565.78
04/21/1980 00:00,19.36,548.94
04/22/1980 00:00,17.91,536.44
04/23/1980 00:00,16.74,524.88
04/24/1980 00:00,15.79,514.04
04/25/1980 00:00,15.06,503.46
04/26/1980 00:00,14.63,493.95
04/27/1980 00:00,14.36,486.6
04/28/1980 00:00,14.66,486.88
04/29/1980 00:00,20.65,589.37
04/30/1980 00:00,41.03,709.73
05/01/1980 00:00,44.29,685.15
05/02/1980 00:00,33.03,631.35
05/03/1980 00:00,27.46,588.35
05/04/1980 00:00,24.04,554.82
05/05/1980 00:00,21.5,528.1
05/06/1980 00:00,19.4,505.61
05/07/1980 00:00,17.55,485.6
05/08/1980 00:00,16,467.55
05/09/1980 00:00,14.81,452.29
05/10/1980 00:00,13.9,438.83
05/11/1980 00:00,13.26,426.36
05/12/1980 00:00,13.06,415.29
05/13/1980 00:00,13.01,405.32
05/14/1980 00:00,12.78,397.62
05/15/1980 00:00,15.76,404.79
05/16/1980 00:00,31.47,561.58
05/17/1980 00:00,42.2,726.6
05/18/1980 00:00,35.83,690.24
05/19/1980 00:00,30.72,631.93
05/20/1980 00:00,30.7,586.18
05/21/1980 00:00,30.07,547.67
05/22/1980 00:00,26.24,508.59
05/23/1980 00:00,22.4,477.78
05/24/1980 00:00,19.75,452.81
05/25/1980 00:00,17.81,434.95
05/26/1980 00:00,16.15,419.73
05/27/1980 00:00,14.63,403.51
05/28/1980 00:00,14.22,390.88
05/29/1980 00:00,14.38,382.76
05/30/1980 00:00,14.25,373.92
05/31/1980 00:00,14.22,362.58
06/01/1980 00:00,16.5,356.08
06/02/1980 00:00,16.8,353.13
06/03/1980 00:00,14.64,348.27
06/04/1980 00:00,13.15,341.56
06/05/1980 00:00,12,333.34
06/06/1980 00:00,11.11,324.92
06/07/1980 00:00,10.43,317.89
06/08/1980 00:00,9.91,312.75
06/09/1980 00:00,9.49,307.85
06/10/1980 00:00,9.2,304.21
06/11/1980 00:00,8.93,300.75
06/12/1980 00:00,9.78,306.51
06/13/1980 00:00,10.76,314.11
06/14/1980 00:00,10.43,309.18
06/15/1980 00:00,9.79,301.35
06/16/1980 00:00,9.26,293.42
06/17/1980 00:00,8.97,286.9
06/18/1980 00:00,8.74,282.77
06/19/1980 00:00,8.44,279.62
06/20/1980 00:00,8.16,275.18
06/21/1980 00:00,7.94,271.69
06/22/1980 00:00,7.77,269.81
06/23/1980 00:00,7.58,266.08
06/24/1980 00:00,7.39,261.76
06/25/1980 00:00,7.59,258.45
06/26/1980 00:00,7.78,254.51
06/27/1980 00:00,7.56,249.96
06/28/1980 00:00,7.27,245.34
06/29/1980 00:00,7.03,241.28
06/30/1980 00:00,6.98,240.22
07/01/1980 00:00,6.99,241.43
07/02/1980 00:00,6.91,241.98
07/03/1980 00:00,6.89,244.79
07/04/1980 00:00,7.02,252.92
07/05/1980 00:00,7.17,261.35
07/06/1980 00:00,7.04,258.35
07/07/1980 00:00,6.78,250.11
07/08/1980 00:00,6.59,243.21
07/09/1980 00:00,6.68,247.53
07/10/1980 00:00,6.95,258.89
07/11/1980 00:00,6.87,256.58
07/12/1980 00:00,6.71,249.93
07/13/1980 00:00,6.55,243.58
07/14/1980 00:00,6.33,236.59
07/15/1980 00:00,6.14,230.47
07/16/1980 00:00,5.94,223.69
07/17/1980 00:00,5.83,220.2
07/18/1980 00:00,5.74,217.51
07/19/1980 00:00,5.64,214.49
07/20/1980 00:00,5.88,224
07/21/1980 00:00,6.16,234.8
07/22/1980 00:00,6.07,230.79
07/23/1980 00:00,5.9,224.11
07/24/1980 00:00,5.71,216.98
07/25/1980 00:00,5.54,210.65
07/26/1980 00:00,5.44,207.17
07/27/1980 00:00,5.35,203.59
07/28/1980 00:00,5.37,198.31
07/29/1980 00:00,5.82,193.6
07/30/1980 00:00,6.59,189.5
07/31/1980 00:00,6.64,185.98
08/01/1980 00:00,6.19,183.38
08/02/1980 00:00,5.86,181.36
08/03/1980 00:00,5.58,178.82
08/04/1980 00:00,6.33,183.61
08/05/1980 00:00,6.91,189.21
08/06/1980 00:00,6.47,185.03
08/07/1980 00:00,6.04,180.91
08/08/1980 00:00,8.18,185.49
08/09/1980 00:00,10.24,189.39
08/10/1980 00:00,9.47,190.57
08/11/1980 00:00,9.21,215.06
08/12/1980 00:00,11.03,311.43
08/13/1980 00:00,21.28,583.29
08/14/1980 00:00,27.14,727.09
08/15/1980 00:00,22.78,637.3
08/16/1980 00:00,18.55,536.85
08/17/1980 00:00,15.53,461.55
08/18/1980 00:00,13.32,405.09
08/19/1980 00:00,11.5,355.51
08/20/1980 00:00,10.24,322.9
08/21/1980 00:00,9.34,298.32
08/22/1980 00:00,9.6,300.95
08/23/1980 00:00,9.9,306.57
08/24/1980 00:00,11.72,385.09
08/25/1980 00:00,21.06,721.22
08/26/1980 00:00,32.46,1116.4
08/27/1980 00:00,32.56,1124.37
08/28/1980 00:00,25.81,891.5
08/29/1980 00:00,20.2,694.19
08/30/1980 00:00,16.87,581.48
08/31/1980 00:00,15.23,530.65
09/01/1980 00:00,14.09,496.56
09/02/1980 00:00,13.39,477.54
09/03/1980 00:00,14.92,544.45
09/04/1980 00:00,18.13,676.6
09/05/1980 00:00,20.08,758.68
09/06/1980 00:00,19.83,753.21
09/07/1980 00:00,18.41,698.81
09/08/1980 00:00,16.36,616.46
09/09/1980 00:00,14.79,555.68
09/10/1980 00:00,13.95,526.16
09/11/1980 00:00,14.31,543.2
09/12/1980 00:00,14.7,561.28
09/13/1980 00:00,13.96,534.26
09/14/1980 00:00,12.81,477.46
09/15/1980 00:00,12.13,418.16
09/16/1980 00:00,11.14,370.03
09/17/1980 00:00,9.74,327.88
09/18/1980 00:00,8.68,295.64
09/19/1980 00:00,13.52,270.84
09/20/1980 00:00,25.52,252.96
09/21/1980 00:00,25.64,239.19
09/22/1980 00:00,18.7,231.04
09/23/1980 00:00,14.56,229.92
09/24/1980 00:00,12.08,226.92
09/25/1980 00:00,10.27,216.64
09/26/1980 00:00,9.38,223.4
09/27/1980 00:00,12.45,247.41
09/28/1980 00:00,14.25,253.08
09/29/1980 00:00,12.23,238.37
09/30/1980 00:00,10.43,224.54
10/01/1980 00:00,9.59,223.66
10/02/1980 00:00,11.73,306.24
10/03/1980 00:00,13.53,388.9
10/04/1980 00:00,13.53,418.35
10/05/1980 00:00,13.08,422.22
10/06/1980 00:00,11.47,375.11
10/07/1980 00:00,10.24,339.35
10/08/1980 00:00,9.65,323.82
10/09/1980 00:00,10.21,352
10/10/1980 00:00,11.37,396.64
10/11/1980 00:00,11.52,386.33
10/12/1980 00:00,10.57,341.01
10/13/1980 00:00,9.34,301.27
10/14/1980 00:00,8.72,288.39
10/15/1980 00:00,8.9,304.66
10/16/1980 00:00,8.85,309.83
10/17/1980 00:00,8.66,307.51
10/18/1980 00:00,8.25,294.57
10/19/1980 00:00,7.7,271.45
10/20/1980 00:00,7.45,252.53
10/21/1980 00:00,9.6,336.99
10/22/1980 00:00,25.12,825.7
10/23/1980 00:00,37.94,1231.87
10/24/1980 00:00,32.36,1067.31
10/25/1980 00:00,25.06,828.28
10/26/1980 00:00,20.08,664.82
10/27/1980 00:00,16.75,558.96
10/28/1980 00:00,15,507.55
10/29/1980 00:00,15.76,538.13
10/30/1980 00:00,18.39,618.82
10/31/1980 00:00,21.38,729.23
11/01/1980 00:00,19.86,686.64
11/02/1980 00:00,16.04,553.35
11/03/1980 00:00,13.84,480
11/04/1980 00:00,13.71,477.22
11/05/1980 00:00,13.17,459.13
11/06/1980 00:00,12.32,430.97
11/07/1980 00:00,12.55,412.43
11/08/1980 00:00,19.97,378.26
11/09/1980 00:00,22.99,344.93
11/10/1980 00:00,17.2,312.58
11/11/1980 00:00,13.55,285.69
11/12/1980 00:00,11.21,262.33
11/13/1980 00:00,9.61,243.18
11/14/1980 00:00,8.44,227.09
11/15/1980 00:00,7.59,214.86
11/16/1980 00:00,7.14,211.43
11/17/1980 00:00,7.12,217.29
11/18/1980 00:00,7.16,222.72
11/19/1980 00:00,7.24,233.49
11/20/1980 00:00,8.66,295.08
11/21/1980 00:00,10.38,360.93
11/22/1980 00:00,18.9,425.9
11/23/1980 00:00,28.33,473.06
11/24/1980 00:00,24.7,438.94
11/25/1980 00:00,18.92,386.28
11/26/1980 00:00,15.25,338.23
11/27/1980 00:00,13.39,316.3
11/28/1980 00:00,13.87,329.45
11/29/1980 00:00,19.41,436.3
11/30/1980 00:00,22.96,536.09
12/01/1980 00:00,19.81,497.07
12/02/1980 00:00,16.91,459.27
12/03/1980 00:00,16.85,506.35
12/04/1980 00:00,18.75,614.92
12/05/1980 00:00,25.35,858.72
12/06/1980 00:00,29.64,1016.84
12/07/1980 00:00,27.55,955.48
12/08/1980 00:00,24.59,856.62
12/09/1980 00:00,22.6,771.04
12/10/1980 00:00,22.58,765.96
12/11/1980 00:00,47.54,1246.2
12/12/1980 00:00,66.64,1574.12
12/13/1980 00:00,57.39,1394.62
12/14/1980 00:00,51.93,1318.54
12/15/1980 00:00,44.37,1140.47
12/16/1980 00:00,35.63,894.51
12/17/1980 00:00,30.72,758.74
12/18/1980 00:00,45.42,1184.95
12/19/1980 00:00,58.36,1444.11
12/20/1980 00:00,49.77,1164.9
12/21/1980 00:00,40.16,959.41
12/22/1980 00:00,33.55,810.25
12/23/1980 00:00,30.38,775.45
12/24/1980 00:00,31.12,862.64
12/25/1980 00:00,31.4,916.12
12/26/1980 00:00,31.95,932.62
12/27/1980 00:00,30.11,884.48
12/28/1980 00:00,25.92,782.79
12/29/1980 00:00,22.5,690.38
12/30/1980 00:00,19.1,592.98
12/31/1980 00:00,16.74,523.64
01/01/1981 00:00,19.67,584.29
01/02/1981 00:00,32.43,892.4
01/03/1981 00:00,57.43,1496.33
01/04/1981 00:00,69.97,1941.56
01/05/1981 00:00,66.15,1890.76
01/06/1981 00:00,65.41,1864.34
01/07/1981 00:00,67.96,2012.79
01/08/1981 00:00,68.94,2094.52
01/09/1981 00:00,69.75,2155.32
01/10/1981 00:00,72.24,2238.76
01/11/1981 00:00,81.09,2298.91
01/12/1981 00:00,87.61,2306.42
01/13/1981 00:00,132.96,3147.8
01/14/1981 00:00,164.32,3660.58
01/15/1981 00:00,132.64,2965
01/16/1981 00:00,111.59,2529.23
01/17/1981 00:00,103.93,2408.46
01/18/1981 00:00,89.66,2028.18
01/19/1981 00:00,80.48,1747.96
01/20/1981 00:00,106.31,2231.55
01/21/1981 00:00,142.99,2655.82
01/22/1981 00:00,126.46,2299.94
01/23/1981 00:00,96.71,1811.35
01/24/1981 00:00,80.42,1482.12
01/25/1981 00:00,70.76,1328.75
01/26/1981 00:00,69.49,1405.2
01/27/1981 00:00,77.08,1817.27
01/28/1981 00:00,80.65,2114.58
01/29/1981 00:00,83.84,2034.32
01/30/1981 00:00,78.34,1749.85
01/31/1981 00:00,66.84,1429.05
02/01/1981 00:00,63.56,1416.72
02/02/1981 00:00,62.63,1531.91
02/03/1981 00:00,69.25,1798.53
02/04/1981 00:00,94.83,2520.7
02/05/1981 00:00,117.74,3255.94
02/06/1981 00:00,111.16,3140.68
02/07/1981 00:00,95.63,2626.13
02/08/1981 00:00,84.78,2199.96
02/09/1981 00:00,78.48,1951.25
02/10/1981 00:00,77.4,1994.99
02/11/1981 00:00,73.93,1953.8
02/12/1981 00:00,76.09,1867.98
02/13/1981 00:00,84.94,2051.65
02/14/1981 00:00,101.51,2535.33
02/15/1981 00:00,124.31,3015.93
02/16/1981 00:00,119.79,2964.59
02/17/1981 00:00,99.41,2439.94
02/18/1981 00:00,90.22,2153.95
02/19/1981 00:00,84.17,2044.29
02/20/1981 00:00,78.35,1928.82
02/21/1981 00:00,79.78,2092.06
02/22/1981 00:00,90.75,2442.32
02/23/1981 00:00,98.51,2381.22
02/24/1981 00:00,95.7,2093.87
02/25/1981 00:00,89.45,1944.42
02/26/1981 00:00,83.11,1862.09
02/27/1981 00:00,84.42,2084.59
02/28/1981 00:00,90,2437.15
03/01/1981 00:00,98.44,2474.93
03/02/1981 00:00,108.04,2794.77
03/03/1981 00:00,113.15,3137.85
03/04/1981 00:00,100.98,2712.84
03/05/1981 00:00,83.42,2089.82
03/06/1981 00:00,73.31,1760.52
03/07/1981 00:00,119.56,2305.97
03/08/1981 00:00,156.46,3058.91
03/09/1981 00:00,145.44,2741.44
03/10/1981 00:00,123.94,2232.22
03/11/1981 00:00,105.94,1888.29
03/12/1981 00:00,91.62,1603.86
03/13/1981 00:00,79.64,1371.51
03/14/1981 00:00,67.92,1170.5
03/15/1981 00:00,60.45,1079.65
03/16/1981 00:00,58.94,1164.21
03/17/1981 00:00,58.36,1265.36
03/18/1981 00:00,57.83,1302.02
03/19/1981 00:00,62.98,1423.73
03/20/1981 00:00,75.4,1688.49
03/21/1981 00:00,72.6,1671.6
03/22/1981 00:00,64,1445.45
03/23/1981 00:00,74.11,1742.88
03/24/1981 00:00,81.55,2075.27
03/25/1981 00:00,71.59,1806.02
03/26/1981 00:00,60.33,1465.71
03/27/1981 00:00,51.31,1222.61
03/28/1981 00:00,44.54,1037.65
03/29/1981 00:00,39.55,909.36
03/30/1981 00:00,36.05,842.52
03/31/1981 00:00,32.38,783.29
04/01/1981 00:00,28.87,716.11
04/02/1981 00:00,26.72,693.04
04/03/1981 00:00,24.6,671.44
04/04/1981 00:00,22.06,624.22
04/05/1981 00:00,20.4,584.28
04/06/1981 00:00,20.18,562.2
04/07/1981 00:00,19.91,573.98
04/08/1981 00:00,20.44,645.22
04/09/1981 00:00,25.66,863.29
04/10/1981 00:00,37.13,1258.58
04/11/1981 00:00,46.96,1608.72
04/12/1981 00:00,52.65,1750.13
04/13/1981 00:00,54.97,1682.94
04/14/1981 00:00,67.05,1777.83
04/15/1981 00:00,67.29,1731.79
04/16/1981 00:00,53.49,1400.27
04/17/1981 00:00,45.09,1151.11
04/18/1981 00:00,39.31,983.98
04/19/1981 00:00,34.53,862.89
04/20/1981 00:00,30.33,769.35
04/21/1981 00:00,26.75,698.6
04/22/1981 00:00,25.28,646.24
04/23/1981 00:00,31.92,616.9
04/24/1981 00:00,49.79,593.13
04/25/1981 00:00,48.22,567.31
04/26/1981 00:00,36.96,550.99
04/27/1981 00:00,32.56,543.31
04/28/1981 00:00,30.01,535.91
04/29/1981 00:00,27.18,520.95
04/30/1981 00:00,23.96,498.37
05/01/1981 00:00,21.21,472.73
05/02/1981 00:00,18.96,450.02
05/03/1981 00:00,17.06,430.5
05/04/1981 00:00,15.41,413.44
05/05/1981 00:00,14.05,398.56
05/06/1981 00:00,13.21,385.46
05/07/1981 00:00,12.52,373.59
05/08/1981 00:00,11.83,363.37
05/09/1981 00:00,11.95,354.65
05/10/1981 00:00,12.05,348.18
05/11/1981 00:00,12.07,342.89
05/12/1981 00:00,12.79,339.03
05/13/1981 00:00,17.64,340.75
05/14/1981 00:00,27.41,350.74
05/15/1981 00:00,28.85,356.46
05/16/1981 00:00,23.34,362.17
05/17/1981 00:00,19.34,361.8
05/18/1981 00:00,17.03,348.65
05/19/1981 00:00,21.41,359.2
05/20/1981 00:00,26.92,379.35
05/21/1981 00:00,24.44,380.66
05/22/1981 00:00,20.12,369.21
05/23/1981 00:00,17.35,351.76
05/24/1981 00:00,17.02,336.92
05/25/1981 00:00,28.59,347.56
05/26/1981 00:00,40.42,386.16
05/27/1981 00:00,35.39,399.43
05/28/1981 00:00,27.55,381.42
05/29/1981 00:00,23.79,361.29
05/30/1981 00:00,22.11,344.14
05/31/1981 00:00,20.48,329.12
06/01/1981 00:00,18.46,315.68
06/02/1981 00:00,16.98,303.96
06/03/1981 00:00,15.9,294.9
06/04/1981 00:00,14.73,287.61
06/05/1981 00:00,14.15,282.21
06/06/1981 00:00,13.14,276.46
06/07/1981 00:00,11.63,269.34
06/08/1981 00:00,10.48,263.01
06/09/1981 00:00,9.76,257.78
06/10/1981 00:00,9.5,259.21
06/11/1981 00:00,9.85,265.05
06/12/1981 00:00,10.94,267.95
06/13/1981 00:00,10.99,267.14
06/14/1981 00:00,10.04,262.44
06/15/1981 00:00,9.25,255.61
06/16/1981 00:00,8.66,250.63
06/17/1981 00:00,8.2,246.6
06/18/1981 00:00,7.81,242.02
06/19/1981 00:00,7.46,237.14
06/20/1981 00:00,7.15,231.8
06/21/1981 00:00,6.94,227.25
06/22/1981 00:00,7.1,224.72
06/23/1981 00:00,7.16,222.98
06/24/1981 00:00,6.91,219.51
06/25/1981 00:00,6.62,215.18
06/26/1981 00:00,6.37,211.19
06/27/1981 00:00,6.16,207.47
06/28/1981 00:00,5.98,204.38
06/29/1981 00:00,5.82,201.41
06/30/1981 00:00,5.71,198.14
07/01/1981 00:00,5.73,196.01
07/02/1981 00:00,5.73,194.39
07/03/1981 00:00,5.62,192.32
07/04/1981 00:00,5.48,190.23
07/05/1981 00:00,5.35,188.05
07/06/1981 00:00,5.23,185.58
07/07/1981 00:00,5.11,182.91
07/08/1981 00:00,5,180.36
07/09/1981 00:00,4.9,178.24
07/10/1981 00:00,4.81,176.23
07/11/1981 00:00,4.72,173.95
07/12/1981 00:00,4.65,171.73
07/13/1981 00:00,4.57,169.65
07/14/1981 00:00,4.51,168.08
07/15/1981 00:00,4.48,167.54
07/16/1981 00:00,4.62,170.95
07/17/1981 00:00,4.75,174.66
07/18/1981 00:00,4.7,174
07/19/1981 00:00,4.64,172.5
07/20/1981 00:00,4.58,170.76
07/21/1981 00:00,4.5,168.28
07/22/1981 00:00,4.41,165.49
07/23/1981 00:00,4.35,163.6
07/24/1981 00:00,4.29,162.08
07/25/1981 00:00,4.23,160.04
07/26/1981 00:00,4.16,157.9
07/27/1981 00:00,4.1,155.73
07/28/1981 00:00,4.03,153.49
07/29/1981 00:00,3.96,151.36
07/30/1981 00:00,3.9,149.33
07/31/1981 00:00,3.84,147.4
08/01/1981 00:00,3.79,145.54
08/02/1981 00:00,3.74,143.98
08/03/1981 00:00,3.7,142.65
08/04/1981 00:00,3.75,143.19
08/05/1981 00:00,5.63,202.74
08/06/1981 00:00,11.9,412.44
08/07/1981 00:00,22.45,586.52
08/08/1981 00:00,31.99,612.07
08/09/1981 00:00,32.8,577.34
08/10/1981 00:00,27.35,516.63
08/11/1981 00:00,21.04,438.65
08/12/1981 00:00,16.78,368.28
08/13/1981 00:00,14.35,338.34
08/14/1981 00:00,14.78,394.42
08/15/1981 00:00,15.97,446.25
08/16/1981 00:00,14.6,399.97
08/17/1981 00:00,12.21,335.71
08/18/1981 00:00,10.26,291.59
08/19/1981 00:00,8.89,260.12
08/20/1981 00:00,8.06,243.75
08/21/1981 00:00,7.59,237.81
08/22/1981 00:00,7.05,226.51
08/23/1981 00:00,6.45,210.67
08/24/1981 00:00,5.94,196.57
08/25/1981 00:00,5.53,185.79
08/26/1981 00:00,5.21,177.56
08/27/1981 00:00,4.93,169.92
08/28/1981 00:00,4.81,168.38
08/29/1981 00:00,7.09,234.04
08/30/1981 00:00,9.38,309.4
08/31/1981 00:00,8.8,297.04
09/01/1981 00:00,7.95,271.2
09/02/1981 00:00,7.32,252.07
09/03/1981 00:00,9.1,327.57
09/04/1981 00:00,16.11,608.82
09/05/1981 00:00,18.34,700.03
09/06/1981 00:00,14.57,553.76
09/07/1981 00:00,11.53,436.21
09/08/1981 00:00,9.66,364.63
09/09/1981 00:00,8.38,315.74
09/10/1981 00:00,7.3,274.75
09/11/1981 00:00,7.13,256.44
09/12/1981 00:00,12.89,278.09
09/13/1981 00:00,28.16,306.07
09/14/1981 00:00,29.08,299.05
09/15/1981 00:00,20.38,274.61
09/16/1981 00:00,15.5,249.78
09/17/1981 00:00,12.47,228.42
09/18/1981 00:00,10.46,212.88
09/19/1981 00:00,10.02,210.58
09/20/1981 00:00,14.18,333.71
09/21/1981 00:00,22.48,620.29
09/22/1981 00:00,23.36,685.16
09/23/1981 00:00,20.77,641.16
09/24/1981 00:00,21.15,695.29
09/25/1981 00:00,20.72,706.38
09/26/1981 00:00,17.95,617.62
09/27/1981 00:00,15.76,537.09
09/28/1981 00:00,17.28,550.09
09/29/1981 00:00,18.64,581.4
09/30/1981 00:00,16.35,519.39
10/01/1981 00:00,13.6,434.75
10/02/1981 00:00,11.57,372.32
10/03/1981 00:00,10.79,333.14
10/04/1981 00:00,14.77,316.37
10/05/1981 00:00,29.98,340.05
10/06/1981 00:00,64.98,493.78
10/07/1981 00:00,67.51,582.92
10/08/1981 00:00,46.73,507.72
10/09/1981 00:00,35.61,445.55
10/10/1981 00:00,30.03,401.73
10/11/1981 00:00,26.12,356.4
10/12/1981 00:00,22.7,312.75
10/13/1981 00:00,19.78,293.68
10/14/1981 00:00,17.83,275.92
10/15/1981 00:00,17.2,258.41
10/16/1981 00:00,16.34,261.33
10/17/1981 00:00,14.17,255.53
10/18/1981 00:00,15.35,285.05
10/19/1981 00:00,16.21,313.43
10/20/1981 00:00,13.75,289.54
10/21/1981 00:00,13.43,332.44
10/22/1981 00:00,15.69,435.65
10/23/1981 00:00,18.24,543.38
10/24/1981 00:00,18.3,568.6
10/25/1981 00:00,17.35,552.1
10/26/1981 00:00,17.88,574.17
10/27/1981 00:00,22.36,636.99
10/28/1981 00:00,26.21,636.34
10/29/1981 00:00,23.6,534.86
10/30/1981 00:00,21.02,497.62
10/31/1981 00:00,26.28,569.7
11/01/1981 00:00,29.18,592.8
11/02/1981 00:00,25.93,518.22
11/03/1981 00:00,21.69,443.67
11/04/1981 00:00,17.89,397.74
11/05/1981 00:00,18.2,473.14
11/06/1981 00:00,20.9,616.88
11/07/1981 00:00,19.37,579.39
11/08/1981 00:00,15.79,464.11
11/09/1981 00:00,14.8,423.98
11/10/1981 00:00,16.96,498.33
11/11/1981 00:00,23.78,786.85
11/12/1981 00:00,42.77,1546.1
11/13/1981 00:00,51.17,1825.15
11/14/1981 00:00,41.16,1403.56
11/15/1981 00:00,40.42,1326.18
11/16/1981 00:00,39.77,1264.82
11/17/1981 00:00,34.14,1057.17
11/18/1981 00:00,35.36,1056.9
11/19/1981 00:00,35.4,1006.54
11/20/1981 00:00,29.56,817.61
11/21/1981 00:00,23.69,661.05
11/22/1981 00:00,19.58,557.44
11/23/1981 00:00,17.97,538.01
11/24/1981 00:00,17.47,535.89
11/25/1981 00:00,19.86,618.07
11/26/1981 00:00,21.84,679.17
11/27/1981 00:00,19.81,615.11
11/28/1981 00:00,19.81,623.17
11/29/1981 00:00,21.4,690.79
11/30/1981 00:00,40.99,912.41
12/01/1981 00:00,93.21,1568.5
12/02/1981 00:00,93.28,1796.27
12/03/1981 00:00,67.66,1475.41
12/04/1981 00:00,54.9,1178.73
12/05/1981 00:00,48.09,984.2
12/06/1981 00:00,62.46,1243.69
12/07/1981 00:00,71.41,1438.8
12/08/1981 00:00,60.25,1240.59
12/09/1981 00:00,49.69,1035.32
12/10/1981 00:00,49.59,900.86
12/11/1981 00:00,73.53,1450.9
12/12/1981 00:00,81.9,1880.61
12/13/1981 00:00,65.15,1543.71
12/14/1981 00:00,66.08,1426.78
12/15/1981 00:00,76.66,1443.21
12/16/1981 00:00,71.19,1255.81
12/17/1981 00:00,66.07,1045.48
12/18/1981 00:00,66.83,998.2
12/19/1981 00:00,63.06,1047.7
12/20/1981 00:00,67.15,1454.36
12/21/1981 00:00,95.27,2630.63
12/22/1981 00:00,125,3531.69
12/23/1981 00:00,124.84,3302.56
12/24/1981 00:00,102.36,2509.53
12/25/1981 00:00,83.75,1849.2
