,0
[67] - VALLE DE ZONGO - TIQUIMANI,22234.540525439737
[95] - WAR04,692.0424767280351
[99] - ARJ08,15803.153250510122
[107] - ARJ14,948.9793758380767
[94] - WAR03,21130.666054401598
[14] - BUL02,9303.379673864956
[85] - GCH11,28883.795411536576
[46] - MOS04,1.9786807764930097
[114] - CCSUR40-41-42,467765.06008553505
[93] - WAR02,22780.877336894573
[32] - CHOQUETANGA,52554.94281676895
[34] - KANATA,39417.42915794165
[33] - CARABUCO,52237.300265768296
[88] - SCZ02,781.921328975909
[28] - SAN JOSE 2,365401.0573778761
[97] - CCWAR30-31-32,134241.39988331893
[37] - SBU01,8382.0
[29] - MISICUNI,1054080.0
[111] - SUR03,6710.431732150189
[117] - KILPANI,2532.1335866118025
[20] - CCERI30-31-32,476574.7838624759
[118] - LANDARA,904.3334164666119
[31] - ANGOSTURA,41119.700297898285
[119] - PUNUTUMA,931.463422620008
[44] - MOS02,0.572
[76] - CHOJLLA,171995.35559745802
[71] - VALLE DE ZONGO - SAINANI,71578.4379436005
[86] - GCH12,664484.420250578
[25] - CORANI,573036.7035531478
[113] - CCSUR30-31-32,241968.26698086038
[26] - SANTA ISABEL,800269.2204919832
[98] - CCWAR40-41-42,521613.7884606131
[66] - SISTEMA ZONGO,2172.4397877592005
[35] - ALT01,8869.73195988828
[78] - SISTEMA QUEHATA,4144.076373579966
[9] - QOLLPANA II,16499.727446614295
[104] - ARJ11,72.18784210855102
[22] - CCERI50-51-52,28360.293838688947
[12] - CAR03,6527.00644716482
[13] - BUL01,9198.67456740247
[21] - CCERI40-41-42,839342.3173564753
[70] - VALLE DE ZONGO - SANTA ROSA,47701.005722001704
[30] - MIGUILLA,12810.341976407573
[69] - VALLE DE ZONGO - CUTICUCHO,130947.86816156442
[68] - VALLE DE ZONGO - BOTIJILACA,39481.05096739051
[90] - GBE01,73521.0
[24] - ORURO II,101909.01302214032
[7] - VHE08,2040.8967902660893
[6] - VHE07,2163.336654442462
[15] - BUL03,2057.999567245246
[77] - YANACACHI,323274.5643048323
[83] - GCH09,166989.5128351508
[89] - UNA01,57875.400000003065
[105] - ARJ12,1174.4879683916365
[106] - ARJ13,1382.2155757323117
[108] - ARJ15,1213.293618426624
[4] - VHE05,2642.203157249497
[72] - VALLE DE ZONGO - CHURURAQUI,163616.02618371663
[115] - UYUNI_COLCHAK,110876.18494269441
[84] - GCH10,206626.7536943793
[48] - MOS06,1.96
[116] - YUNCHARA,7659.979047999995
[27] - SAN JOSE 1,472133.3700887339
[23] - ORURO I,101785.31160111699
[5] - VHE06,2328.0271639336584
[79] - GCH01,380.3149190427012
[75] - VALLE DE ZONGO - HUAJI,136765.11159611357
[120] - SAN JACINTO,26329.214870762426
[74] - VALLE DE ZONGO - CAHUA,172401.22223602398
[92] - WAR01,14484.74005670827
[8] - QOLLPANA I,3213.318775878434
[103] - ARJ09,1105.182918907491
[96] - WAR05,19036.59747156024
[73] - VALLE DE ZONGO - HARCA,166461.95276487555
