,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI,YANACACHI
2019-12-31 23:00:00+00:00,0.601559557,0.645644782,0.532989876,0.482577142,0.597695179,0.545408343,0.476513631,0.183276622,0.37986282,0.947618802
2020-01-01 00:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 01:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 02:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 03:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 04:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 05:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 06:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 07:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 08:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 09:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 10:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 11:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 12:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 13:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 14:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 15:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 16:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 17:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 18:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 19:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 20:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 21:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 22:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-01 23:00:00+00:00,0.624047765,0.673097395,0.556612696,0.50292678,0.624378,0.569446097,0.498677055,0.191801116,0.395690438,0.975717928
2020-01-02 00:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 01:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 02:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 03:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 04:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 05:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 06:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 07:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 08:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 09:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 10:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 11:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 12:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 13:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
2020-01-02 14:00:00+00:00,0.674646233,0.722918804,0.597952631,0.537811875,0.669738795,0.611719388,0.534692621,0.205653418,0.427345673,1.109431011
