,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI,YANACACHI,SISTEMA QUEHATA,,,
2019-12-31 23:00:00+00:00,0.629669817,0.675130922,0.558089123,0.50292678,0.625712141,0.571103873,0.498677055,0.191801116,0.40096631,1.206324549,0.473829187,,,
2020-01-01 00:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 01:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 02:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 03:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 04:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 05:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 06:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 07:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 08:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 09:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 10:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 11:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 12:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 13:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 14:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 15:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 16:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 17:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 18:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 19:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 20:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 21:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 22:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-01 23:00:00+00:00,0.652158025,0.702583535,0.580235516,0.523276419,0.65106082,0.593483851,0.52084048,0.20032561,0.416793928,1.216982838,0.33844942,,,
2020-01-02 00:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 01:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 02:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 03:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 04:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 05:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 06:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 07:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 08:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 09:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 10:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 11:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 12:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 13:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 14:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 15:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 16:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 17:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 18:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 19:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 20:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 21:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 22:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-02 23:00:00+00:00,0.674646233,0.728002621,0.60238191,0.543626057,0.673741218,0.61503494,0.537463049,0.20671898,0.427345673,1.201479872,0.33844942,,,
2020-01-03 00:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 01:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 02:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 03:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 04:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 05:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 06:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 07:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 08:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 09:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 10:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 11:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 12:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 13:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 14:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 15:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 16:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 17:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 18:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 19:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 20:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 21:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 22:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-03 23:00:00+00:00,0.691512388,0.741220545,0.612716894,0.552347331,0.687082628,0.626639373,0.548544761,0.210981227,0.437897417,1.233454739,0.33844942,,,
2020-01-04 00:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.33844942,,,
2020-01-04 01:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.332808596,,,
2020-01-04 02:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.327167772,,,
2020-01-04 03:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.321526949,,,
2020-01-04 04:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.315886125,,,
2020-01-04 05:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.310245301,,,
2020-01-04 06:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.304604478,,,
2020-01-04 07:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.298963654,,,
2020-01-04 08:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.29332283,,,
2020-01-04 09:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.287682007,,,
2020-01-04 10:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.282041183,,,
2020-01-04 11:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.276400359,,,
2020-01-04 12:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.270759536,,,
2020-01-04 13:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.265118712,,,
2020-01-04 14:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.259477888,,,
2020-01-04 15:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.253837065,,,
2020-01-04 16:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.248196241,,,
2020-01-04 17:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.242555417,,,
2020-01-04 18:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.236914594,,,
2020-01-04 19:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.23127377,,,
2020-01-04 20:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.225632946,,,
2020-01-04 21:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.219992123,,,
2020-01-04 22:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.214351299,,,
2020-01-04 23:00:00+00:00,0.714000596,0.765622868,0.633386861,0.569789878,0.709763025,0.647361575,0.567937758,0.21844016,0.453725035,1.469874972,0.208710475,,,
2020-01-05 00:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.203069652,,,
2020-01-05 01:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.200813322,,,
2020-01-05 02:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.198556993,,,
2020-01-05 03:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.196300663,,,
2020-01-05 04:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.194044334,,,
2020-01-05 05:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.191788004,,,
2020-01-05 06:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.189531675,,,
2020-01-05 07:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.187275345,,,
2020-01-05 08:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.185019016,,,
2020-01-05 09:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.182762687,,,
2020-01-05 10:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.180506357,,,
2020-01-05 11:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.178250028,,,
2020-01-05 12:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.175993698,,,
2020-01-05 13:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.173737369,,,
2020-01-05 14:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.171481039,,,
2020-01-05 15:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.16922471,,,
2020-01-05 16:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.16696838,,,
2020-01-05 17:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.164712051,,,
2020-01-05 18:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.162455721,,,
2020-01-05 19:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.160199392,,,
2020-01-05 20:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.157943062,,,
2020-01-05 21:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.155686733,,,
2020-01-05 22:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.153430404,,,
2020-01-05 23:00:00+00:00,0.75335496,0.812393986,0.671773944,0.604674973,0.752455538,0.687148201,0.601182895,0.231226901,0.480104398,1.730518589,0.151174074,,,
2020-01-06 00:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.148917745,,,
2020-01-06 01:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.149763868,,,
2020-01-06 02:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.150609992,,,
2020-01-06 03:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.151456115,,,
2020-01-06 04:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.152302239,,,
2020-01-06 05:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.153148362,,,
2020-01-06 06:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.153994486,,,
2020-01-06 07:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.154840609,,,
2020-01-06 08:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.155686733,,,
2020-01-06 09:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.156532857,,,
2020-01-06 10:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.15737898,,,
2020-01-06 11:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.158225104,,,
2020-01-06 12:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.159071227,,,
2020-01-06 13:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.159917351,,,
2020-01-06 14:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.160763474,,,
2020-01-06 15:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.161609598,,,
2020-01-06 16:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.162455721,,,
2020-01-06 17:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.163301845,,,
2020-01-06 18:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.164147968,,,
2020-01-06 19:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.164994092,,,
2020-01-06 20:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.165840216,,,
2020-01-06 21:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.166686339,,,
2020-01-06 22:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.167532463,,,
2020-01-06 23:00:00+00:00,0.775843167,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.823536386,0.168378586,,,
2020-01-07 00:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.16922471,,,
2020-01-07 01:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.176275739,,,
2020-01-07 02:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.183326769,,,
2020-01-07 03:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.190377799,,,
2020-01-07 04:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.197428828,,,
2020-01-07 05:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.204479858,,,
2020-01-07 06:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.211530887,,,
2020-01-07 07:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.218581917,,,
2020-01-07 08:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.225632946,,,
2020-01-07 09:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.232683976,,,
2020-01-07 10:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.239735006,,,
2020-01-07 11:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.246786035,,,
2020-01-07 12:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.253837065,,,
2020-01-07 13:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.260888094,,,
2020-01-07 14:00:00+00:00,0.781465219,0.837813072,0.692443911,0.625024611,0.776470077,0.708699291,0.620575891,0.238685833,0.495932015,1.750866232,0.267939124,,,
