,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI,YANACACHI
2019-12-31 23:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 00:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 01:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 02:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 03:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 04:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 05:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 06:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 07:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 08:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 09:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 10:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 11:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 12:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 13:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 14:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 15:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 16:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 17:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 18:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 19:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 20:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 21:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 22:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-01 23:00:00+00:00,5.785091445,6.228692814,5.149774762,4.645531761,5.771494075,5.266754731,4.609992335,1.773094758,3.67200726,12.15238754
2020-01-02 00:00:00+00:00,4.93053955,5.305471613,4.38646239,3.956551143,4.916309678,4.485942179,3.925696597,1.509901005,3.128592392,10.87823752
2020-01-02 01:00:00+00:00,4.93053955,5.305471613,4.38646239,3.956551143,4.916309678,4.485942179,3.925696597,1.509901005,3.128592392,10.87823752
2020-01-02 02:00:00+00:00,4.93053955,5.305471613,4.38646239,3.956551143,4.916309678,4.485942179,3.925696597,1.509901005,3.128592392,10.87823752
2020-01-02 03:00:00+00:00,4.93053955,5.305471613,4.38646239,3.956551143,4.916309678,4.485942179,3.925696597,1.509901005,3.128592392,10.87823752
2020-01-02 04:00:00+00:00,4.93053955,5.305471613,4.38646239,3.956551143,4.916309678,4.485942179,3.925696597,1.509901005,3.128592392,10.87823752
2020-01-02 05:00:00+00:00,4.93053955,5.305471613,4.38646239,3.956551143,4.916309678,4.485942179,3.925696597,1.509901005,3.128592392,10.87823752
2020-01-02 06:00:00+00:00,4.93053955,5.305471613,4.38646239,3.956551143,4.916309678,4.485942179,3.925696597,1.509901005,3.128592392,10.87823752
2020-01-02 07:00:00+00:00,4.93053955,5.305471613,4.38646239,3.956551143,4.916309678,4.485942179,3.925696597,1.509901005,3.128592392,10.87823752
2020-01-02 08:00:00+00:00,4.93053955,5.305471613,4.38646239,3.956551143,4.916309678,4.485942179,3.925696597,1.509901005,3.128592392,10.87823752
