,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI,YANACACHI
2019-12-31 23:00:00+00:00,0.55096109,0.59175632,0.488697089,0.441877865,0.548331961,0.4998195,0.437727638,0.168358757,0.348207585,1.553203415
2020-01-01 00:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 01:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 02:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 03:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 04:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 05:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 06:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 07:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 08:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 09:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 10:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 11:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 12:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 13:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 14:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 15:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 16:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 17:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 18:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 19:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 20:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 21:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 22:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-01 23:00:00+00:00,0.55096109,0.590739557,0.488697089,0.438970773,0.54699782,0.498990612,0.437727638,0.168358757,0.348207585,1.508632387
2020-01-02 00:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 01:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 02:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 03:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 04:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 05:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 06:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 07:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 08:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 09:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 10:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 11:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 12:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 13:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 14:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 15:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 16:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 17:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 18:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 19:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 20:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 21:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 22:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-02 23:00:00+00:00,0.556583142,0.596840137,0.493126368,0.444784956,0.552334384,0.504792828,0.440498066,0.169424319,0.353483458,1.467937101
2020-01-03 00:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 01:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 02:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 03:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 04:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 05:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 06:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 07:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 08:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 09:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 10:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 11:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 12:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 13:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 14:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 15:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 16:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 17:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 18:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 19:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 20:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 21:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 22:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-03 23:00:00+00:00,0.57907135,0.625309514,0.516749188,0.465134594,0.579017205,0.528830582,0.46266149,0.177948813,0.369311075,1.445651588
2020-01-04 00:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 01:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 02:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 03:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 04:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 05:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 06:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 07:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 08:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 09:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 10:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 11:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 12:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 13:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 14:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 15:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 16:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 17:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 18:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 19:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 20:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 21:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 22:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-04 23:00:00+00:00,0.624047765,0.669030341,0.553659844,0.500019689,0.620375577,0.565301657,0.495906627,0.190735554,0.395690438,1.465030295
2020-01-05 00:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 01:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 02:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 03:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 04:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 05:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 06:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 07:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 08:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 09:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 10:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 11:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 12:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 13:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 14:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 15:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
2020-01-05 16:00:00+00:00,0.635291869,0.682248266,0.563994828,0.508740963,0.632382846,0.57690609,0.504217912,0.193932239,0.40096631,1.49119155
