,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI,YANACACHI
2019-12-31 23:00:00+00:00,0.910772414,0.983210243,0.812034438,0.732586986,0.91121832,0.830545836,0.728622587,0.280242741,0.580345975,2.007634108
2020-01-01 00:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 01:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 02:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 03:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 04:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 05:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 06:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 07:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 08:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 09:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 10:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 11:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 12:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 13:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 14:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 15:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 16:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 17:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 18:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 19:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 20:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 21:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 22:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-01 23:00:00+00:00,1.023213453,1.104205092,0.912431423,0.822706814,1.023286166,0.933327955,0.817276285,0.314340717,0.648932317,2.065770231
2020-01-02 00:00:00+00:00,1.10192218,1.182495877,0.977394178,0.880848638,1.096663923,1.000467888,0.875455275,0.336717514,0.69641517,2.372922747
2020-01-02 01:00:00+00:00,1.10192218,1.182495877,0.977394178,0.880848638,1.096663923,1.000467888,0.875455275,0.336717514,0.69641517,2.372922747
2020-01-02 02:00:00+00:00,1.10192218,1.182495877,0.977394178,0.880848638,1.096663923,1.000467888,0.875455275,0.336717514,0.69641517,2.372922747
2020-01-02 03:00:00+00:00,1.10192218,1.182495877,0.977394178,0.880848638,1.096663923,1.000467888,0.875455275,0.336717514,0.69641517,2.372922747
2020-01-02 04:00:00+00:00,1.10192218,1.182495877,0.977394178,0.880848638,1.096663923,1.000467888,0.875455275,0.336717514,0.69641517,2.372922747
