,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI,YANACACHI
2019-12-31 23:00:00+00:00,1.24809553,1.345178027,1.111748967,1.002946469,1.246087717,1.137234418,0.994583683,0.38253667,0.791380875,2.339978944
2020-01-01 00:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 01:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 02:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 03:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 04:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 05:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 06:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 07:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 08:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 09:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 10:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 11:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 12:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 13:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 14:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 15:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 16:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 17:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 18:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 19:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 20:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 21:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 22:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-01 23:00:00+00:00,1.242473478,1.34009421,1.107319688,1.000039378,1.240751153,1.133089978,0.991813255,0.381471108,0.791380875,2.252774759
2020-01-02 00:00:00+00:00,1.191875011,1.28112193,1.060074048,0.95643301,1.187385512,1.083356694,0.947486405,0.36442212,0.754449767,2.36807807
2020-01-02 01:00:00+00:00,1.191875011,1.28112193,1.060074048,0.95643301,1.187385512,1.083356694,0.947486405,0.36442212,0.754449767,2.36807807
