,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI,YANACACHI
2019-12-31 23:00:00+00:00,1.124410388,1.207914963,0.998064145,0.901198277,1.11934432,1.02119009,0.894848272,0.344176446,0.712242788,2.195607572
2020-01-01 00:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 01:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 02:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 03:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 04:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 05:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 06:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 07:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 08:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 09:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 10:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 11:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 12:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 13:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 14:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 15:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 16:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 17:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 18:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 19:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 20:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 21:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 22:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-01 23:00:00+00:00,1.045701661,1.127590651,0.931624964,0.840149361,1.044632423,0.953221269,0.833898854,0.320734088,0.664759935,2.067708102
2020-01-02 00:00:00+00:00,1.000725245,1.075735716,0.890285029,0.802357175,0.996603346,0.91011909,0.797883289,0.306881785,0.6331047,2.02410601
