,CHOJLLA,SISTEMA ZONGO,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI,YANACACHI
2019-12-31 23:00:00+00:00,0.781040859,0.024022122,0.837685739,0.997444932,1.082220442,0.863406091,1.083322512,0.831374724,1.119252947,0.362290996,0.306000605,1.494098357
2020-01-01 00:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 01:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 02:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 03:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 04:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 05:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 06:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 07:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 08:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 09:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 10:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 11:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 12:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 13:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 14:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 15:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 16:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 17:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 18:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 19:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 20:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 21:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 22:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-01 23:00:00+00:00,0.746003512,0.024022122,0.803953427,0.962874975,1.045309785,0.834335179,1.045966564,0.801534754,1.080466953,0.349504255,0.29544886,1.42627288
2020-01-02 00:00:00+00:00,0.718265612,0.024022122,0.775843167,0.929321781,1.008399129,0.805264266,1.008610615,0.77335256,1.04168096,0.336717514,0.284897115,1.372981434
