,CHOJLLA,SISTEMA ZONGO,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI,YANACACHI
2019-12-31 23:00:00+00:00,0.630672245,0.030885585,0.966992933,1.15097621,1.249056608,0.997132287,1.250090141,0.959023485,1.291019488,0.417700208,0.353483458,1.206324549
2020-01-01 00:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
2020-01-01 01:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
2020-01-01 02:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
2020-01-01 03:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
2020-01-01 04:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
2020-01-01 05:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
2020-01-01 06:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
2020-01-01 07:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
2020-01-01 08:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
2020-01-01 09:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
2020-01-01 10:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
2020-01-01 11:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
2020-01-01 12:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
2020-01-01 13:00:00+00:00,0.636511803,0.030885585,1.000725245,1.196730565,1.2992551,1.034924472,1.299453358,0.997152336,1.343657622,0.434749196,0.364035202,1.216982838
