,OR -> CE,SU -> CE,NO -> CE,CE -> OR,CE -> NO,CE -> SU
2020-01-01 00:00:00,0.0,0.0,0.0,197.35954442617594,14.678194642599966,104.67765311470401
2020-01-01 01:00:00,0.0,0.0,15.092484520710006,249.468441167486,0.0,90.84905311470398
2020-01-01 02:00:00,0.0,0.0,30.937575357400025,226.71805883251398,0.0,97.45214178536605
2020-01-01 03:00:00,0.0,0.0,8.536745357399981,215.47959999999995,0.0,90.16419755888
2020-01-01 04:00:00,0.0,0.0,1.3971453574000137,205.86969999999997,0.0,137.246118471952
2020-01-01 05:00:00,0.0,0.0,0.0,163.08869688662801,20.95555464260002,120.75246531852794
2020-01-01 06:00:00,0.0,0.0,0.0,166.90919688662808,13.56245464260001,116.78605967893198
2020-01-01 07:00:00,0.0,0.0,0.0,175.8818907289881,23.472454642600013,106.17127134697196
2020-01-01 08:00:00,0.0,0.0,0.0,194.5946558289881,34.552454642599976,93.08668152297197
2020-01-01 09:00:00,0.0,0.0,0.0,222.51574410190793,49.45245464260002,92.95190875597203
2020-01-01 10:00:00,0.0,0.0,0.0,229.00660000000002,55.156386501147935,80.17668895893199
2020-01-01 11:00:00,0.0,0.0,0.0,255.54469999999995,30.979122784052088,78.69442785122791
2020-01-01 12:00:00,0.0,0.0,0.0,262.45989999999995,23.185854642600003,77.55391227611996
2020-01-01 13:00:00,0.0,0.0,0.0,272.5,17.04355219441992,76.50222989526004
2020-01-01 14:00:00,0.0,0.0,0.0,272.5,13.773254642600016,75.75646310928002
2020-01-01 15:00:00,0.0,0.0,8.840484520709978,272.5,0.0,86.66924924015008
2020-01-01 16:00:00,0.0,0.0,7.000484520709993,257.46264999999994,0.0,90.28463907838997
2020-01-01 17:00:00,0.0,0.0,21.19638207252991,242.13643502874987,0.0,94.36958197826004
2020-01-01 18:00:00,0.0,0.0,0.0,240.92654967492,1.8377546425999967,77.81056791555991
2020-01-01 19:00:00,0.0,0.0,0.0,113.05236131532004,52.96325464260004,115.05311266255991
2020-01-01 20:00:00,0.0,0.0,0.0,116.37722560432009,51.873254642599974,117.29311266255995
2020-01-01 21:00:00,0.0,0.0,0.0,139.98301282432004,44.713254642600006,120.76691266255992
2020-01-01 22:00:00,0.0,0.0,0.0,210.75943154432014,16.760154642599975,101.03311266255989
2020-01-01 23:00:00,0.0,0.0,22.569045357399993,266.61093766932004,0.0,96.68691266255993
2020-01-02 00:00:00,0.0,0.0,13.526745357400003,234.92626966159995,0.0,81.51967777957996
2020-01-02 01:00:00,0.0,0.0,19.288245357400005,214.58376966159994,0.0,118.14576759558004
2020-01-02 02:00:00,0.0,0.0,18.137545357400004,215.10039999999992,0.0,121.35491633518004
2020-01-02 03:00:00,0.0,0.0,0.0,196.0389238689999,2.7391546426000337,116.65491633518006
2020-01-02 04:00:00,0.0,0.0,0.0,185.4465318783999,12.592454642600018,114.60826507478004
2020-01-02 05:00:00,0.0,0.0,0.0,175.50039999999998,22.092454642600014,111.40734914017997
2020-01-02 06:00:00,0.0,0.0,0.0,199.9941442526,12.18845464259999,105.17912005817998
2020-01-02 07:00:00,0.0,0.0,0.9075453574000045,212.2276237788201,0.0,102.20727075215996
2020-01-02 08:00:00,0.0,0.0,0.0,268.99938458642004,13.92325464259999,77.81545986735996
2020-01-02 09:00:00,0.0,0.0,0.0,262.1243209050001,26.98325464260003,85.50449794537994
2020-01-02 10:00:00,0.0,0.0,0.0,263.00537419592007,46.78773960071992,86.74122014733997
2020-01-02 11:00:00,0.0,0.0,0.0,260.13579999999996,41.183254642600005,95.16518902757996
2020-01-02 12:00:00,0.0,0.0,0.0,272.5,38.62245464259999,89.24212275037993
2020-01-02 13:00:00,0.0,0.0,0.0,272.5,38.392454642599986,70.62462964017989
2020-01-02 14:00:00,0.0,0.0,0.0,257.13561048163587,43.482752645040065,70.91031941270404
2020-01-02 15:00:00,0.0,0.0,0.0,251.735610481636,38.21287168203993,76.553272830504
2020-01-02 16:00:00,0.0,0.0,0.0,225.8017104816361,38.722454642599985,82.21110889674401
2020-01-02 17:00:00,0.0,0.0,0.0,183.405610481636,22.69245464260001,113.78376470374401
2020-01-02 18:00:00,0.0,0.0,0.0,122.26500621667589,42.38245464260007,112.10019398970404
2020-01-02 19:00:00,0.0,0.0,0.0,35.05196874645584,88.25325464260003,114.55181823172407
2020-01-02 20:00:00,0.0,0.0,0.0,47.241228681455866,84.17325464260007,114.23181823172405
2020-01-02 21:00:00,0.0,0.0,0.0,88.77127925511981,64.68675464259998,119.65348355606002
2020-01-02 22:00:00,0.0,0.0,0.0,135.30536373943,36.45951547929001,110.68958355606003
2020-01-02 23:00:00,0.0,0.0,0.26168452070997894,216.43851064842997,0.0,93.33778355606003
2020-01-03 00:00:00,0.0,0.0,27.61818452070998,256.6024986631274,0.0,92.94842922214116
2020-01-03 01:00:00,0.0,0.0,40.72928064301999,235.98749866312738,0.0,94.94769096817255
2020-01-03 02:00:00,0.0,0.0,25.217916975090077,210.2113837268175,0.0,90.78769096817254
2020-01-03 03:00:00,0.0,0.0,10.920484520709989,198.60871359943738,0.0,91.46769096817255
2020-01-03 04:00:00,0.0,0.0,13.421888398399968,198.8974986631274,0.0,93.80769096817255
2020-01-03 05:00:00,0.0,0.0,0.0,166.35749866312747,27.722454642600017,86.34340696817253
2020-01-03 06:00:00,0.0,0.0,0.0,175.34789866312744,24.57423062839996,78.23265947417255
2020-01-03 07:00:00,0.0,0.0,0.0,189.9698193114174,15.466115479290004,65.55169998019258
2020-01-03 08:00:00,0.0,0.0,0.0,215.9478932104175,39.612615479289964,64.85642447019254
2020-01-03 09:00:00,0.0,0.0,0.0,242.789406101475,44.73423096403244,54.86629278119253
2020-01-03 10:00:00,0.0,0.0,0.0,250.40359999999998,44.53629999454748,47.53707445615254
2020-01-03 11:00:00,0.0,0.0,0.0,271.90127097303747,54.49951547928999,43.350575998172545
2020-01-03 12:00:00,0.0,0.0,0.0,272.5,43.629515479289964,49.26033278917256
