,[68] - VALLE DE ZONGO - BOTIJILACA,[31] - ANGOSTURA,[73] - VALLE DE ZONGO - HARCA,[34] - KANATA,[76] - CHOJLLA,[77] - YANACACHI,[30] - MIGUILLA,[119] - PUNUTUMA,[32] - CHOQUETANGA,[66] - SISTEMA ZONGO,[26] - SANTA ISABEL,[70] - VALLE DE ZONGO - SANTA ROSA,[67] - VALLE DE ZONGO - TIQUIMANI,[74] - VALLE DE ZONGO - CAHUA,[117] - KILPANI,[69] - VALLE DE ZONGO - CUTICUCHO,[27] - SAN JOSE 1,[25] - CORANI,[78] - SISTEMA QUEHATA,[33] - CARABUCO,[72] - VALLE DE ZONGO - CHURURAQUI,[29] - MISICUNI,[75] - VALLE DE ZONGO - HUAJI,[118] - LANDARA,[28] - SAN JOSE 2,[120] - SAN JACINTO,[71] - VALLE DE ZONGO - SAINANI
2020-01-01 00:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,17.59,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,7.6,10.5
2020-01-01 01:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,17.59,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,7.6,10.5
2020-01-01 02:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,7.6,10.5
2020-01-01 03:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,7.6,10.5
2020-01-01 04:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,1.563645980734016,10.5
2020-01-01 05:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,1.9495564609093436,10.5
2020-01-01 06:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 07:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 08:00:00,0.0,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 09:00:00,6.289405975671337,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 10:00:00,6.289405975671286,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 11:00:00,6.2894059756712295,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 12:00:00,6.289405975671116,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 13:00:00,6.289405975671343,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 14:00:00,6.289405975671343,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 15:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 16:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 17:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 18:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.5971843392,6.2,0.0,91.11,0.0,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 19:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.5971843392,6.2,0.0,91.11,17.59,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,7.6,10.5
2020-01-01 20:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.5971843392,6.2,0.0,91.11,17.59,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,7.6,10.5
2020-01-01 21:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.5971843392,6.2,0.0,91.11,17.59,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 22:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,2.55,0.5971843392,6.2,0.0,91.11,17.59,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,0.0,10.5
2020-01-01 23:00:00,6.81,0.0,25.85,4.24556679326,38.4,50.79,0.0,0.5971843392,6.2,0.0,91.11,17.59,0.0,28.02,1.62341373528,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5797906204500001,0.0,7.6,10.5
2020-01-02 00:00:00,6.81,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.5765917752,6.2,0.0,91.11,9.708128986591959,0.0,28.02,1.56743394972,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5597978415,0.0,7.6,10.5
2020-01-02 01:00:00,0.0,0.0,25.85,4.51167069756,38.4,50.79,0.0,0.5765917752,6.2,0.0,91.11,0.0,0.0,28.02,1.56743394972,22.97,0.0,65.24,0.6667453574,6.13,25.39,120.0,30.15,0.5597978415,0.0,1.6602111092440157,10.5
