,Flexible Demand,Demand,PeakLoad,NetImports,LoadShedding,MaxLoadShedding,ShiftedLoad,Curtailment,MaxCurtailment
CE,0.060675751789829924,2.083200811450832,403.4819,-2.9499751446222247,0.000178223831739917,18.06151739179286,0.03678288104602288,0.007728736579909976,93.30103624562128
NO,0.06360287740428014,2.1836987908802774,394.1192,0.4225723290154126,0.00024330281172390764,19.132,0.03586602072477095,0.0005341094861032272,1.97
OR,0.10482489014144424,3.5989878948562497,754.8664,1.8122289236130207,0.0001969441474548842,32.80628549569089,0.06099619241589209,,
SU,0.043481341250036845,1.4928593829179324,277.5438,0.7151738919937916,0.00012060920011630529,13.472999999999999,0.02436072375061649,0.0032307037471417293,42.05274048328599
